  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8793   0.00840   0.00427  -0.0526   0.9555   0.0211
  -9.900  -0.8685   0.00834   0.00421  -0.0525   0.9527   0.0213
  -9.800  -0.8577   0.00828   0.00414  -0.0524   0.9496   0.0214
  -9.700  -0.8470   0.00823   0.00408  -0.0523   0.9463   0.0215
  -9.600  -0.8362   0.00818   0.00402  -0.0522   0.9426   0.0217
  -9.500  -0.8251   0.00813   0.00397  -0.0522   0.9403   0.0217
  -9.400  -0.8139   0.00807   0.00391  -0.0522   0.9388   0.0218
  -9.300  -0.8028   0.00801   0.00385  -0.0522   0.9369   0.0218
  -9.200  -0.7916   0.00796   0.00380  -0.0522   0.9344   0.0219
  -9.100  -0.7806   0.00791   0.00374  -0.0521   0.9311   0.0219
  -9.000  -0.7697   0.00787   0.00369  -0.0521   0.9274   0.0220
  -8.900  -0.7587   0.00782   0.00363  -0.0520   0.9231   0.0220
  -8.800  -0.7477   0.00778   0.00357  -0.0520   0.9195   0.0220
  -8.700  -0.7364   0.00773   0.00352  -0.0520   0.9177   0.0220
  -8.600  -0.7252   0.00768   0.00346  -0.0520   0.9152   0.0220
  -8.500  -0.7140   0.00763   0.00341  -0.0520   0.9118   0.0221
  -8.400  -0.7029   0.00759   0.00336  -0.0519   0.9074   0.0221
  -8.300  -0.6921   0.00752   0.00327  -0.0518   0.9024   0.0224
  -8.200  -0.6811   0.00746   0.00319  -0.0518   0.8979   0.0227
  -8.100  -0.6699   0.00739   0.00311  -0.0518   0.8957   0.0229
  -8.000  -0.6587   0.00733   0.00304  -0.0518   0.8922   0.0231
  -7.900  -0.6476   0.00727   0.00297  -0.0517   0.8878   0.0234
  -7.800  -0.6366   0.00722   0.00290  -0.0517   0.8825   0.0236
  -7.700  -0.6256   0.00717   0.00283  -0.0516   0.8769   0.0240
  -7.600  -0.6143   0.00711   0.00277  -0.0516   0.8744   0.0243
  -7.500  -0.6031   0.00706   0.00271  -0.0516   0.8706   0.0246
  -7.400  -0.5919   0.00701   0.00265  -0.0516   0.8657   0.0250
  -7.300  -0.5809   0.00697   0.00259  -0.0516   0.8597   0.0253
  -7.200  -0.5697   0.00692   0.00253  -0.0516   0.8548   0.0256
  -7.100  -0.5584   0.00687   0.00248  -0.0516   0.8515   0.0259
  -7.000  -0.5471   0.00682   0.00243  -0.0516   0.8470   0.0262
  -6.900  -0.5359   0.00679   0.00237  -0.0516   0.8415   0.0265
  -6.800  -0.5248   0.00675   0.00233  -0.0515   0.8350   0.0267
  -6.700  -0.5134   0.00671   0.00228  -0.0516   0.8316   0.0269
  -6.600  -0.5020   0.00667   0.00223  -0.0516   0.8277   0.0272
  -6.500  -0.4908   0.00664   0.00218  -0.0516   0.8222   0.0275
  -6.400  -0.4795   0.00662   0.00214  -0.0516   0.8153   0.0276
  -6.300  -0.4681   0.00658   0.00210  -0.0516   0.8112   0.0277
  -6.200  -0.4567   0.00655   0.00206  -0.0516   0.8074   0.0279
  -6.100  -0.4453   0.00652   0.00202  -0.0516   0.8025   0.0280
  -6.000  -0.4340   0.00650   0.00198  -0.0516   0.7967   0.0281
  -5.900  -0.4227   0.00648   0.00194  -0.0516   0.7906   0.0281
  -5.800  -0.4112   0.00645   0.00190  -0.0517   0.7876   0.0282
  -5.700  -0.3998   0.00642   0.00187  -0.0517   0.7829   0.0282
  -5.600  -0.3885   0.00640   0.00183  -0.0517   0.7767   0.0282
  -5.500  -0.3772   0.00638   0.00179  -0.0517   0.7696   0.0287
  -5.400  -0.3657   0.00634   0.00174  -0.0517   0.7664   0.0293
  -5.300  -0.3543   0.00630   0.00169  -0.0517   0.7620   0.0303
  -5.200  -0.3430   0.00627   0.00165  -0.0518   0.7567   0.0312
  -5.100  -0.3317   0.00624   0.00161  -0.0518   0.7499   0.0322
  -5.000  -0.3203   0.00620   0.00157  -0.0518   0.7458   0.0331
  -4.900  -0.3089   0.00615   0.00153  -0.0518   0.7417   0.0339
  -4.800  -0.2975   0.00613   0.00150  -0.0518   0.7358   0.0345
  -4.700  -0.2862   0.00611   0.00146  -0.0518   0.7291   0.0352
  -4.600  -0.2747   0.00608   0.00143  -0.0519   0.7243   0.0357
  -4.400  -0.2520   0.00600   0.00135  -0.0519   0.7151   0.0411
  -4.300  -0.2407   0.00596   0.00131  -0.0519   0.7090   0.0434
  -4.100  -0.2180   0.00587   0.00124  -0.0519   0.6996   0.0514
  -4.000  -0.2067   0.00582   0.00119  -0.0520   0.6941   0.0554
  -3.900  -0.1954   0.00580   0.00117  -0.0520   0.6873   0.0584
  -3.800  -0.1841   0.00576   0.00113  -0.0520   0.6810   0.0639
  -3.700  -0.1727   0.00571   0.00110  -0.0520   0.6767   0.0679
  -3.600  -0.1613   0.00570   0.00107  -0.0520   0.6702   0.0694
  -3.500  -0.1500   0.00569   0.00106  -0.0520   0.6625   0.0718
  -3.400  -0.1385   0.00566   0.00103  -0.0521   0.6576   0.0767
  -3.300  -0.1272   0.00562   0.00100  -0.0521   0.6522   0.0809
  -3.200  -0.1158   0.00561   0.00098  -0.0521   0.6447   0.0837
  -3.100  -0.1044   0.00561   0.00096  -0.0521   0.6373   0.0849
  -3.000  -0.0929   0.00560   0.00094  -0.0522   0.6320   0.0856
  -2.900  -0.0815   0.00560   0.00093  -0.0522   0.6235   0.0892
  -2.800  -0.0701   0.00559   0.00091  -0.0522   0.6154   0.0936
  -2.700  -0.0587   0.00557   0.00089  -0.0523   0.6101   0.0973
  -2.600  -0.0474   0.00556   0.00088  -0.0523   0.6020   0.1005
  -2.500  -0.0360   0.00556   0.00086  -0.0523   0.5938   0.1024
