  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     3.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8625   0.01031   0.00586  -0.0557   0.9865   0.0220
  -9.900  -0.8511   0.01024   0.00580  -0.0558   0.9853   0.0220
  -9.800  -0.8400   0.01011   0.00566  -0.0558   0.9841   0.0222
  -9.700  -0.8290   0.00993   0.00545  -0.0558   0.9827   0.0227
  -9.600  -0.8177   0.00977   0.00528  -0.0559   0.9813   0.0232
  -9.500  -0.8063   0.00964   0.00513  -0.0560   0.9797   0.0236
  -9.400  -0.7948   0.00953   0.00501  -0.0561   0.9778   0.0240
  -9.300  -0.7846   0.00943   0.00491  -0.0559   0.9760   0.0244
  -9.200  -0.7747   0.00933   0.00481  -0.0557   0.9737   0.0247
  -9.100  -0.7645   0.00924   0.00472  -0.0554   0.9712   0.0250
  -9.000  -0.7541   0.00916   0.00464  -0.0553   0.9686   0.0253
  -8.900  -0.7436   0.00908   0.00456  -0.0551   0.9660   0.0256
  -8.800  -0.7330   0.00901   0.00447  -0.0550   0.9635   0.0258
  -8.700  -0.7223   0.00894   0.00439  -0.0549   0.9610   0.0260
  -8.600  -0.7114   0.00886   0.00432  -0.0548   0.9593   0.0262
  -8.500  -0.7006   0.00879   0.00424  -0.0547   0.9575   0.0264
  -8.400  -0.6898   0.00872   0.00416  -0.0546   0.9553   0.0266
  -8.300  -0.6789   0.00865   0.00409  -0.0546   0.9529   0.0267
  -8.200  -0.6681   0.00858   0.00402  -0.0545   0.9503   0.0270
  -8.100  -0.6574   0.00852   0.00395  -0.0544   0.9475   0.0271
  -8.000  -0.6467   0.00846   0.00387  -0.0542   0.9445   0.0273
  -7.900  -0.6359   0.00840   0.00380  -0.0541   0.9412   0.0274
  -7.800  -0.6248   0.00834   0.00374  -0.0541   0.9394   0.0276
  -7.700  -0.6137   0.00827   0.00366  -0.0541   0.9372   0.0277
  -7.600  -0.6026   0.00821   0.00360  -0.0540   0.9345   0.0278
  -7.500  -0.5916   0.00816   0.00354  -0.0540   0.9315   0.0279
  -7.400  -0.5807   0.00811   0.00348  -0.0539   0.9280   0.0280
  -7.300  -0.5698   0.00806   0.00341  -0.0538   0.9242   0.0280
  -7.200  -0.5590   0.00801   0.00335  -0.0537   0.9202   0.0281
  -7.100  -0.5477   0.00795   0.00328  -0.0537   0.9179   0.0281
  -7.000  -0.5365   0.00789   0.00322  -0.0537   0.9151   0.0282
  -6.900  -0.5254   0.00784   0.00316  -0.0537   0.9117   0.0282
  -6.800  -0.5144   0.00778   0.00309  -0.0536   0.9077   0.0283
  -6.700  -0.5036   0.00770   0.00297  -0.0535   0.9034   0.0288
  -6.600  -0.4929   0.00762   0.00286  -0.0534   0.8987   0.0295
  -6.500  -0.4817   0.00753   0.00276  -0.0533   0.8959   0.0301
  -6.400  -0.4706   0.00746   0.00268  -0.0533   0.8924   0.0308
