  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8720   0.00895   0.00472  -0.0540   0.9702   0.0216
  -9.900  -0.8615   0.00890   0.00466  -0.0539   0.9674   0.0217
  -9.800  -0.8511   0.00884   0.00460  -0.0537   0.9644   0.0218
  -9.700  -0.8406   0.00879   0.00453  -0.0536   0.9610   0.0218
  -9.600  -0.8296   0.00873   0.00447  -0.0535   0.9592   0.0219
  -9.500  -0.8187   0.00867   0.00441  -0.0535   0.9574   0.0219
  -9.400  -0.8077   0.00861   0.00435  -0.0534   0.9552   0.0220
  -9.300  -0.7968   0.00855   0.00429  -0.0533   0.9527   0.0220
  -9.200  -0.7860   0.00850   0.00424  -0.0533   0.9500   0.0220
  -9.100  -0.7752   0.00845   0.00417  -0.0532   0.9471   0.0220
  -9.000  -0.7644   0.00840   0.00412  -0.0531   0.9437   0.0221
  -8.900  -0.7536   0.00832   0.00402  -0.0530   0.9407   0.0222
  -8.800  -0.7427   0.00822   0.00391  -0.0529   0.9392   0.0225
  -8.700  -0.7318   0.00813   0.00380  -0.0529   0.9371   0.0229
  -8.600  -0.7208   0.00805   0.00371  -0.0528   0.9345   0.0232
  -8.500  -0.7099   0.00796   0.00362  -0.0528   0.9314   0.0236
  -8.400  -0.6991   0.00789   0.00354  -0.0527   0.9281   0.0239
  -8.300  -0.6883   0.00783   0.00346  -0.0526   0.9240   0.0243
  -8.200  -0.6774   0.00777   0.00338  -0.0525   0.9197   0.0246
  -8.100  -0.6662   0.00769   0.00331  -0.0525   0.9178   0.0248
  -8.000  -0.6551   0.00763   0.00324  -0.0525   0.9152   0.0251
  -7.900  -0.6440   0.00756   0.00317  -0.0525   0.9118   0.0253
  -7.800  -0.6330   0.00751   0.00311  -0.0524   0.9078   0.0256
  -7.700  -0.6221   0.00746   0.00304  -0.0523   0.9031   0.0259
  -7.600  -0.6111   0.00741   0.00298  -0.0523   0.8983   0.0261
  -7.500  -0.5998   0.00735   0.00292  -0.0523   0.8958   0.0263
  -7.400  -0.5886   0.00730   0.00286  -0.0523   0.8925   0.0265
  -7.300  -0.5774   0.00725   0.00280  -0.0523   0.8883   0.0267
  -7.200  -0.5663   0.00721   0.00275  -0.0522   0.8835   0.0270
  -7.100  -0.5553   0.00718   0.00269  -0.0522   0.8778   0.0271
  -7.000  -0.5439   0.00713   0.00264  -0.0522   0.8748   0.0273
  -6.900  -0.5326   0.00708   0.00259  -0.0522   0.8710   0.0274
  -6.800  -0.5214   0.00704   0.00253  -0.0522   0.8664   0.0276
  -6.700  -0.5103   0.00701   0.00248  -0.0521   0.8609   0.0277
  -6.600  -0.4991   0.00698   0.00243  -0.0521   0.8554   0.0278
  -6.500  -0.4877   0.00694   0.00239  -0.0521   0.8522   0.0280
  -6.400  -0.4764   0.00691   0.00234  -0.0521   0.8479   0.0280
  -6.300  -0.4651   0.00688   0.00230  -0.0521   0.8427   0.0281
  -6.200  -0.4540   0.00686   0.00225  -0.0521   0.8364   0.0281
  -6.100  -0.4426   0.00682   0.00221  -0.0521   0.8322   0.0282
  -6.000  -0.4312   0.00679   0.00217  -0.0521   0.8281   0.0282
  -5.900  -0.4200   0.00675   0.00212  -0.0521   0.8229   0.0284
  -5.800  -0.4088   0.00671   0.00205  -0.0521   0.8168   0.0292
  -5.700  -0.3976   0.00666   0.00199  -0.0521   0.8119   0.0300
  -5.600  -0.3862   0.00661   0.00194  -0.0521   0.8083   0.0308
  -5.500  -0.3749   0.00657   0.00188  -0.0521   0.8036   0.0318
  -5.400  -0.3637   0.00653   0.00184  -0.0521   0.7978   0.0325
  -5.300  -0.3525   0.00650   0.00179  -0.0521   0.7909   0.0333
