  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9000   0.01457   0.00960  -0.0462   0.9946   0.0268
  -9.900  -0.8869   0.01446   0.00948  -0.0467   0.9942   0.0271
  -9.800  -0.8737   0.01435   0.00937  -0.0472   0.9938   0.0274
  -9.700  -0.8604   0.01425   0.00926  -0.0477   0.9934   0.0276
  -9.600  -0.8471   0.01416   0.00915  -0.0483   0.9930   0.0278
  -9.500  -0.8336   0.01406   0.00905  -0.0488   0.9927   0.0279
  -9.400  -0.8202   0.01396   0.00894  -0.0494   0.9924   0.0281
  -9.300  -0.8068   0.01386   0.00883  -0.0499   0.9921   0.0282
  -9.200  -0.7932   0.01377   0.00873  -0.0505   0.9918   0.0282
  -9.100  -0.7832   0.01323   0.00812  -0.0505   0.9909   0.0289
  -9.000  -0.7730   0.01286   0.00771  -0.0505   0.9897   0.0295
  -8.900  -0.7616   0.01259   0.00742  -0.0507   0.9887   0.0301
  -8.800  -0.7495   0.01239   0.00721  -0.0510   0.9878   0.0306
  -8.700  -0.7371   0.01223   0.00704  -0.0514   0.9869   0.0310
  -8.600  -0.7243   0.01208   0.00689  -0.0518   0.9862   0.0314
  -8.500  -0.7114   0.01195   0.00675  -0.0522   0.9854   0.0318
  -8.400  -0.6981   0.01181   0.00661  -0.0527   0.9847   0.0321
  -8.300  -0.6846   0.01166   0.00645  -0.0533   0.9840   0.0325
  -8.200  -0.6707   0.01153   0.00631  -0.0539   0.9833   0.0328
  -8.100  -0.6566   0.01139   0.00617  -0.0546   0.9826   0.0332
  -8.000  -0.6424   0.01127   0.00604  -0.0553   0.9820   0.0336
  -7.900  -0.6285   0.01114   0.00590  -0.0559   0.9812   0.0339
  -7.800  -0.6148   0.01101   0.00576  -0.0565   0.9803   0.0343
  -7.700  -0.6013   0.01088   0.00561  -0.0570   0.9795   0.0345
  -7.600  -0.5881   0.01075   0.00547  -0.0575   0.9786   0.0347
  -7.500  -0.5748   0.01063   0.00534  -0.0580   0.9777   0.0350
  -7.400  -0.5634   0.01053   0.00523  -0.0580   0.9762   0.0352
  -7.300  -0.5531   0.01043   0.00512  -0.0578   0.9739   0.0353
  -7.200  -0.5421   0.01033   0.00501  -0.0578   0.9718   0.0355
  -7.100  -0.5308   0.01025   0.00492  -0.0578   0.9697   0.0356
  -7.000  -0.5194   0.01016   0.00483  -0.0578   0.9678   0.0358
  -6.900  -0.5085   0.00997   0.00461  -0.0578   0.9658   0.0364
  -6.800  -0.4971   0.00978   0.00439  -0.0578   0.9640   0.0371
  -6.700  -0.4856   0.00963   0.00421  -0.0579   0.9622   0.0379
  -6.600  -0.4740   0.00949   0.00406  -0.0580   0.9603   0.0387
  -6.500  -0.4642   0.00938   0.00395  -0.0577   0.9577   0.0395
  -6.400  -0.4540   0.00927   0.00385  -0.0574   0.9549   0.0402
  -6.300  -0.4436   0.00917   0.00374  -0.0572   0.9521   0.0409
  -6.200  -0.4329   0.00907   0.00364  -0.0571   0.9493   0.0416
  -6.100  -0.4220   0.00898   0.00355  -0.0570   0.9466   0.0424
  -6.000  -0.4110   0.00889   0.00345  -0.0569   0.9440   0.0431
  -5.900  -0.3999   0.00882   0.00336  -0.0569   0.9414   0.0437
  -5.800  -0.3892   0.00875   0.00328  -0.0567   0.9387   0.0443
  -5.700  -0.3784   0.00868   0.00320  -0.0566   0.9355   0.0448
  -5.600  -0.3678   0.00859   0.00310  -0.0564   0.9322   0.0462
  -5.500  -0.3572   0.00846   0.00298  -0.0563   0.9288   0.0497
  -5.400  -0.3466   0.00835   0.00289  -0.0561   0.9254   0.0524
  -5.300  -0.3358   0.00826   0.00281  -0.0560   0.9222   0.0551
  -5.200  -0.3249   0.00818   0.00272  -0.0559   0.9190   0.0592
  -5.100  -0.3143   0.00805   0.00265  -0.0558   0.9156   0.0653
  -5.000  -0.3035   0.00798   0.00258  -0.0557   0.9118   0.0693
  -4.900  -0.2927   0.00789   0.00251  -0.0556   0.9079   0.0750
  -4.800  -0.2820   0.00780   0.00244  -0.0555   0.9039   0.0802
  -4.700  -0.2711   0.00774   0.00238  -0.0554   0.9000   0.0838
  -4.600  -0.2599   0.00770   0.00233  -0.0553   0.8965   0.0857
  -4.500  -0.2489   0.00762   0.00226  -0.0553   0.8926   0.0910
  -4.400  -0.2380   0.00755   0.00221  -0.0552   0.8884   0.0956
  -4.300  -0.2271   0.00749   0.00215  -0.0551   0.8838   0.0992
  -4.200  -0.2161   0.00745   0.00210  -0.0550   0.8794   0.1020
  -4.100  -0.2050   0.00742   0.00205  -0.0549   0.8752   0.1036
  -4.000  -0.1938   0.00736   0.00200  -0.0549   0.8709   0.1087
  -3.900  -0.1829   0.00729   0.00195  -0.0548   0.8662   0.1137
  -3.800  -0.1719   0.00724   0.00190  -0.0548   0.8615   0.1179
  -3.700  -0.1609   0.00721   0.00184  -0.0547   0.8568   0.1215
  -3.600  -0.1497   0.00716   0.00180  -0.0546   0.8526   0.1260
  -3.500  -0.1387   0.00709   0.00175  -0.0546   0.8478   0.1334
  -3.400  -0.1277   0.00704   0.00171  -0.0545   0.8425   0.1397
  -3.300  -0.1168   0.00700   0.00166  -0.0544   0.8372   0.1460
  -3.200  -0.1059   0.00693   0.00162  -0.0544   0.8324   0.1559
  -3.100  -0.0947   0.00688   0.00159  -0.0543   0.8276   0.1635
  -3.000  -0.0838   0.00680   0.00154  -0.0543   0.8224   0.1751
  -2.900  -0.0728   0.00676   0.00151  -0.0542   0.8171   0.1836
  -2.800  -0.0620   0.00671   0.00147  -0.0541   0.8121   0.1946
  -2.700  -0.0508   0.00666   0.00144  -0.0541   0.8073   0.2039
  -2.600  -0.0397   0.00660   0.00141  -0.0541   0.8017   0.2146
  -2.500  -0.0288   0.00656   0.00138  -0.0540   0.7959   0.2254
  -2.400  -0.0180   0.00651   0.00135  -0.0539   0.7904   0.2374
