  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     8.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8855   0.00790   0.00388  -0.0514   0.9354   0.0199
  -9.900  -0.8746   0.00783   0.00381  -0.0513   0.9323   0.0203
  -9.800  -0.8637   0.00777   0.00374  -0.0513   0.9287   0.0206
  -9.700  -0.8529   0.00771   0.00368  -0.0512   0.9243   0.0209
  -9.600  -0.8419   0.00766   0.00361  -0.0512   0.9197   0.0211
  -9.500  -0.8307   0.00760   0.00356  -0.0512   0.9182   0.0213
  -9.400  -0.8195   0.00755   0.00350  -0.0512   0.9161   0.0214
  -9.300  -0.8083   0.00750   0.00345  -0.0512   0.9131   0.0216
  -9.200  -0.7972   0.00746   0.00339  -0.0511   0.9090   0.0217
  -9.100  -0.7862   0.00742   0.00334  -0.0511   0.9040   0.0217
  -9.000  -0.7752   0.00738   0.00329  -0.0510   0.8983   0.0218
  -8.900  -0.7639   0.00733   0.00323  -0.0511   0.8963   0.0218
  -8.800  -0.7526   0.00728   0.00318  -0.0511   0.8933   0.0219
  -8.700  -0.7414   0.00724   0.00313  -0.0511   0.8892   0.0219
  -8.600  -0.7303   0.00721   0.00308  -0.0510   0.8840   0.0219
  -8.500  -0.7192   0.00718   0.00303  -0.0510   0.8777   0.0219
  -8.400  -0.7079   0.00713   0.00298  -0.0510   0.8750   0.0220
  -8.300  -0.6966   0.00709   0.00293  -0.0510   0.8716   0.0220
  -8.200  -0.6854   0.00706   0.00289  -0.0510   0.8667   0.0220
  -8.100  -0.6742   0.00703   0.00285  -0.0510   0.8608   0.0220
  -8.000  -0.6629   0.00700   0.00281  -0.0510   0.8553   0.0220
  -7.900  -0.6516   0.00696   0.00276  -0.0510   0.8525   0.0220
  -7.800  -0.6402   0.00692   0.00272  -0.0510   0.8483   0.0221
  -7.700  -0.6290   0.00689   0.00267  -0.0510   0.8428   0.0221
  -7.600  -0.6179   0.00685   0.00261  -0.0510   0.8356   0.0222
  -7.500  -0.6066   0.00680   0.00255  -0.0510   0.8322   0.0223
  -7.400  -0.5953   0.00675   0.00248  -0.0510   0.8285   0.0226
  -7.300  -0.5840   0.00671   0.00243  -0.0510   0.8236   0.0229
  -7.200  -0.5728   0.00667   0.00237  -0.0510   0.8173   0.0232
  -7.100  -0.5615   0.00663   0.00231  -0.0510   0.8119   0.0234
  -7.000  -0.5501   0.00658   0.00226  -0.0510   0.8086   0.0237
  -6.900  -0.5388   0.00654   0.00221  -0.0510   0.8037   0.0241
  -6.800  -0.5276   0.00650   0.00216  -0.0510   0.7975   0.0246
  -6.700  -0.5163   0.00646   0.00211  -0.0510   0.7908   0.0252
  -6.600  -0.5050   0.00641   0.00206  -0.0511   0.7882   0.0257
  -6.500  -0.4936   0.00637   0.00201  -0.0511   0.7843   0.0262
  -6.400  -0.4823   0.00633   0.00197  -0.0511   0.7790   0.0265
  -6.300  -0.4710   0.00631   0.00193  -0.0511   0.7719   0.0267
  -6.200  -0.4596   0.00627   0.00188  -0.0511   0.7676   0.0271
  -6.100  -0.4481   0.00624   0.00185  -0.0512   0.7638   0.0274
  -6.000  -0.4367   0.00621   0.00181  -0.0512   0.7585   0.0277
  -5.900  -0.4254   0.00620   0.00178  -0.0512   0.7518   0.0278
  -5.800  -0.4139   0.00617   0.00174  -0.0512   0.7465   0.0279
  -5.700  -0.4024   0.00614   0.00171  -0.0513   0.7433   0.0280
  -5.600  -0.3909   0.00612   0.00167  -0.0513   0.7388   0.0281
  -5.500  -0.3795   0.00611   0.00164  -0.0513   0.7329   0.0281
