  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8691   0.00916   0.00489  -0.0546   0.9745   0.0217
  -9.900  -0.8586   0.00910   0.00483  -0.0545   0.9722   0.0218
  -9.800  -0.8482   0.00904   0.00477  -0.0543   0.9697   0.0219
  -9.700  -0.8377   0.00898   0.00470  -0.0541   0.9669   0.0219
  -9.600  -0.8273   0.00893   0.00464  -0.0540   0.9638   0.0219
  -9.500  -0.8167   0.00887   0.00458  -0.0538   0.9605   0.0220
  -9.400  -0.8057   0.00881   0.00452  -0.0538   0.9590   0.0220
  -9.300  -0.7947   0.00875   0.00446  -0.0537   0.9571   0.0220
  -9.200  -0.7838   0.00870   0.00440  -0.0537   0.9550   0.0221
  -9.100  -0.7730   0.00863   0.00432  -0.0536   0.9526   0.0221
  -9.000  -0.7625   0.00852   0.00419  -0.0535   0.9498   0.0225
  -8.900  -0.7520   0.00842   0.00407  -0.0533   0.9468   0.0228
  -8.800  -0.7414   0.00833   0.00397  -0.0532   0.9435   0.0232
  -8.700  -0.7306   0.00825   0.00387  -0.0531   0.9405   0.0236
  -8.600  -0.7196   0.00817   0.00378  -0.0531   0.9389   0.0239
  -8.500  -0.7086   0.00808   0.00370  -0.0530   0.9368   0.0243
  -8.400  -0.6976   0.00801   0.00362  -0.0530   0.9342   0.0246
  -8.300  -0.6867   0.00794   0.00354  -0.0529   0.9311   0.0249
  -8.200  -0.6758   0.00787   0.00347  -0.0529   0.9276   0.0252
  -8.100  -0.6650   0.00781   0.00339  -0.0528   0.9236   0.0254
  -8.000  -0.6541   0.00775   0.00332  -0.0527   0.9196   0.0256
  -7.900  -0.6429   0.00769   0.00326  -0.0527   0.9175   0.0258
