  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     5.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8733   0.00886   0.00464  -0.0538   0.9679   0.0215
  -9.900  -0.8629   0.00881   0.00458  -0.0536   0.9649   0.0217
  -9.800  -0.8524   0.00875   0.00452  -0.0534   0.9614   0.0217
  -9.700  -0.8415   0.00869   0.00446  -0.0534   0.9594   0.0218
  -9.600  -0.8305   0.00863   0.00440  -0.0533   0.9576   0.0219
  -9.500  -0.8196   0.00858   0.00434  -0.0533   0.9554   0.0219
  -9.400  -0.8087   0.00852   0.00428  -0.0532   0.9530   0.0219
  -9.300  -0.7979   0.00846   0.00422  -0.0531   0.9503   0.0220
  -9.200  -0.7870   0.00841   0.00416  -0.0530   0.9473   0.0220
  -9.100  -0.7763   0.00836   0.00410  -0.0529   0.9439   0.0220
  -9.000  -0.7654   0.00832   0.00405  -0.0529   0.9407   0.0220
  -8.900  -0.7542   0.00826   0.00399  -0.0529   0.9394   0.0221
  -8.800  -0.7432   0.00817   0.00389  -0.0528   0.9374   0.0223
  -8.700  -0.7323   0.00807   0.00378  -0.0528   0.9348   0.0226
  -8.600  -0.7214   0.00800   0.00368  -0.0527   0.9318   0.0229
  -8.500  -0.7106   0.00792   0.00359  -0.0526   0.9284   0.0233
  -8.400  -0.6998   0.00785   0.00350  -0.0525   0.9245   0.0236
  -8.300  -0.6890   0.00778   0.00342  -0.0524   0.9200   0.0240
  -8.200  -0.6779   0.00771   0.00335  -0.0524   0.9181   0.0243
  -8.100  -0.6667   0.00764   0.00327  -0.0524   0.9155   0.0245
  -8.000  -0.6556   0.00758   0.00320  -0.0524   0.9122   0.0248
  -7.900  -0.6446   0.00752   0.00313  -0.0523   0.9083   0.0251
  -7.800  -0.6337   0.00746   0.00307  -0.0523   0.9037   0.0253
  -7.700  -0.6227   0.00741   0.00300  -0.0522   0.8985   0.0257
  -7.600  -0.6115   0.00735   0.00294  -0.0522   0.8962   0.0259
  -7.500  -0.6003   0.00730   0.00288  -0.0522   0.8929   0.0261
  -7.400  -0.5891   0.00725   0.00282  -0.0522   0.8887   0.0264
  -7.300  -0.5780   0.00720   0.00276  -0.0521   0.8840   0.0265
  -7.200  -0.5670   0.00717   0.00271  -0.0521   0.8783   0.0268
  -7.100  -0.5557   0.00712   0.00265  -0.0521   0.8750   0.0270
  -7.000  -0.5444   0.00707   0.00260  -0.0521   0.8715   0.0272
  -6.900  -0.5332   0.00703   0.00255  -0.0521   0.8668   0.0273
  -6.800  -0.5220   0.00700   0.00250  -0.0520   0.8615   0.0275
  -6.700  -0.5109   0.00697   0.00245  -0.0520   0.8555   0.0276
  -6.600  -0.4995   0.00693   0.00240  -0.0520   0.8526   0.0278
  -6.500  -0.4882   0.00689   0.00235  -0.0521   0.8484   0.0279
  -6.400  -0.4769   0.00686   0.00231  -0.0520   0.8431   0.0280
  -6.300  -0.4657   0.00684   0.00226  -0.0520   0.8371   0.0280
  -6.200  -0.4544   0.00680   0.00222  -0.0520   0.8326   0.0281
  -6.100  -0.4430   0.00677   0.00218  -0.0520   0.8286   0.0282
  -6.000  -0.4317   0.00674   0.00214  -0.0520   0.8234   0.0282
  -5.900  -0.4205   0.00672   0.00210  -0.0520   0.8174   0.0282
  -5.800  -0.4092   0.00668   0.00203  -0.0520   0.8121   0.0288
  -5.700  -0.3978   0.00662   0.00197  -0.0520   0.8088   0.0295
  -5.600  -0.3865   0.00658   0.00192  -0.0520   0.8041   0.0303
  -5.500  -0.3753   0.00654   0.00187  -0.0520   0.7984   0.0313
  -5.400  -0.3641   0.00651   0.00182  -0.0520   0.7917   0.0321
  -5.300  -0.3527   0.00646   0.00177  -0.0520   0.7879   0.0330
  -5.200  -0.3414   0.00642   0.00173  -0.0520   0.7835   0.0336
  -5.100  -0.3301   0.00639   0.00169  -0.0520   0.7778   0.0342
  -5.000  -0.3188   0.00636   0.00165  -0.0520   0.7713   0.0348
  -4.900  -0.3074   0.00633   0.00161  -0.0520   0.7671   0.0354
  -4.800  -0.2959   0.00630   0.00158  -0.0521   0.7630   0.0357
  -4.600  -0.2734   0.00622   0.00149  -0.0521   0.7518   0.0411
  -4.500  -0.2622   0.00618   0.00144  -0.0521   0.7456   0.0432
  -4.400  -0.2508   0.00613   0.00141  -0.0521   0.7419   0.0450
