  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     5.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8740   0.00882   0.00461  -0.0536   0.9667   0.0215
  -9.900  -0.8636   0.00877   0.00455  -0.0535   0.9635   0.0216
  -9.800  -0.8529   0.00871   0.00448  -0.0533   0.9602   0.0217
  -9.700  -0.8419   0.00865   0.00442  -0.0533   0.9587   0.0218
  -9.600  -0.8310   0.00859   0.00436  -0.0532   0.9567   0.0218
  -9.500  -0.8201   0.00853   0.00430  -0.0532   0.9544   0.0219
  -9.400  -0.8092   0.00848   0.00424  -0.0531   0.9518   0.0219
  -9.300  -0.7984   0.00842   0.00418  -0.0530   0.9490   0.0220
  -9.200  -0.7876   0.00838   0.00413  -0.0529   0.9459   0.0220
  -9.100  -0.7768   0.00833   0.00407  -0.0528   0.9423   0.0220
  -9.000  -0.7657   0.00827   0.00401  -0.0528   0.9402   0.0220
  -8.900  -0.7545   0.00822   0.00395  -0.0528   0.9386   0.0221
  -8.800  -0.7434   0.00815   0.00388  -0.0528   0.9364   0.0222
  -8.700  -0.7326   0.00805   0.00376  -0.0527   0.9336   0.0225
  -8.600  -0.7217   0.00797   0.00367  -0.0526   0.9303   0.0227
  -8.500  -0.7110   0.00789   0.00357  -0.0526   0.9268   0.0231
  -8.400  -0.7002   0.00783   0.00349  -0.0525   0.9226   0.0235
  -8.300  -0.6892   0.00776   0.00341  -0.0524   0.9191   0.0238
  -8.200  -0.6781   0.00768   0.00333  -0.0524   0.9171   0.0241
  -8.100  -0.6670   0.00762   0.00326  -0.0524   0.9142   0.0244
  -8.000  -0.6559   0.00755   0.00319  -0.0523   0.9105   0.0246
  -7.900  -0.6449   0.00750   0.00312  -0.0523   0.9064   0.0249
  -7.800  -0.6340   0.00744   0.00305  -0.0522   0.9014   0.0252
  -7.700  -0.6229   0.00739   0.00298  -0.0522   0.8975   0.0256
  -7.600  -0.6117   0.00733   0.00292  -0.0522   0.8949   0.0258
  -7.500  -0.6005   0.00727   0.00286  -0.0522   0.8911   0.0260
  -7.400  -0.5894   0.00722   0.00280  -0.0521   0.8867   0.0263
  -7.300  -0.5784   0.00718   0.00274  -0.0521   0.8816   0.0264
  -7.200  -0.5672   0.00714   0.00269  -0.0520   0.8766   0.0267
  -7.100  -0.5559   0.00709   0.00264  -0.0520   0.8736   0.0269
  -7.000  -0.5446   0.00705   0.00259  -0.0520   0.8695   0.0271
  -6.900  -0.5335   0.00701   0.00253  -0.0520   0.8645   0.0273
  -6.800  -0.5223   0.00698   0.00248  -0.0520   0.8587   0.0274
  -6.700  -0.5111   0.00694   0.00243  -0.0520   0.8543   0.0276
  -6.600  -0.4997   0.00690   0.00238  -0.0520   0.8509   0.0277
  -6.500  -0.4884   0.00687   0.00234  -0.0520   0.8463   0.0279
  -6.400  -0.4772   0.00684   0.00229  -0.0520   0.8405   0.0280
  -6.300  -0.4660   0.00682   0.00225  -0.0520   0.8343   0.0280
  -6.200  -0.4546   0.00678   0.00220  -0.0520   0.8310   0.0281
  -6.100  -0.4432   0.00674   0.00216  -0.0520   0.8265   0.0281
  -6.000  -0.4319   0.00672   0.00212  -0.0520   0.8209   0.0282
  -5.900  -0.4207   0.00670   0.00208  -0.0520   0.8145   0.0282
  -5.800  -0.4093   0.00666   0.00203  -0.0520   0.8107   0.0285
