  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8868   0.00781   0.00381  -0.0511   0.9290   0.0195
  -9.900  -0.8760   0.00774   0.00373  -0.0511   0.9246   0.0200
  -9.800  -0.8652   0.00768   0.00366  -0.0510   0.9199   0.0203
  -9.700  -0.8540   0.00761   0.00360  -0.0510   0.9183   0.0206
  -9.600  -0.8429   0.00755   0.00353  -0.0510   0.9162   0.0209
  -9.500  -0.8318   0.00749   0.00348  -0.0510   0.9132   0.0211
  -9.400  -0.8207   0.00744   0.00342  -0.0509   0.9094   0.0213
  -9.300  -0.8097   0.00740   0.00336  -0.0509   0.9044   0.0215
  -9.200  -0.7986   0.00736   0.00331  -0.0509   0.8985   0.0216
  -9.100  -0.7874   0.00731   0.00326  -0.0509   0.8965   0.0217
  -9.000  -0.7761   0.00727   0.00321  -0.0509   0.8936   0.0217
  -8.900  -0.7649   0.00723   0.00315  -0.0509   0.8893   0.0218
  -8.800  -0.7538   0.00719   0.00310  -0.0508   0.8842   0.0218
  -8.700  -0.7427   0.00716   0.00305  -0.0508   0.8781   0.0219
  -8.600  -0.7314   0.00711   0.00300  -0.0508   0.8752   0.0219
  -8.500  -0.7201   0.00707   0.00295  -0.0508   0.8718   0.0219
  -8.400  -0.7089   0.00703   0.00290  -0.0508   0.8670   0.0219
  -8.300  -0.6977   0.00700   0.00286  -0.0508   0.8612   0.0220
  -8.200  -0.6865   0.00697   0.00281  -0.0508   0.8553   0.0220
  -8.100  -0.6751   0.00693   0.00277  -0.0508   0.8526   0.0220
  -8.000  -0.6638   0.00690   0.00273  -0.0509   0.8484   0.0220
  -7.900  -0.6525   0.00687   0.00269  -0.0509   0.8429   0.0220
  -7.800  -0.6413   0.00685   0.00265  -0.0509   0.8358   0.0220
  -7.700  -0.6299   0.00681   0.00260  -0.0509   0.8325   0.0220
  -7.600  -0.6186   0.00677   0.00255  -0.0509   0.8285   0.0221
  -7.500  -0.6073   0.00674   0.00251  -0.0509   0.8235   0.0221
  -7.400  -0.5961   0.00670   0.00246  -0.0509   0.8171   0.0222
  -7.300  -0.5848   0.00666   0.00240  -0.0509   0.8120   0.0224
  -7.200  -0.5734   0.00661   0.00234  -0.0509   0.8089   0.0227
  -7.100  -0.5621   0.00657   0.00228  -0.0509   0.8042   0.0229
  -7.000  -0.5509   0.00653   0.00223  -0.0509   0.7980   0.0231
  -6.900  -0.5396   0.00650   0.00218  -0.0509   0.7910   0.0234
  -6.800  -0.5282   0.00645   0.00213  -0.0509   0.7883   0.0238
  -6.700  -0.5168   0.00640   0.00208  -0.0510   0.7844   0.0244
  -6.600  -0.5055   0.00636   0.00203  -0.0510   0.7790   0.0251
  -6.500  -0.4943   0.00633   0.00198  -0.0510   0.7723   0.0257
  -6.400  -0.4829   0.00629   0.00193  -0.0510   0.7679   0.0261
  -6.300  -0.4715   0.00625   0.00189  -0.0510   0.7644   0.0263
  -6.200  -0.4601   0.00621   0.00185  -0.0510   0.7591   0.0268
  -6.100  -0.4488   0.00619   0.00181  -0.0510   0.7522   0.0272
  -6.000  -0.4374   0.00616   0.00178  -0.0511   0.7466   0.0275
  -5.900  -0.4259   0.00613   0.00174  -0.0511   0.7436   0.0277
  -5.800  -0.4144   0.00610   0.00171  -0.0511   0.7391   0.0278
  -5.700  -0.4030   0.00609   0.00168  -0.0512   0.7332   0.0279
  -5.600  -0.3916   0.00607   0.00165  -0.0512   0.7261   0.0280
  -5.500  -0.3801   0.00604   0.00161  -0.0512   0.7231   0.0281
  -5.400  -0.3685   0.00602   0.00158  -0.0513   0.7189   0.0282
  -5.300  -0.3571   0.00601   0.00155  -0.0513   0.7131   0.0282
  -5.200  -0.3457   0.00600   0.00153  -0.0513   0.7056   0.0282
  -5.100  -0.3342   0.00598   0.00149  -0.0514   0.7018   0.0282
  -5.000  -0.3226   0.00595   0.00146  -0.0514   0.6981   0.0287
  -4.900  -0.3112   0.00592   0.00143  -0.0514   0.6928   0.0296
  -4.800  -0.2998   0.00591   0.00140  -0.0515   0.6861   0.0305
  -4.700  -0.2884   0.00588   0.00136  -0.0515   0.6807   0.0318
  -4.600  -0.2769   0.00584   0.00133  -0.0515   0.6767   0.0328
  -4.500  -0.2654   0.00581   0.00130  -0.0516   0.6728   0.0336
  -4.400  -0.2542   0.00580   0.00127  -0.0516   0.6633   0.0346
  -4.300  -0.2427   0.00577   0.00124  -0.0516   0.6584   0.0353
  -4.100  -0.2198   0.00573   0.00118  -0.0517   0.6463   0.0395
  -4.000  -0.2086   0.00569   0.00114  -0.0517   0.6381   0.0427
