  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     8.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8847   0.00798   0.00394  -0.0515   0.9385   0.0202
  -9.900  -0.8737   0.00791   0.00387  -0.0515   0.9364   0.0206
  -9.800  -0.8627   0.00785   0.00380  -0.0515   0.9337   0.0208
  -9.700  -0.8517   0.00779   0.00374  -0.0514   0.9303   0.0210
  -9.600  -0.8408   0.00774   0.00368  -0.0514   0.9263   0.0213
  -9.500  -0.8299   0.00769   0.00362  -0.0513   0.9216   0.0214
  -9.400  -0.8187   0.00764   0.00357  -0.0513   0.9189   0.0215
  -9.300  -0.8075   0.00759   0.00351  -0.0513   0.9171   0.0216
  -9.200  -0.7963   0.00754   0.00346  -0.0513   0.9145   0.0217
  -9.100  -0.7851   0.00749   0.00340  -0.0513   0.9109   0.0218
  -9.000  -0.7741   0.00745   0.00335  -0.0512   0.9063   0.0218
  -8.900  -0.7631   0.00742   0.00330  -0.0512   0.9007   0.0219
  -8.800  -0.7519   0.00737   0.00324  -0.0512   0.8973   0.0219
  -8.700  -0.7406   0.00732   0.00319  -0.0512   0.8948   0.0219
  -8.600  -0.7294   0.00728   0.00314  -0.0512   0.8912   0.0219
  -8.500  -0.7182   0.00724   0.00309  -0.0512   0.8866   0.0220
  -8.400  -0.7071   0.00721   0.00304  -0.0511   0.8806   0.0220
  -8.300  -0.6959   0.00717   0.00299  -0.0511   0.8762   0.0220
  -8.200  -0.6846   0.00713   0.00295  -0.0512   0.8733   0.0220
  -8.100  -0.6733   0.00710   0.00291  -0.0512   0.8692   0.0220
  -8.000  -0.6621   0.00707   0.00287  -0.0512   0.8639   0.0221
  -7.900  -0.6509   0.00704   0.00283  -0.0511   0.8575   0.0221
  -7.800  -0.6396   0.00699   0.00277  -0.0512   0.8540   0.0221
  -7.700  -0.6283   0.00694   0.00270  -0.0512   0.8506   0.0223
  -7.600  -0.6172   0.00689   0.00263  -0.0511   0.8455   0.0225
  -7.500  -0.6060   0.00685   0.00257  -0.0511   0.8390   0.0226
  -7.400  -0.5948   0.00680   0.00251  -0.0511   0.8336   0.0229
  -7.300  -0.5835   0.00675   0.00245  -0.0511   0.8306   0.0232
  -7.200  -0.5722   0.00670   0.00239  -0.0511   0.8263   0.0236
  -7.100  -0.5609   0.00667   0.00234  -0.0511   0.8205   0.0238
  -7.000  -0.5497   0.00663   0.00229  -0.0511   0.8134   0.0242
  -6.900  -0.5384   0.00658   0.00223  -0.0511   0.8102   0.0247
  -6.800  -0.5270   0.00654   0.00218  -0.0511   0.8060   0.0252
  -6.700  -0.5158   0.00650   0.00213  -0.0511   0.8004   0.0256
  -6.600  -0.5046   0.00646   0.00209  -0.0511   0.7939   0.0261
  -6.500  -0.4932   0.00641   0.00204  -0.0511   0.7897   0.0265
  -6.400  -0.4818   0.00637   0.00199  -0.0512   0.7865   0.0268
  -6.300  -0.4704   0.00634   0.00195  -0.0512   0.7816   0.0270
  -6.200  -0.4591   0.00632   0.00191  -0.0512   0.7753   0.0273
  -6.100  -0.4477   0.00629   0.00187  -0.0512   0.7687   0.0276
  -6.000  -0.4363   0.00626   0.00184  -0.0513   0.7657   0.0278
  -5.900  -0.4248   0.00623   0.00180  -0.0513   0.7610   0.0279
  -5.800  -0.4134   0.00622   0.00177  -0.0513   0.7553   0.0280
  -5.700  -0.4021   0.00620   0.00174  -0.0513   0.7480   0.0281
  -5.600  -0.3905   0.00617   0.00170  -0.0514   0.7449   0.0281
  -5.500  -0.3790   0.00615   0.00167  -0.0514   0.7411   0.0282
  -5.400  -0.3676   0.00613   0.00164  -0.0514   0.7356   0.0282
  -5.300  -0.3562   0.00612   0.00161  -0.0514   0.7287   0.0282
  -5.200  -0.3447   0.00609   0.00157  -0.0515   0.7240   0.0284
  -5.100  -0.3333   0.00606   0.00153  -0.0515   0.7200   0.0292
  -5.000  -0.3218   0.00603   0.00150  -0.0515   0.7149   0.0300
  -4.900  -0.3105   0.00601   0.00146  -0.0515   0.7079   0.0312
  -4.800  -0.2991   0.00598   0.00143  -0.0516   0.7026   0.0321
  -4.700  -0.2876   0.00594   0.00139  -0.0516   0.6993   0.0332
  -4.600  -0.2762   0.00591   0.00136  -0.0516   0.6941   0.0340
  -4.500  -0.2648   0.00589   0.00133  -0.0517   0.6890   0.0347
  -4.400  -0.2534   0.00587   0.00129  -0.0517   0.6813   0.0355
  -4.200  -0.2305   0.00580   0.00123  -0.0518   0.6723   0.0405
  -4.100  -0.2193   0.00577   0.00120  -0.0518   0.6646   0.0430
  -4.000  -0.2079   0.00574   0.00116  -0.0518   0.6586   0.0450
  -3.900  -0.1965   0.00570   0.00113  -0.0518   0.6542   0.0504
  -3.800  -0.1852   0.00565   0.00109  -0.0518   0.6475   0.0549
  -3.700  -0.1739   0.00564   0.00107  -0.0518   0.6384   0.0565
  -3.600  -0.1624   0.00560   0.00104  -0.0519   0.6348   0.0624
  -3.500  -0.1511   0.00556   0.00101  -0.0519   0.6282   0.0670
  -3.400  -0.1399   0.00556   0.00099  -0.0519   0.6181   0.0690
  -3.300  -0.1283   0.00554   0.00097  -0.0519   0.6132   0.0698
  -3.200  -0.1169   0.00554   0.00095  -0.0520   0.6060   0.0741
  -3.100  -0.1056   0.00552   0.00093  -0.0520   0.5973   0.0786
  -3.000  -0.0942   0.00549   0.00090  -0.0520   0.5918   0.0825
  -2.900  -0.0827   0.00548   0.00089  -0.0520   0.5849   0.0844
  -2.800  -0.0714   0.00550   0.00088  -0.0521   0.5752   0.0852
  -2.700  -0.0598   0.00549   0.00086  -0.0521   0.5704   0.0862
  -2.600  -0.0483   0.00548   0.00085  -0.0522   0.5649   0.0903
  -2.500  -0.0370   0.00549   0.00084  -0.0522   0.5560   0.0944
  -2.400  -0.0255   0.00546   0.00082  -0.0522   0.5496   0.0983
  -2.300  -0.0141   0.00545   0.00081  -0.0522   0.5445   0.1012
  -2.200  -0.0027   0.00546   0.00080  -0.0523   0.5372   0.1027
  -2.100   0.0088   0.00547   0.00079  -0.0523   0.5292   0.1036
  -2.000   0.0204   0.00546   0.00078  -0.0524   0.5260   0.1073
  -1.900   0.0319   0.00545   0.00077  -0.0524   0.5204   0.1122
  -1.800   0.0432   0.00544   0.00076  -0.0524   0.5130   0.1171
  -1.700   0.0547   0.00543   0.00074  -0.0525   0.5071   0.1210
  -1.600   0.0663   0.00541   0.00074  -0.0525   0.5041   0.1242
  -1.500   0.0777   0.00539   0.00073  -0.0526   0.4986   0.1343
  -1.400   0.0889   0.00538   0.00072  -0.0526   0.4910   0.1412
  -1.300   0.1005   0.00538   0.00071  -0.0526   0.4852   0.1459
  -1.200   0.1119   0.00534   0.00070  -0.0527   0.4817   0.1560
  -1.100   0.1232   0.00533   0.00069  -0.0527   0.4747   0.1634
  -1.000   0.1345   0.00532   0.00069  -0.0527   0.4664   0.1770
  -0.900   0.1460   0.00529   0.00068  -0.0528   0.4628   0.1831
  -0.800   0.1575   0.00527   0.00067  -0.0528   0.4598   0.1948
  -0.700   0.1689   0.00525   0.00067  -0.0528   0.4562   0.2024
  -0.600   0.1804   0.00525   0.00067  -0.0529   0.4519   0.2086
  -0.500   0.1918   0.00522   0.00067  -0.0529   0.4464   0.2209
  -0.400   0.2033   0.00521   0.00066  -0.0530   0.4420   0.2266
  -0.300   0.2147   0.00516   0.00066  -0.0530   0.4395   0.2452
  -0.200   0.2262   0.00516   0.00066  -0.0531   0.4350   0.2535
  -0.100   0.2375   0.00515   0.00066  -0.0531   0.4295   0.2630
   0.000   0.2490   0.00516   0.00067  -0.0531   0.4238   0.2681
   0.100   0.2606   0.00516   0.00067  -0.0532   0.4202   0.2707
   0.200   0.2722   0.00515   0.00067  -0.0533   0.4185   0.2792
   0.300   0.2837   0.00514   0.00067  -0.0533   0.4158   0.2863
   0.400   0.2953   0.00514   0.00068  -0.0534   0.4118   0.2905
   0.500   0.3066   0.00518   0.00069  -0.0534   0.4045   0.2935
   0.600   0.3180   0.00518   0.00069  -0.0534   0.3977   0.3032
   0.700   0.3295   0.00517   0.00070  -0.0535   0.3936   0.3104
   0.800   0.3407   0.00520   0.00072  -0.0535   0.3855   0.3187
   0.900   0.3520   0.00520   0.00072  -0.0535   0.3773   0.3299
   1.000   0.3635   0.00520   0.00073  -0.0536   0.3737   0.3366
   1.100   0.3746   0.00524   0.00075  -0.0536   0.3642   0.3472
   1.200   0.3859   0.00525   0.00076  -0.0536   0.3555   0.3555
   1.300   0.3971   0.00529   0.00078  -0.0536   0.3461   0.3617
   1.400   0.4083   0.00531   0.00080  -0.0536   0.3371   0.3744
   1.500   0.4198   0.00531   0.00081  -0.0536   0.3335   0.3811
   1.600   0.4305   0.00537   0.00084  -0.0536   0.3183   0.3939
   1.700   0.4419   0.00537   0.00086  -0.0536   0.3135   0.4041
   1.800   0.4532   0.00535   0.00087  -0.0537   0.3095   0.4236
   1.900   0.4640   0.00538   0.00090  -0.0536   0.2975   0.4428
   2.000   0.4752   0.00537   0.00092  -0.0536   0.2905   0.4656
   2.100   0.4859   0.00539   0.00095  -0.0536   0.2796   0.4897
   2.200   0.4970   0.00540   0.00097  -0.0536   0.2704   0.5084
   2.300   0.5079   0.00541   0.00101  -0.0536   0.2621   0.5302
   2.400   0.5189   0.00542   0.00104  -0.0535   0.2522   0.5516
   2.500   0.5301   0.00545   0.00106  -0.0536   0.2470   0.5619
   2.600   0.5407   0.00551   0.00111  -0.0535   0.2313   0.5787
   2.700   0.5518   0.00555   0.00114  -0.0535   0.2240   0.5910
   2.800   0.5627   0.00561   0.00118  -0.0534   0.2123   0.6005
   2.900   0.5740   0.00563   0.00121  -0.0535   0.2084   0.6108
   3.000   0.5850   0.00566   0.00124  -0.0534   0.2025   0.6224
   3.100   0.5960   0.00571   0.00129  -0.0534   0.1924   0.6333
   3.200   0.6072   0.00573   0.00131  -0.0534   0.1886   0.6447
   3.300   0.6183   0.00577   0.00135  -0.0534   0.1830   0.6542
   3.400   0.6292   0.00582   0.00139  -0.0534   0.1742   0.6649
   3.600   0.6516   0.00588   0.00145  -0.0534   0.1654   0.6833
   3.700   0.6625   0.00595   0.00150  -0.0533   0.1578   0.6930
   3.800   0.6736   0.00597   0.00153  -0.0533   0.1509   0.7064
   3.900   0.6848   0.00598   0.00157  -0.0533   0.1485   0.7203
   4.000   0.6955   0.00604   0.00162  -0.0533   0.1409   0.7350
   4.100   0.7063   0.00608   0.00167  -0.0532   0.1315   0.7507
   4.200   0.7172   0.00613   0.00172  -0.0532   0.1264   0.7636
   4.300   0.7276   0.00621   0.00179  -0.0531   0.1140   0.7795
   4.400   0.7384   0.00624   0.00184  -0.0530   0.1091   0.7969
   4.500   0.7488   0.00635   0.00191  -0.0529   0.0991   0.8081
   4.600   0.7596   0.00636   0.00195  -0.0528   0.0939   0.8274
   4.700   0.7703   0.00640   0.00201  -0.0527   0.0901   0.8443
   4.800   0.7809   0.00646   0.00207  -0.0526   0.0851   0.8582
   4.900   0.7917   0.00649   0.00212  -0.0525   0.0801   0.8713
   5.000   0.8026   0.00651   0.00216  -0.0525   0.0784   0.8823
   5.100   0.8135   0.00654   0.00220  -0.0524   0.0769   0.8924
   5.200   0.8241   0.00659   0.00226  -0.0523   0.0739   0.9029
   5.300   0.8345   0.00665   0.00232  -0.0521   0.0698   0.9141
   5.400   0.8451   0.00670   0.00237  -0.0520   0.0656   0.9226
   5.500   0.8557   0.00673   0.00242  -0.0519   0.0636   0.9327
   5.600   0.8664   0.00677   0.00247  -0.0518   0.0626   0.9402
   5.700   0.8764   0.00682   0.00252  -0.0515   0.0601   0.9496
   5.800   0.8866   0.00690   0.00259  -0.0513   0.0567   0.9574
   5.900   0.8963   0.00696   0.00265  -0.0510   0.0523   0.9663
   6.000   0.9065   0.00701   0.00270  -0.0507   0.0506   0.9749
   6.100   0.9172   0.00706   0.00275  -0.0506   0.0492   0.9825
   6.200   0.9282   0.00715   0.00282  -0.0506   0.0467   0.9888
   6.300   0.9399   0.00725   0.00289  -0.0508   0.0435   0.9922
   6.400   0.9540   0.00732   0.00295  -0.0515   0.0405   0.9949
   6.500   0.9674   0.00739   0.00301  -0.0520   0.0395   0.9971
   6.600   0.9804   0.00747   0.00307  -0.0525   0.0383   0.9987
   6.700   0.9930   0.00756   0.00314  -0.0528   0.0368   0.9997
   6.800   1.0041   0.00765   0.00321  -0.0529   0.0350   1.0000
   6.900   1.0144   0.00772   0.00327  -0.0527   0.0333   1.0000
   7.000   1.0249   0.00778   0.00332  -0.0526   0.0319   1.0000
   7.100   1.0355   0.00784   0.00337  -0.0525   0.0318   1.0000
   7.200   1.0461   0.00789   0.00343  -0.0524   0.0315   1.0000
   7.300   1.0567   0.00796   0.00349  -0.0523   0.0311   1.0000
   7.400   1.0673   0.00803   0.00355  -0.0522   0.0306   1.0000
   7.500   1.0778   0.00810   0.00361  -0.0521   0.0301   1.0000
   7.600   1.0884   0.00817   0.00367  -0.0520   0.0295   1.0000
   7.700   1.0988   0.00826   0.00374  -0.0519   0.0288   1.0000
   7.800   1.1093   0.00833   0.00381  -0.0518   0.0281   1.0000
   7.900   1.1199   0.00841   0.00387  -0.0517   0.0274   1.0000
   8.000   1.1304   0.00848   0.00394  -0.0516   0.0267   1.0000
   8.100   1.1410   0.00856   0.00401  -0.0515   0.0262   1.0000
   8.200   1.1516   0.00863   0.00408  -0.0514   0.0258   1.0000
   8.300   1.1622   0.00870   0.00415  -0.0513   0.0254   1.0000
   8.400   1.1727   0.00878   0.00423  -0.0512   0.0250   1.0000
   8.700   1.2047   0.00896   0.00440  -0.0510   0.0249   1.0000
   8.800   1.2153   0.00903   0.00446  -0.0510   0.0249   1.0000
   8.900   1.2260   0.00909   0.00453  -0.0509   0.0249   1.0000
   9.000   1.2366   0.00916   0.00459  -0.0508   0.0248   1.0000
   9.100   1.2472   0.00922   0.00465  -0.0508   0.0248   1.0000
   9.200   1.2577   0.00929   0.00472  -0.0507   0.0248   1.0000
   9.300   1.2683   0.00936   0.00478  -0.0506   0.0247   1.0000
   9.400   1.2788   0.00943   0.00485  -0.0505   0.0246   1.0000
   9.500   1.2893   0.00950   0.00492  -0.0505   0.0245   1.0000
   9.600   1.2998   0.00957   0.00499  -0.0504   0.0244   1.0000
   9.700   1.3102   0.00964   0.00507  -0.0503   0.0242   1.0000
   9.800   1.3205   0.00972   0.00514  -0.0502   0.0239   1.0000
   9.900   1.3308   0.00981   0.00522  -0.0501   0.0236   1.0000
  10.000   1.3410   0.00990   0.00530  -0.0500   0.0231   1.0000
  10.100   1.3511   0.00999   0.00539  -0.0498   0.0226   1.0000
  10.200   1.3611   0.01010   0.00549  -0.0497   0.0221   1.0000
  10.300   1.3711   0.01021   0.00559  -0.0495   0.0214   1.0000
  10.400   1.3811   0.01031   0.00568  -0.0493   0.0207   1.0000
  10.500   1.3911   0.01041   0.00578  -0.0492   0.0200   1.0000
  10.600   1.4011   0.01051   0.00587  -0.0490   0.0194   1.0000
  10.700   1.4112   0.01060   0.00596  -0.0489   0.0192   1.0000
  10.800   1.4214   0.01068   0.00604  -0.0488   0.0192   1.0000
  10.900   1.4314   0.01077   0.00613  -0.0486   0.0191   1.0000
  11.000   1.4415   0.01086   0.00622  -0.0485   0.0189   1.0000
  11.100   1.4514   0.01095   0.00631  -0.0483   0.0187   1.0000
  11.200   1.4613   0.01105   0.00641  -0.0482   0.0185   1.0000
  11.300   1.4710   0.01116   0.00651  -0.0480   0.0180   1.0000
  11.400   1.4804   0.01129   0.00663  -0.0477   0.0174   1.0000
  11.500   1.4896   0.01144   0.00676  -0.0475   0.0166   1.0000
  11.600   1.4988   0.01158   0.00690  -0.0472   0.0157   1.0000
  11.700   1.5081   0.01171   0.00702  -0.0470   0.0147   1.0000
  11.800   1.5177   0.01182   0.00713  -0.0467   0.0145   1.0000
  11.900   1.5272   0.01194   0.00724  -0.0465   0.0142   1.0000
  12.000   1.5364   0.01207   0.00737  -0.0463   0.0138   1.0000
  12.100   1.5454   0.01222   0.00751  -0.0460   0.0133   1.0000
  12.200   1.5541   0.01238   0.00767  -0.0456   0.0127   1.0000
  12.300   1.5628   0.01255   0.00783  -0.0453   0.0121   1.0000
  12.400   1.5717   0.01269   0.00797  -0.0450   0.0115   1.0000
  12.500   1.5807   0.01283   0.00810  -0.0447   0.0109   1.0000
  12.600   1.5898   0.01295   0.00823  -0.0444   0.0108   1.0000
  12.700   1.5988   0.01307   0.00835  -0.0441   0.0107   1.0000
  12.800   1.6078   0.01320   0.00848  -0.0438   0.0105   1.0000
  12.900   1.6166   0.01334   0.00862  -0.0435   0.0104   1.0000
  13.000   1.6252   0.01348   0.00876  -0.0432   0.0102   1.0000
  13.100   1.6337   0.01364   0.00891  -0.0428   0.0099   1.0000
  13.200   1.6419   0.01380   0.00908  -0.0424   0.0096   1.0000
  13.300   1.6500   0.01397   0.00925  -0.0420   0.0094   1.0000
  13.400   1.6579   0.01415   0.00942  -0.0415   0.0091   1.0000
  13.500   1.6658   0.01432   0.00959  -0.0411   0.0087   1.0000
  13.600   1.6737   0.01449   0.00976  -0.0406   0.0084   1.0000
  13.700   1.6816   0.01465   0.00993  -0.0402   0.0081   1.0000
  13.800   1.6895   0.01482   0.01010  -0.0397   0.0078   1.0000
  13.900   1.6973   0.01496   0.01025  -0.0392   0.0077   1.0000
  14.000   1.7051   0.01511   0.01039  -0.0387   0.0077   1.0000
  14.100   1.7124   0.01525   0.01055  -0.0382   0.0077   1.0000
  14.200   1.7192   0.01540   0.01070  -0.0375   0.0076   1.0000
  14.300   1.7257   0.01556   0.01086  -0.0368   0.0076   1.0000
  14.400   1.7318   0.01572   0.01103  -0.0360   0.0075   1.0000
  14.500   1.7378   0.01590   0.01121  -0.0352   0.0074   1.0000
  14.600   1.7439   0.01607   0.01139  -0.0345   0.0073   1.0000
  14.700   1.7498   0.01627   0.01159  -0.0337   0.0072   1.0000
  14.800   1.7555   0.01647   0.01180  -0.0330   0.0071   1.0000
  14.900   1.7611   0.01667   0.01201  -0.0322   0.0070   1.0000
  15.000   1.7665   0.01690   0.01224  -0.0314   0.0069   1.0000
  15.100   1.7718   0.01713   0.01248  -0.0306   0.0068   1.0000
  15.200   1.7769   0.01739   0.01274  -0.0298   0.0066   1.0000
  15.300   1.7816   0.01765   0.01301  -0.0289   0.0065   1.0000
  15.400   1.7865   0.01791   0.01327  -0.0281   0.0063   1.0000
  15.500   1.7918   0.01816   0.01354  -0.0274   0.0061   1.0000
  15.600   1.7967   0.01844   0.01382  -0.0266   0.0059   1.0000
