  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8875   0.00778   0.00377  -0.0510   0.9244   0.0192
  -9.900  -0.8767   0.00770   0.00369  -0.0509   0.9197   0.0197
  -9.800  -0.8656   0.00762   0.00362  -0.0509   0.9183   0.0201
  -9.700  -0.8545   0.00756   0.00356  -0.0509   0.9161   0.0204
  -9.600  -0.8435   0.00750   0.00349  -0.0509   0.9130   0.0208
  -9.500  -0.8324   0.00744   0.00343  -0.0508   0.9090   0.0210
  -9.400  -0.8214   0.00740   0.00338  -0.0508   0.9041   0.0212
  -9.300  -0.8104   0.00736   0.00332  -0.0508   0.8983   0.0214
  -9.200  -0.7991   0.00730   0.00327  -0.0508   0.8963   0.0215
  -9.100  -0.7879   0.00726   0.00322  -0.0508   0.8934   0.0216
  -9.000  -0.7767   0.00722   0.00317  -0.0508   0.8891   0.0217
  -8.900  -0.7656   0.00718   0.00311  -0.0507   0.8838   0.0217
  -8.800  -0.7545   0.00715   0.00306  -0.0507   0.8775   0.0218
  -8.700  -0.7432   0.00710   0.00301  -0.0507   0.8751   0.0218
  -8.600  -0.7319   0.00706   0.00296  -0.0507   0.8717   0.0219
  -8.500  -0.7207   0.00702   0.00291  -0.0507   0.8666   0.0219
  -8.400  -0.7095   0.00699   0.00287  -0.0507   0.8606   0.0219
  -8.300  -0.6983   0.00696   0.00282  -0.0507   0.8552   0.0219
  -8.200  -0.6869   0.00692   0.00277  -0.0507   0.8524   0.0220
  -8.100  -0.6756   0.00688   0.00273  -0.0508   0.8480   0.0220
  -8.000  -0.6644   0.00686   0.00270  -0.0508   0.8423   0.0220
  -7.900  -0.6531   0.00683   0.00265  -0.0508   0.8353   0.0220
  -7.800  -0.6417   0.00679   0.00261  -0.0508   0.8321   0.0220
  -7.700  -0.6304   0.00675   0.00256  -0.0508   0.8284   0.0220
  -7.600  -0.6191   0.00673   0.00252  -0.0508   0.8228   0.0220
  -7.500  -0.6078   0.00670   0.00248  -0.0508   0.8165   0.0221
  -7.400  -0.5965   0.00666   0.00243  -0.0508   0.8117   0.0221
  -7.300  -0.5851   0.00662   0.00238  -0.0509   0.8087   0.0222
  -7.200  -0.5738   0.00658   0.00232  -0.0509   0.8038   0.0225
  -7.100  -0.5625   0.00654   0.00227  -0.0509   0.7976   0.0226
  -7.000  -0.5512   0.00651   0.00222  -0.0509   0.7908   0.0229
  -6.900  -0.5398   0.00646   0.00216  -0.0509   0.7881   0.0231
  -6.800  -0.5285   0.00642   0.00211  -0.0509   0.7840   0.0234
  -6.700  -0.5172   0.00638   0.00206  -0.0509   0.7786   0.0240
  -6.600  -0.5059   0.00635   0.00201  -0.0509   0.7716   0.0247
  -6.500  -0.4945   0.00630   0.00196  -0.0509   0.7677   0.0254
  -6.400  -0.4831   0.00625   0.00192  -0.0510   0.7643   0.0258
  -6.300  -0.4718   0.00622   0.00188  -0.0510   0.7589   0.0260
  -6.200  -0.4605   0.00619   0.00184  -0.0510   0.7521   0.0266
  -6.100  -0.4491   0.00616   0.00180  -0.0510   0.7465   0.0270
  -6.000  -0.4376   0.00612   0.00176  -0.0510   0.7435   0.0274
  -5.900  -0.4262   0.00610   0.00172  -0.0511   0.7388   0.0276
  -5.800  -0.4148   0.00608   0.00169  -0.0511   0.7328   0.0278
  -5.700  -0.4034   0.00606   0.00166  -0.0511   0.7257   0.0279
  -5.600  -0.3918   0.00603   0.00162  -0.0512   0.7230   0.0280
  -5.500  -0.3803   0.00601   0.00159  -0.0512   0.7189   0.0281
  -5.400  -0.3689   0.00600   0.00157  -0.0512   0.7129   0.0281
  -5.300  -0.3575   0.00599   0.00154  -0.0513   0.7055   0.0282
  -5.200  -0.3459   0.00596   0.00151  -0.0513   0.7018   0.0282
  -5.100  -0.3344   0.00594   0.00148  -0.0514   0.6980   0.0282
  -5.000  -0.3229   0.00593   0.00145  -0.0514   0.6923   0.0284
  -4.900  -0.3115   0.00591   0.00142  -0.0514   0.6857   0.0292
  -4.800  -0.3000   0.00588   0.00138  -0.0514   0.6808   0.0300
  -4.700  -0.2885   0.00585   0.00135  -0.0515   0.6771   0.0313
  -4.600  -0.2771   0.00583   0.00132  -0.0515   0.6707   0.0324
  -4.500  -0.2657   0.00580   0.00129  -0.0515   0.6655   0.0332
  -4.400  -0.2543   0.00577   0.00126  -0.0516   0.6585   0.0342
  -4.300  -0.2428   0.00575   0.00123  -0.0516   0.6540   0.0350
  -4.200  -0.2315   0.00574   0.00120  -0.0516   0.6468   0.0357
  -4.000  -0.2086   0.00567   0.00114  -0.0517   0.6347   0.0417
  -3.900  -0.1973   0.00564   0.00111  -0.0517   0.6288   0.0441
  -3.800  -0.1860   0.00563   0.00108  -0.0517   0.6196   0.0476
  -3.700  -0.1747   0.00557   0.00104  -0.0517   0.6138   0.0533
  -3.600  -0.1633   0.00554   0.00101  -0.0517   0.6077   0.0558
  -3.500  -0.1520   0.00555   0.00100  -0.0518   0.5975   0.0589
  -3.400  -0.1405   0.00551   0.00097  -0.0518   0.5922   0.0640
  -3.300  -0.1292   0.00547   0.00094  -0.0518   0.5864   0.0680
  -3.200  -0.1178   0.00548   0.00093  -0.0518   0.5767   0.0693
  -3.100  -0.1063   0.00547   0.00091  -0.0519   0.5712   0.0704
  -3.000  -0.0948   0.00546   0.00089  -0.0519   0.5651   0.0755
  -2.900  -0.0835   0.00544   0.00088  -0.0519   0.5572   0.0797
  -2.800  -0.0721   0.00542   0.00085  -0.0520   0.5507   0.0832
  -2.700  -0.0605   0.00541   0.00084  -0.0520   0.5464   0.0846
  -2.600  -0.0490   0.00542   0.00083  -0.0521   0.5397   0.0853
  -2.500  -0.0376   0.00543   0.00082  -0.0521   0.5303   0.0866
  -2.400  -0.0260   0.00541   0.00081  -0.0521   0.5268   0.0910
  -2.300  -0.0145   0.00540   0.00079  -0.0522   0.5222   0.0949
  -2.200  -0.0032   0.00539   0.00078  -0.0522   0.5153   0.0986
  -2.100   0.0083   0.00538   0.00077  -0.0523   0.5078   0.1013
  -2.000   0.0199   0.00537   0.00076  -0.0523   0.5050   0.1028
  -1.900   0.0315   0.00537   0.00075  -0.0524   0.5008   0.1036
  -1.800   0.0430   0.00538   0.00075  -0.0524   0.4950   0.1075
  -1.700   0.0544   0.00538   0.00074  -0.0524   0.4865   0.1127
  -1.600   0.0660   0.00535   0.00072  -0.0525   0.4839   0.1172
  -1.500   0.0774   0.00534   0.00072  -0.0525   0.4785   0.1214
  -1.400   0.0888   0.00535   0.00072  -0.0526   0.4713   0.1253
  -1.300   0.1002   0.00533   0.00070  -0.0526   0.4641   0.1348
  -1.200   0.1117   0.00530   0.00069  -0.0527   0.4613   0.1407
  -1.100   0.1232   0.00530   0.00069  -0.0527   0.4560   0.1452
  -1.000   0.1345   0.00527   0.00068  -0.0527   0.4506   0.1593
  -0.900   0.1460   0.00527   0.00068  -0.0528   0.4447   0.1634
  -0.800   0.1575   0.00523   0.00067  -0.0528   0.4420   0.1764
  -0.700   0.1691   0.00520   0.00066  -0.0529   0.4401   0.1832
  -0.600   0.1806   0.00518   0.00066  -0.0529   0.4371   0.1947
  -0.500   0.1920   0.00517   0.00065  -0.0530   0.4325   0.2027
  -0.400   0.2034   0.00518   0.00066  -0.0530   0.4248   0.2071
  -0.300   0.2148   0.00514   0.00065  -0.0530   0.4204   0.2236
