  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8654   0.00948   0.00515  -0.0553   0.9790   0.0218
  -9.900  -0.8542   0.00942   0.00509  -0.0554   0.9770   0.0219
  -9.800  -0.8439   0.00936   0.00503  -0.0552   0.9755   0.0219
  -9.700  -0.8336   0.00929   0.00496  -0.0550   0.9734   0.0220
  -9.600  -0.8232   0.00923   0.00490  -0.0548   0.9709   0.0220
  -9.500  -0.8127   0.00917   0.00483  -0.0546   0.9682   0.0220
  -9.400  -0.8022   0.00911   0.00477  -0.0545   0.9654   0.0221
  -9.300  -0.7919   0.00902   0.00466  -0.0543   0.9623   0.0222
  -9.200  -0.7815   0.00889   0.00451  -0.0541   0.9598   0.0227
  -9.100  -0.7708   0.00878   0.00439  -0.0541   0.9582   0.0230
  -9.000  -0.7601   0.00868   0.00428  -0.0540   0.9563   0.0234
  -8.900  -0.7495   0.00858   0.00417  -0.0539   0.9540   0.0238
  -8.800  -0.7388   0.00850   0.00408  -0.0538   0.9513   0.0242
  -8.700  -0.7281   0.00841   0.00399  -0.0536   0.9486   0.0246
  -8.600  -0.7175   0.00834   0.00391  -0.0535   0.9455   0.0248
  -8.500  -0.7068   0.00827   0.00383  -0.0534   0.9422   0.0252
  -8.400  -0.6958   0.00820   0.00375  -0.0534   0.9400   0.0254
  -8.300  -0.6847   0.00813   0.00368  -0.0533   0.9381   0.0256
  -8.200  -0.6737   0.00806   0.00361  -0.0533   0.9358   0.0258
  -8.100  -0.6627   0.00799   0.00354  -0.0533   0.9329   0.0260
  -8.000  -0.6517   0.00793   0.00347  -0.0532   0.9297   0.0262
  -7.900  -0.6408   0.00788   0.00340  -0.0531   0.9261   0.0264
  -7.800  -0.6300   0.00783   0.00334  -0.0530   0.9219   0.0266
  -7.700  -0.6189   0.00777   0.00327  -0.0530   0.9188   0.0268
  -7.600  -0.6077   0.00771   0.00321  -0.0530   0.9165   0.0270
  -7.500  -0.5965   0.00766   0.00315  -0.0530   0.9135   0.0271
  -7.400  -0.5854   0.00761   0.00309  -0.0529   0.9098   0.0273
  -7.300  -0.5743   0.00756   0.00303  -0.0529   0.9057   0.0274
  -7.200  -0.5634   0.00752   0.00297  -0.0528   0.9008   0.0276
  -7.100  -0.5522   0.00748   0.00291  -0.0528   0.8972   0.0277
  -7.000  -0.5409   0.00742   0.00286  -0.0528   0.8943   0.0278
  -6.900  -0.5297   0.00738   0.00280  -0.0528   0.8906   0.0279
  -6.800  -0.5186   0.00733   0.00274  -0.0527   0.8861   0.0280
  -6.700  -0.5075   0.00730   0.00269  -0.0527   0.8811   0.0280
  -6.600  -0.4964   0.00727   0.00264  -0.0527   0.8763   0.0281
  -6.500  -0.4850   0.00723   0.00259  -0.0527   0.8731   0.0282
  -6.400  -0.4737   0.00719   0.00254  -0.0527   0.8688   0.0282
  -6.300  -0.4626   0.00715   0.00249  -0.0526   0.8638   0.0282
  -6.200  -0.4516   0.00710   0.00241  -0.0526   0.8583   0.0286
  -6.100  -0.4404   0.00703   0.00233  -0.0525   0.8541   0.0294
  -6.000  -0.4292   0.00697   0.00226  -0.0525   0.8502   0.0302
  -5.900  -0.4180   0.00692   0.00220  -0.0525   0.8452   0.0310
  -5.800  -0.4069   0.00688   0.00214  -0.0524   0.8393   0.0318
  -5.700  -0.3958   0.00683   0.00208  -0.0524   0.8338   0.0326
  -5.600  -0.3844   0.00678   0.00203  -0.0524   0.8302   0.0331
  -5.500  -0.3732   0.00673   0.00197  -0.0524   0.8256   0.0338
  -5.400  -0.3619   0.00670   0.00193  -0.0524   0.8204   0.0343
