  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     8.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8853   0.00792   0.00389  -0.0514   0.9361   0.0200
  -9.900  -0.8744   0.00784   0.00382  -0.0514   0.9332   0.0204
  -9.800  -0.8635   0.00778   0.00375  -0.0513   0.9298   0.0207
  -9.700  -0.8527   0.00773   0.00369  -0.0512   0.9256   0.0209
  -9.600  -0.8417   0.00768   0.00363  -0.0512   0.9207   0.0212
  -9.500  -0.8306   0.00762   0.00357  -0.0512   0.9187   0.0213
  -9.400  -0.8193   0.00757   0.00351  -0.0512   0.9168   0.0215
  -9.300  -0.8082   0.00752   0.00346  -0.0512   0.9140   0.0216
  -9.200  -0.7970   0.00747   0.00340  -0.0512   0.9102   0.0217
  -9.100  -0.7860   0.00743   0.00335  -0.0511   0.9056   0.0217
  -9.000  -0.7750   0.00739   0.00330  -0.0511   0.8997   0.0218
  -8.900  -0.7637   0.00735   0.00325  -0.0511   0.8969   0.0218
  -8.800  -0.7525   0.00730   0.00319  -0.0511   0.8943   0.0219
  -8.700  -0.7413   0.00726   0.00314  -0.0511   0.8905   0.0219
  -8.600  -0.7301   0.00722   0.00309  -0.0511   0.8856   0.0219
  -8.500  -0.7190   0.00719   0.00304  -0.0510   0.8795   0.0220
  -8.400  -0.7078   0.00715   0.00299  -0.0510   0.8757   0.0220
  -8.300  -0.6964   0.00710   0.00294  -0.0511   0.8728   0.0220
  -8.200  -0.6852   0.00707   0.00290  -0.0511   0.8682   0.0220
  -8.100  -0.6740   0.00704   0.00286  -0.0510   0.8627   0.0220
  -8.000  -0.6628   0.00702   0.00282  -0.0510   0.8562   0.0220
  -7.900  -0.6514   0.00698   0.00278  -0.0511   0.8535   0.0221
  -7.800  -0.6401   0.00694   0.00273  -0.0511   0.8497   0.0221
  -7.700  -0.6289   0.00690   0.00268  -0.0511   0.8446   0.0221
  -7.600  -0.6178   0.00686   0.00261  -0.0510   0.8377   0.0222
  -7.500  -0.6065   0.00681   0.00255  -0.0510   0.8331   0.0224
  -7.400  -0.5952   0.00676   0.00249  -0.0510   0.8298   0.0227
  -7.300  -0.5839   0.00671   0.00243  -0.0510   0.8252   0.0229
  -7.200  -0.5727   0.00668   0.00237  -0.0510   0.8193   0.0232
  -7.100  -0.5614   0.00664   0.00232  -0.0510   0.8126   0.0235
  -7.000  -0.5501   0.00659   0.00226  -0.0511   0.8097   0.0238
  -6.900  -0.5387   0.00655   0.00221  -0.0511   0.8052   0.0242
  -6.800  -0.5275   0.00651   0.00216  -0.0511   0.7994   0.0247
  -6.700  -0.5163   0.00647   0.00212  -0.0510   0.7923   0.0253
  -6.600  -0.5049   0.00642   0.00206  -0.0511   0.7891   0.0258
  -6.500  -0.4935   0.00637   0.00201  -0.0511   0.7856   0.0262
  -6.400  -0.4822   0.00634   0.00197  -0.0511   0.7807   0.0265
  -6.300  -0.4709   0.00632   0.00193  -0.0511   0.7741   0.0268
  -6.200  -0.4595   0.00628   0.00189  -0.0511   0.7684   0.0272
  -6.100  -0.4480   0.00625   0.00185  -0.0512   0.7650   0.0274
  -6.000  -0.4366   0.00622   0.00181  -0.0512   0.7601   0.0277
  -5.900  -0.4253   0.00620   0.00178  -0.0512   0.7539   0.0278
  -5.800  -0.4139   0.00618   0.00175  -0.0512   0.7472   0.0279
  -5.700  -0.4023   0.00615   0.00171  -0.0513   0.7444   0.0280
  -5.600  -0.3908   0.00613   0.00168  -0.0513   0.7402   0.0281
  -5.500  -0.3794   0.00611   0.00165  -0.0513   0.7347   0.0282
  -5.400  -0.3680   0.00610   0.00162  -0.0514   0.7274   0.0282
  -5.300  -0.3565   0.00608   0.00159  -0.0514   0.7236   0.0282
  -5.200  -0.3450   0.00605   0.00156  -0.0515   0.7196   0.0282
  -5.100  -0.3336   0.00603   0.00152  -0.0515   0.7137   0.0287
  -5.000  -0.3222   0.00601   0.00149  -0.0515   0.7070   0.0295
  -4.900  -0.3107   0.00598   0.00145  -0.0515   0.7022   0.0306
  -4.800  -0.2992   0.00595   0.00141  -0.0516   0.6988   0.0316
  -4.700  -0.2879   0.00591   0.00138  -0.0516   0.6936   0.0328
  -4.600  -0.2765   0.00590   0.00135  -0.0516   0.6864   0.0336
  -4.500  -0.2651   0.00586   0.00131  -0.0516   0.6815   0.0343
  -4.400  -0.2536   0.00583   0.00128  -0.0517   0.6775   0.0352
  -4.300  -0.2421   0.00582   0.00126  -0.0517   0.6719   0.0358
