  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8807   0.00829   0.00418  -0.0523   0.9516   0.0209
  -9.900  -0.8700   0.00823   0.00412  -0.0522   0.9483   0.0211
  -9.800  -0.8593   0.00818   0.00405  -0.0521   0.9447   0.0213
  -9.700  -0.8484   0.00812   0.00399  -0.0520   0.9410   0.0215
  -9.600  -0.8372   0.00807   0.00394  -0.0520   0.9397   0.0216
  -9.500  -0.8261   0.00801   0.00388  -0.0520   0.9381   0.0217
  -9.400  -0.8149   0.00796   0.00382  -0.0520   0.9358   0.0217
  -9.300  -0.8039   0.00790   0.00377  -0.0520   0.9330   0.0218
  -9.200  -0.7928   0.00786   0.00371  -0.0519   0.9297   0.0219
  -9.100  -0.7819   0.00781   0.00365  -0.0519   0.9256   0.0219
  -9.000  -0.7710   0.00777   0.00360  -0.0518   0.9209   0.0219
  -8.900  -0.7598   0.00772   0.00354  -0.0518   0.9187   0.0220
  -8.800  -0.7485   0.00767   0.00349  -0.0518   0.9168   0.0220
  -8.700  -0.7373   0.00762   0.00344  -0.0518   0.9139   0.0220
  -8.600  -0.7262   0.00757   0.00338  -0.0518   0.9100   0.0220
  -8.500  -0.7151   0.00754   0.00333  -0.0517   0.9055   0.0220
  -8.300  -0.6928   0.00746   0.00324  -0.0517   0.8970   0.0221
  -8.200  -0.6817   0.00739   0.00316  -0.0517   0.8943   0.0223
  -8.100  -0.6706   0.00733   0.00308  -0.0517   0.8907   0.0226
  -8.000  -0.6596   0.00727   0.00300  -0.0516   0.8856   0.0228
  -7.900  -0.6486   0.00722   0.00293  -0.0516   0.8798   0.0230
  -7.800  -0.6374   0.00717   0.00286  -0.0515   0.8758   0.0232
  -7.700  -0.6261   0.00711   0.00279  -0.0515   0.8729   0.0235
  -7.600  -0.6149   0.00705   0.00273  -0.0515   0.8687   0.0237
  -7.500  -0.6038   0.00701   0.00267  -0.0515   0.8632   0.0241
  -7.400  -0.5928   0.00697   0.00261  -0.0515   0.8568   0.0245
  -7.300  -0.5815   0.00691   0.00255  -0.0515   0.8535   0.0248
  -7.200  -0.5702   0.00686   0.00249  -0.0515   0.8497   0.0252
  -7.100  -0.5590   0.00682   0.00244  -0.0515   0.8446   0.0255
  -7.000  -0.5479   0.00678   0.00239  -0.0514   0.8386   0.0259
  -6.900  -0.5366   0.00673   0.00234  -0.0514   0.8335   0.0262
  -6.800  -0.5253   0.00669   0.00229  -0.0514   0.8301   0.0265
  -6.700  -0.5140   0.00665   0.00224  -0.0514   0.8251   0.0267
  -6.600  -0.5027   0.00662   0.00219  -0.0514   0.8196   0.0270
  -6.500  -0.4915   0.00659   0.00214  -0.0514   0.8127   0.0273
  -6.400  -0.4800   0.00655   0.00210  -0.0515   0.8096   0.0275
  -6.300  -0.4686   0.00652   0.00206  -0.0515   0.8054   0.0276
  -6.200  -0.4573   0.00649   0.00202  -0.0515   0.8000   0.0278
  -6.100  -0.4460   0.00647   0.00198  -0.0515   0.7935   0.0279
  -6.000  -0.4346   0.00644   0.00194  -0.0515   0.7894   0.0280
  -5.900  -0.4231   0.00641   0.00191  -0.0516   0.7856   0.0281
  -5.800  -0.4117   0.00639   0.00187  -0.0516   0.7807   0.0281
  -5.700  -0.4004   0.00637   0.00184  -0.0516   0.7741   0.0282
  -5.600  -0.3890   0.00635   0.00180  -0.0516   0.7682   0.0282
  -5.500  -0.3775   0.00632   0.00176  -0.0517   0.7647   0.0282
  -5.400  -0.3661   0.00629   0.00172  -0.0517   0.7599   0.0287
  -5.300  -0.3548   0.00626   0.00167  -0.0517   0.7539   0.0296
  -5.200  -0.3435   0.00623   0.00163  -0.0517   0.7473   0.0304
  -5.100  -0.3320   0.00619   0.00159  -0.0517   0.7442   0.0315
  -5.000  -0.3206   0.00615   0.00155  -0.0517   0.7399   0.0325
  -4.900  -0.3093   0.00612   0.00152  -0.0517   0.7338   0.0333
  -4.800  -0.2980   0.00610   0.00148  -0.0517   0.7259   0.0340
  -4.700  -0.2865   0.00606   0.00144  -0.0518   0.7227   0.0348
  -4.600  -0.2750   0.00603   0.00141  -0.0518   0.7187   0.0354
  -4.400  -0.2524   0.00599   0.00134  -0.0518   0.7058   0.0396
  -4.300  -0.2410   0.00593   0.00130  -0.0519   0.7019   0.0422
  -4.200  -0.2296   0.00589   0.00126  -0.0519   0.6979   0.0445
  -4.100  -0.2182   0.00586   0.00123  -0.0519   0.6921   0.0484
  -4.000  -0.2071   0.00580   0.00119  -0.0519   0.6843   0.0540
  -3.900  -0.1957   0.00577   0.00115  -0.0519   0.6798   0.0562
  -3.800  -0.1842   0.00573   0.00113  -0.0520   0.6752   0.0610
  -3.700  -0.1731   0.00569   0.00109  -0.0520   0.6680   0.0661
  -3.600  -0.1617   0.00567   0.00106  -0.0520   0.6599   0.0688
  -3.500  -0.1502   0.00565   0.00104  -0.0520   0.6564   0.0698
  -3.400  -0.1387   0.00564   0.00102  -0.0520   0.6503   0.0738
  -3.300  -0.1275   0.00562   0.00100  -0.0520   0.6417   0.0785
  -3.200  -0.1161   0.00558   0.00097  -0.0521   0.6360   0.0823
  -3.100  -0.1046   0.00557   0.00095  -0.0521   0.6303   0.0843
  -3.000  -0.0933   0.00558   0.00094  -0.0521   0.6212   0.0853
  -2.900  -0.0818   0.00558   0.00092  -0.0522   0.6144   0.0865
  -2.800  -0.0703   0.00557   0.00090  -0.0522   0.6080   0.0909
  -2.700  -0.0590   0.00556   0.00089  -0.0522   0.5992   0.0949
  -2.600  -0.0476   0.00554   0.00087  -0.0522   0.5927   0.0986
  -2.500  -0.0362   0.00553   0.00085  -0.0523   0.5863   0.1014
  -2.400  -0.0249   0.00554   0.00084  -0.0523   0.5774   0.1029
  -2.300  -0.0133   0.00554   0.00083  -0.0523   0.5712   0.1038
  -2.200  -0.0018   0.00554   0.00082  -0.0524   0.5655   0.1086
  -2.100   0.0095   0.00554   0.00081  -0.0524   0.5574   0.1135
  -2.000   0.0208   0.00552   0.00079  -0.0524   0.5501   0.1179
  -1.900   0.0323   0.00551   0.00078  -0.0524   0.5451   0.1213
  -1.800   0.0437   0.00551   0.00077  -0.0525   0.5376   0.1246
  -1.700   0.0550   0.00550   0.00076  -0.0525   0.5297   0.1341
  -1.600   0.0665   0.00546   0.00074  -0.0525   0.5264   0.1418
  -1.500   0.0779   0.00545   0.00074  -0.0526   0.5210   0.1495
  -1.400   0.0891   0.00542   0.00073  -0.0526   0.5140   0.1592
  -1.300   0.1006   0.00542   0.00072  -0.0526   0.5073   0.1637
  -1.200   0.1120   0.00538   0.00071  -0.0527   0.5038   0.1758
  -1.100   0.1233   0.00537   0.00070  -0.0527   0.4979   0.1840
  -1.000   0.1346   0.00536   0.00070  -0.0527   0.4895   0.1953
  -0.900   0.1460   0.00534   0.00069  -0.0527   0.4845   0.2040
  -0.800   0.1575   0.00532   0.00069  -0.0528   0.4800   0.2137
