  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     7.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8834   0.00812   0.00404  -0.0518   0.9422   0.0206
  -9.900  -0.8724   0.00805   0.00397  -0.0517   0.9402   0.0208
  -9.800  -0.8612   0.00799   0.00391  -0.0517   0.9387   0.0211
  -9.700  -0.8501   0.00792   0.00385  -0.0517   0.9367   0.0212
  -9.600  -0.8391   0.00787   0.00379  -0.0517   0.9341   0.0214
  -9.500  -0.8280   0.00782   0.00373  -0.0517   0.9309   0.0215
  -9.400  -0.8171   0.00777   0.00368  -0.0516   0.9270   0.0216
  -9.300  -0.8062   0.00773   0.00362  -0.0515   0.9224   0.0217
  -9.200  -0.7951   0.00768   0.00356  -0.0515   0.9192   0.0218
  -9.100  -0.7838   0.00763   0.00351  -0.0515   0.9175   0.0218
  -9.000  -0.7726   0.00758   0.00346  -0.0515   0.9149   0.0219
  -8.900  -0.7614   0.00753   0.00340  -0.0515   0.9115   0.0219
  -8.800  -0.7504   0.00749   0.00335  -0.0515   0.9072   0.0219
  -8.700  -0.7394   0.00746   0.00329  -0.0514   0.9017   0.0220
  -8.600  -0.7282   0.00741   0.00324  -0.0514   0.8976   0.0220
  -8.500  -0.7169   0.00737   0.00319  -0.0514   0.8953   0.0220
  -8.400  -0.7057   0.00732   0.00314  -0.0514   0.8918   0.0220
  -8.200  -0.6834   0.00726   0.00306  -0.0514   0.8818   0.0220
  -8.100  -0.6722   0.00723   0.00301  -0.0514   0.8766   0.0221
  -8.000  -0.6609   0.00717   0.00295  -0.0514   0.8739   0.0222
  -7.900  -0.6497   0.00711   0.00288  -0.0514   0.8701   0.0224
  -7.800  -0.6386   0.00706   0.00281  -0.0513   0.8651   0.0226
  -7.700  -0.6275   0.00702   0.00274  -0.0513   0.8591   0.0228
  -7.600  -0.6163   0.00697   0.00267  -0.0513   0.8545   0.0229
  -7.500  -0.6050   0.00691   0.00261  -0.0513   0.8511   0.0232
  -7.400  -0.5938   0.00686   0.00255  -0.0513   0.8463   0.0236
  -7.300  -0.5826   0.00682   0.00249  -0.0513   0.8404   0.0239
  -7.200  -0.5715   0.00678   0.00243  -0.0512   0.8341   0.0243
  -7.100  -0.5601   0.00673   0.00238  -0.0513   0.8314   0.0246
  -7.000  -0.5488   0.00668   0.00233  -0.0513   0.8271   0.0250
  -6.900  -0.5376   0.00664   0.00228  -0.0513   0.8215   0.0255
  -6.800  -0.5264   0.00661   0.00223  -0.0512   0.8144   0.0258
  -6.700  -0.5151   0.00656   0.00218  -0.0513   0.8106   0.0262
  -6.600  -0.5037   0.00651   0.00213  -0.0513   0.8070   0.0265
  -6.500  -0.4924   0.00648   0.00208  -0.0513   0.8017   0.0269
  -6.400  -0.4811   0.00645   0.00204  -0.0513   0.7954   0.0271
  -6.300  -0.4698   0.00642   0.00200  -0.0513   0.7902   0.0273
  -6.200  -0.4583   0.00639   0.00196  -0.0513   0.7871   0.0276
  -6.100  -0.4469   0.00636   0.00192  -0.0514   0.7823   0.0277
  -6.000  -0.4356   0.00634   0.00188  -0.0514   0.7763   0.0279
  -5.900  -0.4242   0.00632   0.00185  -0.0514   0.7691   0.0280
  -5.800  -0.4127   0.00629   0.00181  -0.0514   0.7664   0.0281
  -5.700  -0.4012   0.00626   0.00178  -0.0515   0.7619   0.0281
