  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8677   0.01122   0.00653  -0.0544   0.9915   0.0241
  -9.900  -0.8567   0.01109   0.00640  -0.0544   0.9906   0.0245
  -9.800  -0.8452   0.01097   0.00628  -0.0545   0.9899   0.0248
  -9.700  -0.8333   0.01086   0.00617  -0.0547   0.9891   0.0250
  -9.600  -0.8214   0.01076   0.00607  -0.0549   0.9883   0.0253
  -9.500  -0.8093   0.01066   0.00597  -0.0552   0.9874   0.0256
  -9.400  -0.7972   0.01058   0.00589  -0.0554   0.9866   0.0259
  -9.300  -0.7850   0.01048   0.00579  -0.0557   0.9857   0.0261
  -9.200  -0.7728   0.01039   0.00570  -0.0559   0.9847   0.0264
  -9.100  -0.7607   0.01030   0.00560  -0.0562   0.9835   0.0267
  -9.000  -0.7486   0.01020   0.00550  -0.0564   0.9822   0.0269
  -8.900  -0.7363   0.01011   0.00540  -0.0566   0.9809   0.0271
  -8.800  -0.7240   0.01001   0.00530  -0.0569   0.9795   0.0273
  -8.700  -0.7116   0.00993   0.00520  -0.0572   0.9780   0.0274
  -8.600  -0.7008   0.00985   0.00512  -0.0571   0.9761   0.0276
  -8.500  -0.6908   0.00978   0.00505  -0.0568   0.9737   0.0277
  -8.400  -0.6805   0.00971   0.00497  -0.0566   0.9714   0.0278
  -8.300  -0.6699   0.00965   0.00491  -0.0565   0.9691   0.0279
  -8.200  -0.6589   0.00958   0.00485  -0.0564   0.9670   0.0280
  -8.100  -0.6480   0.00951   0.00477  -0.0564   0.9649   0.0281
  -8.000  -0.6371   0.00944   0.00469  -0.0563   0.9628   0.0282
  -7.900  -0.6260   0.00937   0.00461  -0.0562   0.9605   0.0282
  -7.800  -0.6154   0.00930   0.00453  -0.0561   0.9587   0.0283
  -7.700  -0.6052   0.00914   0.00434  -0.0559   0.9565   0.0287
  -7.600  -0.5949   0.00899   0.00417  -0.0558   0.9539   0.0292
  -7.500  -0.5844   0.00887   0.00403  -0.0556   0.9512   0.0296
  -7.400  -0.5739   0.00876   0.00391  -0.0554   0.9484   0.0300
  -7.300  -0.5633   0.00867   0.00379  -0.0553   0.9455   0.0304
  -7.200  -0.5527   0.00857   0.00368  -0.0551   0.9426   0.0308
  -7.100  -0.5419   0.00849   0.00358  -0.0550   0.9400   0.0312
  -7.000  -0.5310   0.00840   0.00349  -0.0550   0.9377   0.0316
  -6.900  -0.5201   0.00831   0.00341  -0.0549   0.9349   0.0321
  -6.800  -0.5092   0.00824   0.00333  -0.0548   0.9317   0.0325
  -6.700  -0.4984   0.00816   0.00325  -0.0547   0.9284   0.0329
  -6.600  -0.4876   0.00809   0.00316  -0.0546   0.9249   0.0333
  -6.500  -0.4768   0.00803   0.00308  -0.0545   0.9211   0.0337
  -6.400  -0.4657   0.00797   0.00301  -0.0544   0.9183   0.0340
  -6.300  -0.4546   0.00790   0.00294  -0.0544   0.9154   0.0343
  -6.200  -0.4435   0.00784   0.00287  -0.0544   0.9119   0.0347
  -6.100  -0.4325   0.00779   0.00280  -0.0543   0.9081   0.0350
  -6.000  -0.4215   0.00774   0.00274  -0.0542   0.9040   0.0353
  -5.900  -0.4106   0.00770   0.00267  -0.0541   0.8996   0.0355
  -5.800  -0.3994   0.00765   0.00261  -0.0541   0.8963   0.0357
  -5.700  -0.3881   0.00760   0.00256  -0.0541   0.8927   0.0359
  -5.600  -0.3771   0.00752   0.00246  -0.0540   0.8885   0.0372
  -5.500  -0.3662   0.00745   0.00237  -0.0539   0.8839   0.0390
  -5.400  -0.3554   0.00738   0.00230  -0.0538   0.8792   0.0407
  -5.300  -0.3443   0.00731   0.00224  -0.0538   0.8753   0.0423
  -5.200  -0.3331   0.00725   0.00218  -0.0537   0.8714   0.0436
  -5.100  -0.3220   0.00720   0.00213  -0.0537   0.8668   0.0449
  -5.000  -0.3111   0.00713   0.00205  -0.0536   0.8615   0.0492
  -4.900  -0.3003   0.00706   0.00199  -0.0535   0.8562   0.0535
  -4.800  -0.2891   0.00699   0.00194  -0.0535   0.8523   0.0564
  -4.700  -0.2781   0.00690   0.00187  -0.0535   0.8478   0.0636
  -4.600  -0.2671   0.00684   0.00182  -0.0534   0.8428   0.0680
  -4.500  -0.2560   0.00681   0.00177  -0.0534   0.8377   0.0701
  -4.400  -0.2450   0.00675   0.00172  -0.0533   0.8329   0.0760
  -4.300  -0.2338   0.00668   0.00168  -0.0533   0.8285   0.0805
  -4.200  -0.2226   0.00664   0.00164  -0.0533   0.8232   0.0836
  -4.100  -0.2114   0.00663   0.00160  -0.0533   0.8175   0.0852
  -4.000  -0.2003   0.00661   0.00156  -0.0532   0.8121   0.0877
  -3.900  -0.1889   0.00655   0.00153  -0.0532   0.8078   0.0926
  -3.800  -0.1777   0.00650   0.00148  -0.0532   0.8028   0.0966
  -3.700  -0.1666   0.00647   0.00145  -0.0532   0.7974   0.0999
  -3.600  -0.1554   0.00646   0.00141  -0.0532   0.7916   0.1022
  -3.500  -0.1440   0.00644   0.00139  -0.0532   0.7873   0.1036
  -3.400  -0.1327   0.00641   0.00135  -0.0532   0.7821   0.1080
  -3.300  -0.1215   0.00637   0.00132  -0.0531   0.7762   0.1133
  -3.200  -0.1105   0.00634   0.00129  -0.0531   0.7700   0.1175
  -3.100  -0.0991   0.00631   0.00126  -0.0531   0.7654   0.1211
  -3.000  -0.0877   0.00628   0.00123  -0.0531   0.7604   0.1252
  -2.900  -0.0766   0.00623   0.00120  -0.0531   0.7547   0.1335
  -2.800  -0.0656   0.00620   0.00117  -0.0531   0.7486   0.1398
  -2.700  -0.0542   0.00617   0.00114  -0.0531   0.7439   0.1461
  -2.600  -0.0431   0.00611   0.00111  -0.0531   0.7386   0.1566
  -2.500  -0.0319   0.00608   0.00109  -0.0531   0.7324   0.1634
  -2.400  -0.0209   0.00604   0.00106  -0.0530   0.7257   0.1749
  -2.300  -0.0096   0.00600   0.00104  -0.0530   0.7210   0.1829
  -2.200   0.0017   0.00597   0.00102  -0.0530   0.7150   0.1925
  -2.100   0.0128   0.00593   0.00100  -0.0530   0.7087   0.2025
  -2.000   0.0239   0.00591   0.00098  -0.0530   0.7025   0.2124
  -1.900   0.0352   0.00586   0.00096  -0.0530   0.6972   0.2239
  -1.800   0.0463   0.00582   0.00095  -0.0530   0.6905   0.2361
  -1.700   0.0573   0.00581   0.00093  -0.0529   0.6828   0.2473
  -1.600   0.0686   0.00577   0.00092  -0.0530   0.6773   0.2584
  -1.500   0.0798   0.00575   0.00091  -0.0530   0.6706   0.2672
  -1.400   0.0910   0.00575   0.00090  -0.0529   0.6631   0.2750
  -1.300   0.1022   0.00572   0.00089  -0.0529   0.6569   0.2862
  -1.200   0.1135   0.00571   0.00088  -0.0529   0.6499   0.2947
  -1.100   0.1244   0.00568   0.00087  -0.0529   0.6417   0.3109
  -1.000   0.1356   0.00565   0.00087  -0.0529   0.6352   0.3235
  -0.900   0.1469   0.00563   0.00086  -0.0529   0.6282   0.3335
  -0.800   0.1579   0.00564   0.00086  -0.0529   0.6193   0.3432
  -0.700   0.1691   0.00562   0.00085  -0.0529   0.6125   0.3542
  -0.600   0.1803   0.00561   0.00085  -0.0529   0.6046   0.3652
  -0.500   0.1913   0.00561   0.00085  -0.0528   0.5960   0.3779
  -0.400   0.2025   0.00558   0.00085  -0.0528   0.5895   0.3917
  -0.300   0.2136   0.00556   0.00085  -0.0528   0.5817   0.4069
  -0.200   0.2245   0.00554   0.00085  -0.0528   0.5732   0.4274
  -0.100   0.2356   0.00550   0.00085  -0.0528   0.5675   0.4473
   0.000   0.2466   0.00547   0.00085  -0.0527   0.5596   0.4691
   0.100   0.2575   0.00545   0.00086  -0.0527   0.5511   0.4885
   0.200   0.2686   0.00542   0.00087  -0.0527   0.5453   0.5061
   0.300   0.2797   0.00541   0.00088  -0.0527   0.5379   0.5220
   0.400   0.2907   0.00542   0.00089  -0.0526   0.5296   0.5373
   0.500   0.3019   0.00539   0.00090  -0.0526   0.5250   0.5533
   0.600   0.3131   0.00538   0.00091  -0.0526   0.5195   0.5670
   0.700   0.3243   0.00538   0.00092  -0.0526   0.5139   0.5807
   0.800   0.3353   0.00536   0.00093  -0.0526   0.5081   0.5986
   0.900   0.3465   0.00533   0.00095  -0.0526   0.5049   0.6174
   1.000   0.3576   0.00529   0.00096  -0.0526   0.5005   0.6387
   1.100   0.3687   0.00527   0.00098  -0.0525   0.4948   0.6572
   1.200   0.3795   0.00526   0.00099  -0.0525   0.4884   0.6768
   1.300   0.3906   0.00524   0.00101  -0.0524   0.4839   0.6957
   1.400   0.4017   0.00521   0.00103  -0.0524   0.4799   0.7149
   1.500   0.4126   0.00518   0.00105  -0.0523   0.4748   0.7357
   1.600   0.4233   0.00517   0.00107  -0.0522   0.4686   0.7583
   1.700   0.4341   0.00515   0.00109  -0.0521   0.4628   0.7797
   1.800   0.4449   0.00512   0.00112  -0.0520   0.4578   0.7986
   1.900   0.4556   0.00512   0.00114  -0.0519   0.4514   0.8160
   2.000   0.4663   0.00514   0.00117  -0.0517   0.4441   0.8312
   2.100   0.4771   0.00513   0.00120  -0.0516   0.4392   0.8458
   2.200   0.4879   0.00514   0.00122  -0.0515   0.4332   0.8578
   2.300   0.4985   0.00518   0.00125  -0.0513   0.4254   0.8699
   2.400   0.5090   0.00519   0.00129  -0.0512   0.4190   0.8816
   2.500   0.5197   0.00521   0.00131  -0.0510   0.4123   0.8932
   2.600   0.5298   0.00525   0.00135  -0.0507   0.4045   0.9056
   2.700   0.5404   0.00528   0.00138  -0.0506   0.3977   0.9161
   2.800   0.5506   0.00530   0.00141  -0.0503   0.3910   0.9261
   2.900   0.5607   0.00538   0.00145  -0.0500   0.3809   0.9355
   3.000   0.5711   0.00541   0.00148  -0.0498   0.3753   0.9436
   3.100   0.5814   0.00546   0.00152  -0.0496   0.3672   0.9522
   3.200   0.5917   0.00554   0.00156  -0.0494   0.3565   0.9594
   3.300   0.6030   0.00560   0.00160  -0.0493   0.3482   0.9662
   3.400   0.6139   0.00570   0.00165  -0.0493   0.3363   0.9728
   3.500   0.6255   0.00575   0.00169  -0.0494   0.3293   0.9776
   3.600   0.6384   0.00586   0.00174  -0.0498   0.3170   0.9810
   3.700   0.6513   0.00593   0.00178  -0.0502   0.3089   0.9840
