  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8790   0.00843   0.00429  -0.0526   0.9563   0.0211
  -9.900  -0.8681   0.00837   0.00423  -0.0526   0.9537   0.0213
  -9.800  -0.8573   0.00831   0.00417  -0.0525   0.9507   0.0214
  -9.700  -0.8465   0.00826   0.00411  -0.0524   0.9475   0.0216
  -9.600  -0.8358   0.00821   0.00405  -0.0523   0.9441   0.0217
  -9.500  -0.8248   0.00816   0.00399  -0.0522   0.9407   0.0217
  -9.400  -0.8136   0.00810   0.00393  -0.0522   0.9394   0.0218
  -9.300  -0.8025   0.00804   0.00387  -0.0522   0.9377   0.0219
  -9.200  -0.7913   0.00799   0.00382  -0.0522   0.9354   0.0219
  -9.100  -0.7803   0.00794   0.00376  -0.0522   0.9323   0.0219
  -9.000  -0.7693   0.00789   0.00371  -0.0521   0.9288   0.0220
  -8.900  -0.7584   0.00785   0.00365  -0.0521   0.9248   0.0220
  -8.800  -0.7474   0.00781   0.00359  -0.0520   0.9204   0.0220
  -8.700  -0.7362   0.00775   0.00354  -0.0520   0.9184   0.0220
  -8.600  -0.7249   0.00770   0.00349  -0.0520   0.9162   0.0220
  -8.500  -0.7137   0.00766   0.00344  -0.0520   0.9131   0.0221
  -8.400  -0.7027   0.00761   0.00338  -0.0520   0.9091   0.0221
  -8.300  -0.6918   0.00754   0.00328  -0.0519   0.9043   0.0225
  -8.200  -0.6809   0.00748   0.00320  -0.0518   0.8990   0.0228
  -8.100  -0.6697   0.00741   0.00312  -0.0518   0.8966   0.0230
  -8.000  -0.6585   0.00735   0.00305  -0.0518   0.8936   0.0232
  -7.900  -0.6474   0.00729   0.00298  -0.0518   0.8896   0.0235
  -7.800  -0.6364   0.00724   0.00291  -0.0517   0.8846   0.0237
  -7.700  -0.6254   0.00719   0.00284  -0.0517   0.8787   0.0241
  -7.600  -0.6142   0.00713   0.00278  -0.0517   0.8754   0.0244
  -7.500  -0.6029   0.00707   0.00272  -0.0517   0.8721   0.0248
  -7.400  -0.5917   0.00702   0.00266  -0.0517   0.8676   0.0252
  -7.300  -0.5806   0.00698   0.00260  -0.0516   0.8621   0.0254
  -7.200  -0.5696   0.00694   0.00254  -0.0516   0.8557   0.0257
  -7.100  -0.5582   0.00689   0.00249  -0.0516   0.8529   0.0260
  -7.000  -0.5470   0.00684   0.00244  -0.0516   0.8488   0.0263
  -6.900  -0.5357   0.00680   0.00238  -0.0516   0.8436   0.0266
  -6.800  -0.5246   0.00677   0.00234  -0.0516   0.8375   0.0268
  -6.700  -0.5133   0.00673   0.00229  -0.0516   0.8328   0.0270
  -6.600  -0.5019   0.00668   0.00224  -0.0516   0.8294   0.0273
  -6.500  -0.4906   0.00665   0.00219  -0.0516   0.8243   0.0275
  -6.400  -0.4793   0.00663   0.00215  -0.0516   0.8180   0.0277
  -6.300  -0.4680   0.00660   0.00211  -0.0516   0.8122   0.0278
  -6.200  -0.4566   0.00657   0.00207  -0.0516   0.8090   0.0279
  -6.100  -0.4452   0.00654   0.00203  -0.0516   0.8045   0.0280
  -6.000  -0.4339   0.00652   0.00199  -0.0517   0.7991   0.0281
  -5.900  -0.4226   0.00650   0.00195  -0.0517   0.7924   0.0281
  -5.800  -0.4111   0.00647   0.00191  -0.0517   0.7889   0.0282
  -5.700  -0.3996   0.00644   0.00188  -0.0517   0.7848   0.0282
  -5.600  -0.3883   0.00642   0.00184  -0.0517   0.7790   0.0282
  -5.500  -0.3770   0.00639   0.00179  -0.0517   0.7722   0.0288
  -5.400  -0.3656   0.00635   0.00174  -0.0517   0.7676   0.0295
  -5.300  -0.3542   0.00631   0.00170  -0.0518   0.7637   0.0305
  -5.200  -0.3428   0.00628   0.00166  -0.0518   0.7588   0.0314
  -5.100  -0.3316   0.00625   0.00162  -0.0518   0.7526   0.0324
