  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     7.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8838   0.00808   0.00401  -0.0517   0.9406   0.0205
  -9.900  -0.8727   0.00801   0.00394  -0.0517   0.9393   0.0208
  -9.800  -0.8616   0.00794   0.00388  -0.0517   0.9375   0.0210
  -9.700  -0.8506   0.00788   0.00382  -0.0516   0.9351   0.0212
  -9.600  -0.8395   0.00783   0.00376  -0.0516   0.9321   0.0214
  -9.500  -0.8286   0.00778   0.00370  -0.0516   0.9285   0.0215
  -9.400  -0.8177   0.00774   0.00364  -0.0515   0.9241   0.0216
  -9.300  -0.8067   0.00769   0.00359  -0.0514   0.9197   0.0217
  -9.200  -0.7954   0.00764   0.00353  -0.0515   0.9182   0.0218
  -9.100  -0.7842   0.00759   0.00348  -0.0515   0.9160   0.0218
  -9.000  -0.7730   0.00754   0.00343  -0.0515   0.9129   0.0219
  -8.900  -0.7619   0.00750   0.00337  -0.0514   0.9088   0.0219
  -8.800  -0.7509   0.00746   0.00332  -0.0514   0.9039   0.0219
  -8.700  -0.7398   0.00742   0.00326  -0.0513   0.8983   0.0219
  -8.600  -0.7285   0.00737   0.00321  -0.0514   0.8962   0.0220
  -8.500  -0.7173   0.00733   0.00316  -0.0514   0.8933   0.0220
  -8.400  -0.7061   0.00728   0.00311  -0.0513   0.8890   0.0220
  -8.300  -0.6949   0.00725   0.00307  -0.0513   0.8840   0.0220
  -8.200  -0.6838   0.00723   0.00303  -0.0513   0.8778   0.0220
  -8.100  -0.6725   0.00719   0.00298  -0.0513   0.8750   0.0221
  -8.000  -0.6612   0.00715   0.00294  -0.0513   0.8715   0.0221
  -7.900  -0.6500   0.00709   0.00287  -0.0513   0.8670   0.0223
  -7.800  -0.6390   0.00705   0.00280  -0.0513   0.8613   0.0224
  -7.700  -0.6278   0.00700   0.00272  -0.0512   0.8555   0.0226
  -7.600  -0.6165   0.00694   0.00266  -0.0513   0.8526   0.0228
  -7.500  -0.6053   0.00689   0.00260  -0.0512   0.8482   0.0230
  -7.400  -0.5941   0.00685   0.00254  -0.0512   0.8426   0.0234
  -7.300  -0.5830   0.00681   0.00248  -0.0512   0.8359   0.0237
  -7.200  -0.5716   0.00676   0.00242  -0.0512   0.8325   0.0241
  -7.100  -0.5603   0.00671   0.00237  -0.0512   0.8289   0.0244
  -7.000  -0.5491   0.00667   0.00231  -0.0512   0.8237   0.0248
  -6.900  -0.5379   0.00663   0.00226  -0.0512   0.8172   0.0252
  -6.800  -0.5266   0.00659   0.00221  -0.0512   0.8118   0.0257
  -6.700  -0.5153   0.00654   0.00216  -0.0512   0.8083   0.0260
  -6.600  -0.5039   0.00649   0.00211  -0.0512   0.8038   0.0264
  -6.500  -0.4927   0.00646   0.00207  -0.0512   0.7978   0.0268
  -6.400  -0.4814   0.00643   0.00203  -0.0512   0.7911   0.0270
  -6.300  -0.4699   0.00640   0.00198  -0.0513   0.7884   0.0272
  -6.200  -0.4585   0.00636   0.00194  -0.0513   0.7843   0.0275
  -6.100  -0.4472   0.00634   0.00191  -0.0513   0.7786   0.0277
  -6.000  -0.4358   0.00632   0.00187  -0.0513   0.7716   0.0279
  -5.900  -0.4244   0.00629   0.00183  -0.0514   0.7674   0.0279
  -5.800  -0.4129   0.00626   0.00180  -0.0514   0.7638   0.0280
  -5.700  -0.4015   0.00624   0.00176  -0.0514   0.7584   0.0281
  -5.600  -0.3901   0.00623   0.00173  -0.0514   0.7516   0.0282
  -5.500  -0.3786   0.00621   0.00170  -0.0515   0.7464   0.0282
  -5.400  -0.3671   0.00618   0.00166  -0.0515   0.7433   0.0282
  -5.300  -0.3557   0.00616   0.00163  -0.0515   0.7386   0.0284
  -5.200  -0.3443   0.00614   0.00159  -0.0515   0.7324   0.0290
  -5.100  -0.3330   0.00611   0.00155  -0.0516   0.7252   0.0298
  -5.000  -0.3215   0.00607   0.00151  -0.0516   0.7223   0.0308
  -4.900  -0.3100   0.00604   0.00148  -0.0516   0.7175   0.0320
  -4.800  -0.2987   0.00602   0.00145  -0.0516   0.7110   0.0328
