  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     3.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8641   0.00980   0.00542  -0.0555   0.9825   0.0219
  -9.900  -0.8525   0.00973   0.00536  -0.0556   0.9812   0.0220
  -9.800  -0.8410   0.00966   0.00529  -0.0557   0.9796   0.0220
  -9.700  -0.8295   0.00960   0.00522  -0.0558   0.9777   0.0220
  -9.600  -0.8191   0.00953   0.00516  -0.0556   0.9760   0.0221
  -9.500  -0.8093   0.00942   0.00502  -0.0554   0.9738   0.0223
  -9.400  -0.7994   0.00927   0.00486  -0.0551   0.9713   0.0227
  -9.300  -0.7893   0.00915   0.00472  -0.0549   0.9685   0.0231
  -9.200  -0.7790   0.00904   0.00460  -0.0547   0.9657   0.0235
  -9.100  -0.7687   0.00895   0.00449  -0.0545   0.9629   0.0239
  -9.000  -0.7581   0.00886   0.00439  -0.0544   0.9602   0.0242
  -8.900  -0.7473   0.00877   0.00430  -0.0543   0.9587   0.0247
  -8.800  -0.7365   0.00868   0.00422  -0.0542   0.9569   0.0250
  -8.700  -0.7257   0.00860   0.00414  -0.0542   0.9547   0.0253
  -8.600  -0.7150   0.00853   0.00406  -0.0541   0.9521   0.0255
  -8.500  -0.7042   0.00846   0.00398  -0.0540   0.9495   0.0257
  -8.400  -0.6935   0.00839   0.00390  -0.0538   0.9466   0.0259
  -8.300  -0.6828   0.00832   0.00383  -0.0537   0.9435   0.0261
  -8.200  -0.6719   0.00826   0.00376  -0.0537   0.9405   0.0263
  -8.100  -0.6608   0.00820   0.00369  -0.0536   0.9388   0.0265
  -8.000  -0.6497   0.00813   0.00362  -0.0536   0.9366   0.0267
  -7.900  -0.6386   0.00807   0.00356  -0.0536   0.9339   0.0269
  -7.800  -0.6276   0.00801   0.00349  -0.0535   0.9308   0.0271
  -7.700  -0.6168   0.00796   0.00342  -0.0534   0.9272   0.0272
  -7.600  -0.6059   0.00791   0.00335  -0.0533   0.9232   0.0274
  -7.500  -0.5950   0.00786   0.00329  -0.0533   0.9194   0.0275
  -7.400  -0.5837   0.00780   0.00323  -0.0533   0.9173   0.0276
  -7.300  -0.5725   0.00775   0.00317  -0.0533   0.9145   0.0277
  -7.200  -0.5613   0.00770   0.00311  -0.0532   0.9109   0.0278
  -7.100  -0.5503   0.00765   0.00305  -0.0532   0.9070   0.0279
  -7.000  -0.5393   0.00761   0.00299  -0.0531   0.9024   0.0280
  -6.900  -0.5283   0.00756   0.00293  -0.0530   0.8980   0.0280
  -6.800  -0.5170   0.00751   0.00288  -0.0531   0.8953   0.0281
  -6.700  -0.5057   0.00747   0.00282  -0.0531   0.8918   0.0282
  -6.600  -0.4946   0.00743   0.00277  -0.0530   0.8874   0.0282
  -6.500  -0.4835   0.00739   0.00272  -0.0530   0.8826   0.0283
  -6.400  -0.4727   0.00733   0.00262  -0.0529   0.8771   0.0288
  -6.300  -0.4614   0.00725   0.00253  -0.0529   0.8740   0.0293
  -6.200  -0.4502   0.00718   0.00245  -0.0528   0.8701   0.0300
  -6.100  -0.4391   0.00712   0.00238  -0.0528   0.8654   0.0308
  -6.000  -0.4281   0.00707   0.00231  -0.0527   0.8601   0.0317
  -5.900  -0.4170   0.00703   0.00225  -0.0527   0.8550   0.0323
  -5.800  -0.4058   0.00697   0.00219  -0.0527   0.8512   0.0329
  -5.700  -0.3945   0.00692   0.00214  -0.0527   0.8466   0.0335
  -5.600  -0.3834   0.00688   0.00209  -0.0526   0.8412   0.0340
  -5.500  -0.3723   0.00685   0.00203  -0.0526   0.8351   0.0345
  -5.400  -0.3609   0.00681   0.00199  -0.0526   0.8314   0.0349
  -5.300  -0.3496   0.00677   0.00194  -0.0526   0.8271   0.0353
  -5.200  -0.3383   0.00674   0.00190  -0.0526   0.8221   0.0356
  -5.000  -0.3159   0.00667   0.00180  -0.0526   0.8114   0.0386
  -4.900  -0.3047   0.00660   0.00174  -0.0526   0.8070   0.0412
  -4.800  -0.2935   0.00655   0.00170  -0.0525   0.8019   0.0431
  -4.700  -0.2823   0.00652   0.00165  -0.0525   0.7958   0.0449
  -4.600  -0.2712   0.00646   0.00160  -0.0525   0.7901   0.0501
  -4.500  -0.2600   0.00638   0.00154  -0.0525   0.7864   0.0543
  -4.400  -0.2487   0.00634   0.00150  -0.0525   0.7814   0.0574
  -4.300  -0.2377   0.00627   0.00146  -0.0525   0.7759   0.0640
  -4.200  -0.2266   0.00623   0.00141  -0.0524   0.7693   0.0680
  -4.100  -0.2151   0.00620   0.00138  -0.0525   0.7655   0.0696
  -4.000  -0.2037   0.00616   0.00135  -0.0525   0.7607   0.0740
  -3.900  -0.1926   0.00612   0.00131  -0.0525   0.7545   0.0788
  -3.800  -0.1814   0.00609   0.00128  -0.0524   0.7476   0.0823
  -3.700  -0.1699   0.00606   0.00125  -0.0525   0.7439   0.0844
  -3.600  -0.1585   0.00604   0.00122  -0.0525   0.7391   0.0855
  -3.500  -0.1471   0.00603   0.00120  -0.0525   0.7335   0.0885
  -3.400  -0.1359   0.00601   0.00117  -0.0525   0.7270   0.0931
  -3.300  -0.1245   0.00596   0.00114  -0.0525   0.7226   0.0971
  -3.200  -0.1131   0.00593   0.00111  -0.0526   0.7176   0.1002
  -3.100  -0.1018   0.00592   0.00109  -0.0526   0.7112   0.1023
  -3.000  -0.0905   0.00593   0.00107  -0.0526   0.7039   0.1035
  -2.900  -0.0790   0.00591   0.00105  -0.0526   0.6996   0.1076
  -2.800  -0.0676   0.00587   0.00102  -0.0526   0.6941   0.1130
  -2.700  -0.0564   0.00585   0.00100  -0.0526   0.6874   0.1173
  -2.600  -0.0451   0.00584   0.00098  -0.0526   0.6809   0.1210
  -2.400  -0.0223   0.00579   0.00094  -0.0527   0.6690   0.1331
  -2.300  -0.0112   0.00577   0.00092  -0.0526   0.6608   0.1398
  -2.200   0.0003   0.00575   0.00090  -0.0527   0.6557   0.1449
  -2.100   0.0114   0.00571   0.00088  -0.0527   0.6485   0.1561
  -2.000   0.0226   0.00570   0.00087  -0.0527   0.6403   0.1627
  -1.900   0.0339   0.00566   0.00085  -0.0527   0.6347   0.1742
  -1.800   0.0452   0.00563   0.00083  -0.0527   0.6275   0.1828
  -1.700   0.0563   0.00563   0.00082  -0.0527   0.6187   0.1923
  -1.600   0.0676   0.00559   0.00081  -0.0527   0.6125   0.2016
  -1.500   0.0789   0.00558   0.00080  -0.0527   0.6057   0.2112
  -1.400   0.0899   0.00556   0.00079  -0.0527   0.5960   0.2233
  -1.300   0.1013   0.00554   0.00078  -0.0527   0.5900   0.2325
  -1.200   0.1125   0.00552   0.00077  -0.0527   0.5825   0.2434
  -1.000   0.1351   0.00551   0.00076  -0.0528   0.5681   0.2610
  -0.900   0.1463   0.00550   0.00076  -0.0528   0.5606   0.2702
  -0.800   0.1574   0.00549   0.00076  -0.0528   0.5519   0.2841
  -0.700   0.1688   0.00547   0.00075  -0.0528   0.5471   0.2946
  -0.600   0.1801   0.00545   0.00075  -0.0528   0.5409   0.3054
  -0.500   0.1913   0.00547   0.00076  -0.0528   0.5324   0.3118
  -0.400   0.2028   0.00547   0.00076  -0.0528   0.5266   0.3184
  -0.300   0.2141   0.00546   0.00076  -0.0529   0.5206   0.3282
  -0.200   0.2253   0.00548   0.00076  -0.0529   0.5127   0.3353
  -0.100   0.2366   0.00547   0.00076  -0.0529   0.5063   0.3454
   0.000   0.2480   0.00545   0.00076  -0.0529   0.5018   0.3556
   0.100   0.2593   0.00542   0.00077  -0.0529   0.4970   0.3713
   0.300   0.2817   0.00539   0.00077  -0.0530   0.4861   0.4022
   0.400   0.2931   0.00535   0.00078  -0.0530   0.4835   0.4191
   0.500   0.3044   0.00532   0.00078  -0.0530   0.4795   0.4343
   0.700   0.3268   0.00530   0.00080  -0.0530   0.4677   0.4652
   0.800   0.3381   0.00528   0.00081  -0.0531   0.4631   0.4804
   0.900   0.3495   0.00526   0.00082  -0.0531   0.4600   0.4946
   1.000   0.3608   0.00524   0.00082  -0.0531   0.4560   0.5103
   1.100   0.3720   0.00522   0.00084  -0.0531   0.4509   0.5262
   1.200   0.3830   0.00522   0.00086  -0.0531   0.4432   0.5454
   1.300   0.3943   0.00518   0.00087  -0.0531   0.4397   0.5660
   1.400   0.4054   0.00516   0.00088  -0.0531   0.4337   0.5883
   1.500   0.4164   0.00517   0.00090  -0.0531   0.4266   0.6037
   1.600   0.4276   0.00516   0.00092  -0.0531   0.4201   0.6214
   1.700   0.4388   0.00514   0.00094  -0.0531   0.4152   0.6388
   1.800   0.4497   0.00515   0.00096  -0.0531   0.4070   0.6574
   1.900   0.4607   0.00516   0.00098  -0.0530   0.3991   0.6749
   2.000   0.4719   0.00514   0.00100  -0.0530   0.3945   0.6919
   2.100   0.4826   0.00517   0.00103  -0.0530   0.3845   0.7087
   2.200   0.4937   0.00518   0.00106  -0.0529   0.3765   0.7232
   2.300   0.5047   0.00519   0.00108  -0.0529   0.3697   0.7385
   2.400   0.5155   0.00521   0.00111  -0.0528   0.3624   0.7560
   2.500   0.5265   0.00521   0.00114  -0.0528   0.3551   0.7717
   2.600   0.5375   0.00523   0.00117  -0.0527   0.3483   0.7856
   2.700   0.5481   0.00528   0.00121  -0.0526   0.3377   0.8006
   2.800   0.5590   0.00529   0.00124  -0.0525   0.3305   0.8145
   2.900   0.5694   0.00536   0.00129  -0.0524   0.3176   0.8296
   3.000   0.5801   0.00537   0.00132  -0.0523   0.3100   0.8453
   3.100   0.5903   0.00543   0.00137  -0.0521   0.2978   0.8606
   3.200   0.6010   0.00547   0.00141  -0.0520   0.2891   0.8725
   3.300   0.6112   0.00554   0.00147  -0.0518   0.2781   0.8841
   3.400   0.6219   0.00559   0.00150  -0.0517   0.2702   0.8941
   3.500   0.6322   0.00563   0.00155  -0.0514   0.2625   0.9052
   3.600   0.6425   0.00570   0.00160  -0.0513   0.2520   0.9148
   3.700   0.6527   0.00573   0.00164  -0.0510   0.2464   0.9261
   3.800   0.6627   0.00582   0.00170  -0.0507   0.2365   0.9366
   3.900   0.6726   0.00586   0.00174  -0.0504   0.2295   0.9464
   4.000   0.6826   0.00593   0.00179  -0.0501   0.2220   0.9559
   4.100   0.6927   0.00602   0.00185  -0.0499   0.2113   0.9626
   4.200   0.7033   0.00607   0.00190  -0.0497   0.2063   0.9696
   4.300   0.7137   0.00617   0.00196  -0.0496   0.1972   0.9753
   4.400   0.7254   0.00625   0.00200  -0.0497   0.1893   0.9794
   4.500   0.7375   0.00633   0.00206  -0.0500   0.1824   0.9831
   4.600   0.7492   0.00645   0.00212  -0.0501   0.1718   0.9866
   4.700   0.7609   0.00652   0.00217  -0.0502   0.1666   0.9895
   4.800   0.7722   0.00664   0.00224  -0.0503   0.1572   0.9918
   4.900   0.7856   0.00674   0.00230  -0.0509   0.1485   0.9931
   5.000   0.7989   0.00688   0.00238  -0.0514   0.1382   0.9947
   5.100   0.8127   0.00699   0.00245  -0.0520   0.1299   0.9962
   5.200   0.8261   0.00713   0.00254  -0.0526   0.1203   0.9975
   5.300   0.8396   0.00725   0.00262  -0.0532   0.1107   0.9986
   5.400   0.8530   0.00741   0.00271  -0.0538   0.1016   0.9995
   5.500   0.8656   0.00752   0.00279  -0.0542   0.0939   1.0000
   5.600   0.8751   0.00760   0.00285  -0.0538   0.0901   1.0000
   5.700   0.8844   0.00771   0.00292  -0.0534   0.0854   1.0000
   5.800   0.8939   0.00780   0.00299  -0.0531   0.0801   1.0000
   5.900   0.9039   0.00786   0.00304  -0.0529   0.0780   1.0000
   6.000   0.9138   0.00793   0.00310  -0.0526   0.0759   1.0000
   6.100   0.9235   0.00803   0.00317  -0.0523   0.0727   1.0000
   6.200   0.9331   0.00814   0.00325  -0.0521   0.0686   1.0000
   6.300   0.9431   0.00823   0.00332  -0.0518   0.0640   1.0000
   6.400   0.9534   0.00829   0.00338  -0.0517   0.0628   1.0000
   6.500   0.9635   0.00837   0.00345  -0.0515   0.0606   1.0000
   6.600   0.9734   0.00849   0.00353  -0.0512   0.0572   1.0000
   6.700   0.9833   0.00861   0.00362  -0.0510   0.0528   1.0000
   6.800   0.9936   0.00869   0.00369  -0.0509   0.0505   1.0000
   6.900   1.0039   0.00877   0.00376  -0.0507   0.0488   1.0000
   7.000   1.0140   0.00888   0.00385  -0.0505   0.0466   1.0000
   7.100   1.0239   0.00901   0.00394  -0.0503   0.0435   1.0000
   7.200   1.0341   0.00910   0.00403  -0.0502   0.0405   1.0000
   7.300   1.0446   0.00918   0.00410  -0.0501   0.0399   1.0000
   7.400   1.0549   0.00926   0.00417  -0.0499   0.0391   1.0000
   7.500   1.0652   0.00935   0.00425  -0.0498   0.0381   1.0000
   7.600   1.0754   0.00945   0.00434  -0.0496   0.0370   1.0000
   7.700   1.0855   0.00957   0.00444  -0.0495   0.0356   1.0000
   7.800   1.0956   0.00967   0.00453  -0.0493   0.0340   1.0000
   7.900   1.1058   0.00978   0.00463  -0.0491   0.0326   1.0000
   8.000   1.1161   0.00987   0.00472  -0.0490   0.0319   1.0000
   8.100   1.1266   0.00994   0.00479  -0.0489   0.0318   1.0000
   8.200   1.1370   0.01001   0.00486  -0.0488   0.0317   1.0000
   8.300   1.1475   0.01009   0.00494  -0.0487   0.0316   1.0000
   8.400   1.1579   0.01016   0.00502  -0.0486   0.0314   1.0000
   8.500   1.1683   0.01024   0.00510  -0.0485   0.0312   1.0000
   8.600   1.1786   0.01032   0.00518  -0.0484   0.0309   1.0000
   8.700   1.1889   0.01040   0.00526  -0.0483   0.0307   1.0000
   8.800   1.1992   0.01049   0.00535  -0.0481   0.0304   1.0000
   8.900   1.2094   0.01058   0.00543  -0.0480   0.0301   1.0000
   9.000   1.2196   0.01068   0.00552  -0.0479   0.0298   1.0000
   9.100   1.2297   0.01077   0.00562  -0.0477   0.0294   1.0000
   9.200   1.2397   0.01088   0.00572  -0.0475   0.0290   1.0000
   9.300   1.2497   0.01099   0.00582  -0.0474   0.0285   1.0000
   9.400   1.2596   0.01110   0.00593  -0.0472   0.0280   1.0000
   9.500   1.2695   0.01121   0.00603  -0.0470   0.0275   1.0000
   9.600   1.2793   0.01132   0.00615  -0.0468   0.0269   1.0000
   9.700   1.2891   0.01144   0.00626  -0.0466   0.0264   1.0000
   9.800   1.2989   0.01156   0.00638  -0.0464   0.0259   1.0000
   9.900   1.3086   0.01168   0.00651  -0.0462   0.0255   1.0000
  10.000   1.3183   0.01180   0.00664  -0.0460   0.0250   1.0000
  10.100   1.3283   0.01190   0.00674  -0.0458   0.0249   1.0000
  10.200   1.3383   0.01198   0.00683  -0.0457   0.0249   1.0000
  10.300   1.3483   0.01207   0.00691  -0.0456   0.0248   1.0000
  10.400   1.3583   0.01216   0.00700  -0.0454   0.0248   1.0000
  10.500   1.3682   0.01224   0.00709  -0.0452   0.0247   1.0000
  10.600   1.3781   0.01233   0.00718  -0.0451   0.0245   1.0000
