  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8783   0.00849   0.00434  -0.0528   0.9579   0.0212
  -9.900  -0.8674   0.00843   0.00428  -0.0527   0.9556   0.0214
  -9.800  -0.8565   0.00837   0.00422  -0.0526   0.9528   0.0215
  -9.700  -0.8457   0.00832   0.00416  -0.0526   0.9499   0.0216
  -9.600  -0.8349   0.00827   0.00410  -0.0525   0.9468   0.0217
  -9.500  -0.8241   0.00822   0.00404  -0.0524   0.9432   0.0218
  -9.400  -0.8131   0.00816   0.00398  -0.0523   0.9405   0.0218
  -9.300  -0.8019   0.00811   0.00392  -0.0523   0.9390   0.0219
  -9.200  -0.7908   0.00805   0.00387  -0.0523   0.9372   0.0219
  -9.100  -0.7797   0.00800   0.00381  -0.0523   0.9346   0.0219
  -9.000  -0.7686   0.00795   0.00376  -0.0523   0.9315   0.0220
  -8.900  -0.7576   0.00790   0.00370  -0.0522   0.9280   0.0220
  -8.800  -0.7467   0.00786   0.00364  -0.0521   0.9238   0.0220
  -8.700  -0.7357   0.00782   0.00359  -0.0521   0.9196   0.0220
  -8.600  -0.7244   0.00776   0.00353  -0.0521   0.9180   0.0220
  -8.500  -0.7132   0.00771   0.00348  -0.0521   0.9155   0.0221
  -8.400  -0.7022   0.00764   0.00339  -0.0521   0.9121   0.0223
  -8.300  -0.6913   0.00757   0.00330  -0.0520   0.9079   0.0227
  -8.200  -0.6804   0.00751   0.00322  -0.0519   0.9031   0.0230
  -8.100  -0.6694   0.00745   0.00314  -0.0519   0.8982   0.0232
  -8.000  -0.6582   0.00738   0.00307  -0.0519   0.8959   0.0235
  -7.900  -0.6470   0.00732   0.00300  -0.0519   0.8927   0.0237
  -7.800  -0.6359   0.00727   0.00293  -0.0518   0.8883   0.0240
  -7.700  -0.6249   0.00721   0.00286  -0.0518   0.8832   0.0244
  -7.600  -0.6139   0.00717   0.00280  -0.0517   0.8775   0.0247
  -7.500  -0.6026   0.00711   0.00274  -0.0517   0.8747   0.0250
  -7.400  -0.5914   0.00705   0.00268  -0.0517   0.8711   0.0254
  -7.300  -0.5802   0.00700   0.00262  -0.0517   0.8663   0.0256
  -7.200  -0.5691   0.00696   0.00256  -0.0517   0.8605   0.0259
  -7.100  -0.5580   0.00692   0.00251  -0.0516   0.8551   0.0262
  -7.000  -0.5466   0.00687   0.00246  -0.0517   0.8520   0.0265
  -6.900  -0.5354   0.00683   0.00241  -0.0517   0.8476   0.0267
  -6.800  -0.5241   0.00679   0.00236  -0.0517   0.8423   0.0269
  -6.700  -0.5130   0.00676   0.00231  -0.0516   0.8357   0.0271
  -6.600  -0.5016   0.00672   0.00226  -0.0516   0.8323   0.0274
  -6.500  -0.4902   0.00669   0.00222  -0.0517   0.8282   0.0276
  -6.400  -0.4789   0.00666   0.00217  -0.0517   0.8227   0.0277
  -6.300  -0.4677   0.00664   0.00213  -0.0517   0.8165   0.0278
  -6.200  -0.4563   0.00661   0.00209  -0.0517   0.8116   0.0279
  -6.100  -0.4449   0.00657   0.00205  -0.0517   0.8080   0.0280
  -6.000  -0.4335   0.00654   0.00201  -0.0517   0.8033   0.0281
  -5.900  -0.4222   0.00652   0.00197  -0.0517   0.7976   0.0281
  -5.800  -0.4109   0.00650   0.00194  -0.0517   0.7912   0.0282
  -5.700  -0.3994   0.00647   0.00190  -0.0518   0.7880   0.0282
  -5.600  -0.3880   0.00644   0.00186  -0.0518   0.7833   0.0283
  -5.500  -0.3767   0.00641   0.00180  -0.0518   0.7774   0.0291
  -5.400  -0.3654   0.00638   0.00176  -0.0518   0.7704   0.0298
  -5.300  -0.3540   0.00634   0.00171  -0.0518   0.7667   0.0309
  -5.200  -0.3426   0.00630   0.00167  -0.0518   0.7626   0.0318
  -5.100  -0.3313   0.00626   0.00163  -0.0518   0.7573   0.0327
  -5.000  -0.3200   0.00623   0.00159  -0.0518   0.7511   0.0335
  -4.900  -0.3086   0.00619   0.00155  -0.0518   0.7460   0.0342
  -4.800  -0.2972   0.00616   0.00151  -0.0519   0.7419   0.0348
  -4.700  -0.2858   0.00614   0.00148  -0.0519   0.7366   0.0355
  -4.400  -0.2518   0.00602   0.00136  -0.0519   0.7207   0.0421
  -4.300  -0.2404   0.00598   0.00132  -0.0520   0.7158   0.0442
  -4.200  -0.2291   0.00595   0.00129  -0.0520   0.7096   0.0483
  -4.100  -0.2179   0.00589   0.00124  -0.0520   0.7032   0.0533
  -4.000  -0.2065   0.00585   0.00121  -0.0520   0.6997   0.0561
  -3.900  -0.1951   0.00581   0.00118  -0.0520   0.6945   0.0612
  -3.800  -0.1839   0.00577   0.00114  -0.0520   0.6878   0.0659
  -3.700  -0.1726   0.00574   0.00111  -0.0520   0.6810   0.0687
  -3.600  -0.1611   0.00572   0.00108  -0.0521   0.6766   0.0698
  -3.500  -0.1496   0.00571   0.00106  -0.0521   0.6707   0.0742
  -3.400  -0.1384   0.00568   0.00104  -0.0521   0.6627   0.0788
  -3.300  -0.1270   0.00565   0.00101  -0.0521   0.6577   0.0824
  -3.200  -0.1155   0.00563   0.00099  -0.0522   0.6525   0.0844
  -3.100  -0.1041   0.00563   0.00097  -0.0522   0.6450   0.0853
  -3.000  -0.0927   0.00563   0.00095  -0.0522   0.6373   0.0870
  -2.900  -0.0812   0.00562   0.00094  -0.0522   0.6317   0.0915
  -2.800  -0.0700   0.00561   0.00092  -0.0522   0.6231   0.0956
  -2.700  -0.0586   0.00559   0.00090  -0.0523   0.6155   0.0990
  -2.600  -0.0471   0.00557   0.00088  -0.0523   0.6101   0.1016
  -2.500  -0.0358   0.00558   0.00087  -0.0523   0.6018   0.1030
  -2.400  -0.0243   0.00559   0.00086  -0.0524   0.5938   0.1046
  -2.300  -0.0128   0.00558   0.00084  -0.0524   0.5881   0.1097
  -2.200  -0.0016   0.00557   0.00083  -0.0524   0.5800   0.1146
  -2.100   0.0098   0.00556   0.00081  -0.0524   0.5724   0.1187
  -2.000   0.0213   0.00555   0.00080  -0.0525   0.5670   0.1219
  -1.900   0.0326   0.00556   0.00079  -0.0525   0.5589   0.1260
  -1.800   0.0439   0.00554   0.00078  -0.0525   0.5506   0.1353
  -1.700   0.0553   0.00550   0.00076  -0.0525   0.5465   0.1419
  -1.600   0.0666   0.00549   0.00076  -0.0525   0.5401   0.1519
  -1.500   0.0778   0.00547   0.00074  -0.0526   0.5313   0.1606
  -1.400   0.0894   0.00546   0.00074  -0.0526   0.5270   0.1653
  -1.300   0.1006   0.00542   0.00072  -0.0526   0.5218   0.1786
  -1.200   0.1120   0.00542   0.00072  -0.0526   0.5151   0.1841
  -1.100   0.1233   0.00539   0.00071  -0.0527   0.5078   0.1975
  -1.000   0.1348   0.00537   0.00070  -0.0527   0.5041   0.2046
  -0.900   0.1461   0.00536   0.00070  -0.0527   0.4982   0.2158
  -0.800   0.1573   0.00536   0.00070  -0.0528   0.4900   0.2243
  -0.700   0.1688   0.00535   0.00070  -0.0528   0.4847   0.2311
  -0.600   0.1802   0.00532   0.00069  -0.0528   0.4802   0.2433
  -0.500   0.1915   0.00529   0.00069  -0.0529   0.4751   0.2584
  -0.400   0.2028   0.00529   0.00069  -0.0529   0.4698   0.2670
  -0.300   0.2143   0.00528   0.00069  -0.0529   0.4643   0.2750
  -0.200   0.2259   0.00526   0.00069  -0.0530   0.4624   0.2836
  -0.100   0.2374   0.00525   0.00069  -0.0531   0.4594   0.2893
   0.000   0.2490   0.00526   0.00069  -0.0531   0.4554   0.2924
   0.100   0.2602   0.00527   0.00070  -0.0531   0.4484   0.3013
   0.200   0.2717   0.00527   0.00070  -0.0532   0.4423   0.3083
   0.300   0.2833   0.00526   0.00070  -0.0532   0.4398   0.3132
   0.400   0.2948   0.00526   0.00071  -0.0533   0.4366   0.3205
   0.500   0.3062   0.00525   0.00071  -0.0533   0.4326   0.3311
   0.600   0.3175   0.00525   0.00072  -0.0533   0.4276   0.3433
   0.700   0.3288   0.00524   0.00073  -0.0534   0.4211   0.3549
   0.800   0.3403   0.00522   0.00073  -0.0534   0.4185   0.3668
   0.900   0.3516   0.00522   0.00074  -0.0534   0.4128   0.3777
   1.000   0.3628   0.00525   0.00076  -0.0534   0.4036   0.3876
   1.100   0.3742   0.00523   0.00076  -0.0535   0.3983   0.4000
   1.200   0.3855   0.00523   0.00077  -0.0535   0.3938   0.4121
   1.300   0.3966   0.00525   0.00079  -0.0535   0.3851   0.4237
   1.400   0.4078   0.00525   0.00081  -0.0535   0.3768   0.4387
   1.500   0.4191   0.00524   0.00082  -0.0535   0.3719   0.4546
   1.600   0.4298   0.00527   0.00085  -0.0535   0.3584   0.4763
   1.700   0.4411   0.00524   0.00086  -0.0535   0.3542   0.4971
   1.800   0.4522   0.00521   0.00088  -0.0535   0.3492   0.5207
   1.900   0.4630   0.00526   0.00091  -0.0535   0.3355   0.5380
   2.000   0.4743   0.00523   0.00092  -0.0535   0.3320   0.5577
   2.100   0.4852   0.00525   0.00095  -0.0535   0.3239   0.5762
   2.200   0.4963   0.00527   0.00098  -0.0535   0.3137   0.5910
   2.300   0.5071   0.00531   0.00102  -0.0534   0.3037   0.6081
   2.400   0.5181   0.00534   0.00104  -0.0534   0.2935   0.6225
   2.500   0.5293   0.00536   0.00107  -0.0534   0.2872   0.6342
   2.600   0.5400   0.00543   0.00112  -0.0533   0.2741   0.6451
   2.700   0.5511   0.00545   0.00114  -0.0533   0.2668   0.6578
   2.800   0.5618   0.00553   0.00119  -0.0532   0.2526   0.6700
   2.900   0.5729   0.00554   0.00122  -0.0532   0.2466   0.6838
   3.000   0.5836   0.00563   0.00127  -0.0532   0.2340   0.6938
   3.100   0.5947   0.00564   0.00130  -0.0532   0.2286   0.7070
   3.200   0.6056   0.00569   0.00134  -0.0531   0.2208   0.7163
   3.300   0.6165   0.00574   0.00138  -0.0531   0.2112   0.7290
   3.400   0.6277   0.00575   0.00141  -0.0531   0.2074   0.7422
   3.500   0.6384   0.00579   0.00146  -0.0530   0.2000   0.7595
   3.600   0.6492   0.00582   0.00150  -0.0529   0.1907   0.7779
   3.700   0.6602   0.00583   0.00154  -0.0529   0.1867   0.7937
   3.800   0.6709   0.00589   0.00159  -0.0528   0.1792   0.8077
   3.900   0.6816   0.00593   0.00163  -0.0527   0.1707   0.8237
   4.000   0.6926   0.00594   0.00167  -0.0527   0.1674   0.8377
   4.100   0.7032   0.00600   0.00173  -0.0526   0.1605   0.8507
   4.200   0.7137   0.00605   0.00178  -0.0524   0.1513   0.8643
   4.300   0.7246   0.00607   0.00182  -0.0524   0.1482   0.8768
   4.400   0.7347   0.00616   0.00189  -0.0522   0.1390   0.8906
   4.500   0.7452   0.00621   0.00194  -0.0520   0.1307   0.9022
   4.600   0.7553   0.00629   0.00201  -0.0518   0.1230   0.9134
   4.700   0.7655   0.00637   0.00207  -0.0516   0.1128   0.9223
   4.800   0.7756   0.00644   0.00213  -0.0514   0.1072   0.9332
   4.900   0.7856   0.00655   0.00221  -0.0511   0.0973   0.9412
   5.000   0.7955   0.00659   0.00226  -0.0508   0.0934   0.9519
   5.100   0.8059   0.00666   0.00232  -0.0507   0.0894   0.9585
   5.200   0.8156   0.00674   0.00239  -0.0503   0.0848   0.9665
   5.300   0.8259   0.00680   0.00244  -0.0501   0.0794   0.9733
   5.400   0.8369   0.00685   0.00248  -0.0501   0.0780   0.9774
   5.500   0.8483   0.00690   0.00253  -0.0501   0.0760   0.9824
   5.600   0.8598   0.00699   0.00259  -0.0502   0.0725   0.9874
   5.700   0.8707   0.00709   0.00266  -0.0502   0.0680   0.9914
   5.800   0.8848   0.00716   0.00271  -0.0509   0.0639   0.9935
   5.900   0.8986   0.00722   0.00277  -0.0515   0.0627   0.9956
   6.000   0.9120   0.00731   0.00283  -0.0521   0.0602   0.9974
   6.100   0.9251   0.00743   0.00292  -0.0526   0.0560   0.9988
   6.200   0.9382   0.00752   0.00298  -0.0530   0.0513   0.9997
   6.300   0.9502   0.00759   0.00304  -0.0532   0.0500   1.0000
   6.400   0.9600   0.00766   0.00310  -0.0530   0.0482   1.0000
   6.500   0.9697   0.00777   0.00318  -0.0527   0.0456   1.0000
   6.600   0.9797   0.00786   0.00325  -0.0525   0.0427   1.0000
   6.700   0.9900   0.00793   0.00331  -0.0523   0.0404   1.0000
   6.800   1.0004   0.00800   0.00336  -0.0521   0.0395   1.0000
   6.900   1.0107   0.00807   0.00343  -0.0520   0.0384   1.0000
   7.000   1.0210   0.00816   0.00350  -0.0518   0.0372   1.0000
   7.100   1.0312   0.00825   0.00357  -0.0517   0.0357   1.0000
   7.200   1.0415   0.00834   0.00365  -0.0515   0.0336   1.0000
   7.300   1.0520   0.00842   0.00372  -0.0514   0.0320   1.0000
   7.400   1.0626   0.00848   0.00378  -0.0513   0.0318   1.0000
   7.500   1.0733   0.00854   0.00383  -0.0513   0.0316   1.0000
   7.600   1.0839   0.00860   0.00389  -0.0512   0.0314   1.0000
   7.700   1.0945   0.00867   0.00396  -0.0511   0.0311   1.0000
   7.800   1.1051   0.00874   0.00402  -0.0510   0.0308   1.0000
   7.900   1.1156   0.00882   0.00409  -0.0509   0.0303   1.0000
   8.000   1.1260   0.00890   0.00417  -0.0508   0.0298   1.0000
   8.100   1.1365   0.00898   0.00424  -0.0507   0.0293   1.0000
   8.200   1.1469   0.00907   0.00431  -0.0506   0.0289   1.0000
   8.300   1.1573   0.00915   0.00439  -0.0505   0.0284   1.0000
   8.400   1.1677   0.00924   0.00447  -0.0503   0.0278   1.0000
   8.500   1.1781   0.00932   0.00455  -0.0502   0.0272   1.0000
   8.600   1.1885   0.00941   0.00463  -0.0501   0.0267   1.0000
   8.700   1.1989   0.00949   0.00471  -0.0500   0.0261   1.0000
   8.800   1.2092   0.00958   0.00480  -0.0499   0.0256   1.0000
   8.900   1.2196   0.00967   0.00488  -0.0498   0.0252   1.0000
   9.000   1.2299   0.00975   0.00497  -0.0497   0.0250   1.0000
