  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     7.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8821   0.00820   0.00411  -0.0520   0.9472   0.0208
  -9.900  -0.8714   0.00814   0.00404  -0.0519   0.9433   0.0210
  -9.800  -0.8604   0.00808   0.00398  -0.0519   0.9405   0.0212
  -9.700  -0.8493   0.00802   0.00392  -0.0519   0.9392   0.0214
  -9.600  -0.8381   0.00796   0.00386  -0.0519   0.9373   0.0215
  -9.500  -0.8270   0.00791   0.00380  -0.0519   0.9349   0.0216
  -9.400  -0.8160   0.00786   0.00375  -0.0518   0.9318   0.0217
  -9.300  -0.8050   0.00781   0.00369  -0.0518   0.9282   0.0218
  -9.200  -0.7941   0.00777   0.00363  -0.0517   0.9240   0.0218
  -9.100  -0.7831   0.00772   0.00358  -0.0517   0.9196   0.0219
  -9.000  -0.7718   0.00767   0.00352  -0.0517   0.9180   0.0219
  -8.900  -0.7606   0.00762   0.00347  -0.0517   0.9158   0.0219
  -8.800  -0.7494   0.00757   0.00341  -0.0517   0.9127   0.0220
  -8.700  -0.7383   0.00753   0.00336  -0.0516   0.9085   0.0220
  -8.600  -0.7273   0.00749   0.00331  -0.0516   0.9035   0.0220
  -8.500  -0.7162   0.00745   0.00326  -0.0515   0.8982   0.0220
  -8.400  -0.7049   0.00740   0.00320  -0.0516   0.8960   0.0220
  -8.300  -0.6936   0.00737   0.00317  -0.0516   0.8930   0.0220
  -8.200  -0.6824   0.00733   0.00313  -0.0516   0.8889   0.0221
  -8.100  -0.6714   0.00728   0.00305  -0.0515   0.8839   0.0223
  -8.000  -0.6604   0.00723   0.00298  -0.0515   0.8775   0.0225
  -7.900  -0.6492   0.00717   0.00290  -0.0515   0.8748   0.0227
  -7.800  -0.6379   0.00711   0.00283  -0.0515   0.8714   0.0229
  -7.700  -0.6268   0.00706   0.00276  -0.0514   0.8669   0.0231
  -7.600  -0.6157   0.00701   0.00270  -0.0514   0.8611   0.0233
  -7.500  -0.6045   0.00697   0.00264  -0.0514   0.8553   0.0236
  -7.400  -0.5933   0.00691   0.00258  -0.0514   0.8523   0.0240
  -7.300  -0.5820   0.00686   0.00252  -0.0514   0.8479   0.0244
  -7.200  -0.5708   0.00682   0.00246  -0.0514   0.8424   0.0247
