  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8800   0.00834   0.00423  -0.0524   0.9536   0.0210
  -9.900  -0.8692   0.00828   0.00416  -0.0524   0.9505   0.0212
  -9.800  -0.8585   0.00823   0.00410  -0.0523   0.9472   0.0214
  -9.700  -0.8477   0.00817   0.00404  -0.0522   0.9436   0.0215
  -9.600  -0.8368   0.00812   0.00398  -0.0521   0.9406   0.0216
  -9.500  -0.8256   0.00807   0.00392  -0.0521   0.9393   0.0217
  -9.400  -0.8144   0.00801   0.00387  -0.0521   0.9375   0.0218
  -9.300  -0.8033   0.00796   0.00381  -0.0521   0.9351   0.0218
  -9.200  -0.7922   0.00791   0.00375  -0.0521   0.9321   0.0219
  -9.100  -0.7813   0.00786   0.00370  -0.0520   0.9285   0.0219
  -9.000  -0.7704   0.00782   0.00364  -0.0519   0.9243   0.0219
  -8.900  -0.7594   0.00777   0.00358  -0.0519   0.9198   0.0220
  -8.800  -0.7481   0.00772   0.00353  -0.0519   0.9183   0.0220
  -8.700  -0.7368   0.00767   0.00348  -0.0519   0.9160   0.0220
  -8.600  -0.7257   0.00762   0.00342  -0.0519   0.9128   0.0220
  -8.500  -0.7146   0.00758   0.00337  -0.0519   0.9088   0.0220
  -8.400  -0.7036   0.00754   0.00332  -0.0518   0.9038   0.0221
  -8.300  -0.6926   0.00750   0.00326  -0.0518   0.8985   0.0222
  -8.200  -0.6814   0.00742   0.00317  -0.0517   0.8963   0.0225
  -8.100  -0.6702   0.00736   0.00309  -0.0517   0.8934   0.0227
  -8.000  -0.6591   0.00730   0.00302  -0.0517   0.8891   0.0229
  -7.900  -0.6481   0.00725   0.00295  -0.0517   0.8841   0.0232
  -7.800  -0.6371   0.00720   0.00288  -0.0516   0.8780   0.0234
  -7.700  -0.6258   0.00714   0.00281  -0.0516   0.8752   0.0237
  -7.600  -0.6146   0.00708   0.00275  -0.0516   0.8718   0.0240
  -7.500  -0.6034   0.00703   0.00269  -0.0516   0.8671   0.0243
  -7.400  -0.5924   0.00699   0.00263  -0.0515   0.8615   0.0248
  -7.300  -0.5812   0.00694   0.00257  -0.0515   0.8555   0.0251
  -7.200  -0.5699   0.00689   0.00251  -0.0515   0.8525   0.0254
  -7.100  -0.5587   0.00684   0.00246  -0.0515   0.8483   0.0257
  -7.000  -0.5475   0.00680   0.00241  -0.0515   0.8430   0.0261
  -6.900  -0.5363   0.00676   0.00236  -0.0515   0.8367   0.0263
  -6.800  -0.5250   0.00672   0.00230  -0.0515   0.8326   0.0266
  -6.700  -0.5137   0.00668   0.00226  -0.0515   0.8287   0.0268
  -6.600  -0.5024   0.00664   0.00221  -0.0515   0.8239   0.0271
  -6.500  -0.4912   0.00661   0.00216  -0.0515   0.8175   0.0274
  -6.400  -0.4798   0.00658   0.00212  -0.0515   0.8119   0.0276
  -6.300  -0.4684   0.00655   0.00208  -0.0515   0.8086   0.0277
  -6.200  -0.4570   0.00652   0.00204  -0.0516   0.8040   0.0278
  -6.100  -0.4457   0.00650   0.00200  -0.0516   0.7983   0.0279
  -6.000  -0.4344   0.00648   0.00196  -0.0516   0.7917   0.0280
  -5.900  -0.4229   0.00644   0.00192  -0.0516   0.7884   0.0281
  -5.800  -0.4114   0.00641   0.00189  -0.0516   0.7844   0.0281
  -5.700  -0.4001   0.00639   0.00185  -0.0516   0.7788   0.0282
  -5.600  -0.3888   0.00638   0.00182  -0.0516   0.7715   0.0282
  -5.500  -0.3773   0.00635   0.00178  -0.0517   0.7673   0.0284
  -5.400  -0.3659   0.00631   0.00173  -0.0517   0.7634   0.0290
  -5.300  -0.3545   0.00628   0.00168  -0.0517   0.7582   0.0299
