  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     7.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8840   0.00806   0.00399  -0.0517   0.9402   0.0204
  -9.900  -0.8729   0.00799   0.00393  -0.0516   0.9388   0.0207
  -9.800  -0.8618   0.00792   0.00386  -0.0516   0.9369   0.0210
  -9.700  -0.8508   0.00786   0.00380  -0.0516   0.9343   0.0212
  -9.600  -0.8398   0.00781   0.00374  -0.0516   0.9310   0.0214
  -9.500  -0.8289   0.00776   0.00368  -0.0515   0.9273   0.0215
  -9.400  -0.8179   0.00772   0.00363  -0.0514   0.9226   0.0216
  -9.300  -0.8068   0.00767   0.00357  -0.0514   0.9193   0.0217
  -9.200  -0.7956   0.00762   0.00352  -0.0514   0.9176   0.0218
  -9.100  -0.7844   0.00757   0.00346  -0.0514   0.9152   0.0218
  -9.000  -0.7732   0.00752   0.00341  -0.0514   0.9117   0.0218
  -8.900  -0.7621   0.00748   0.00336  -0.0514   0.9074   0.0219
  -8.800  -0.7511   0.00744   0.00330  -0.0513   0.9021   0.0219
  -8.700  -0.7400   0.00740   0.00325  -0.0513   0.8978   0.0219
  -8.600  -0.7287   0.00735   0.00320  -0.0513   0.8954   0.0220
  -8.500  -0.7174   0.00731   0.00315  -0.0513   0.8921   0.0220
  -8.400  -0.7063   0.00727   0.00310  -0.0513   0.8875   0.0220
  -8.300  -0.6952   0.00724   0.00305  -0.0513   0.8822   0.0220
  -8.200  -0.6840   0.00721   0.00301  -0.0513   0.8767   0.0220
  -8.100  -0.6726   0.00717   0.00297  -0.0513   0.8741   0.0221
  -8.000  -0.6613   0.00713   0.00293  -0.0513   0.8702   0.0221
  -7.900  -0.6502   0.00708   0.00286  -0.0513   0.8653   0.0222
  -7.800  -0.6391   0.00704   0.00279  -0.0512   0.8592   0.0224
  -7.700  -0.6279   0.00698   0.00272  -0.0512   0.8547   0.0225
