  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     7.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8836   0.00810   0.00402  -0.0517   0.9410   0.0205
  -9.900  -0.8725   0.00803   0.00396  -0.0517   0.9398   0.0208
  -9.800  -0.8614   0.00796   0.00389  -0.0517   0.9381   0.0210
  -9.700  -0.8504   0.00790   0.00383  -0.0517   0.9359   0.0212
  -9.600  -0.8393   0.00785   0.00377  -0.0517   0.9331   0.0214
  -9.500  -0.8283   0.00780   0.00372  -0.0516   0.9297   0.0215
  -9.400  -0.8174   0.00775   0.00366  -0.0515   0.9256   0.0216
  -9.300  -0.8064   0.00771   0.00360  -0.0515   0.9209   0.0217
  -9.200  -0.7952   0.00766   0.00355  -0.0515   0.9187   0.0218
  -9.100  -0.7840   0.00761   0.00349  -0.0515   0.9168   0.0218
  -9.000  -0.7728   0.00756   0.00344  -0.0515   0.9139   0.0219
  -8.900  -0.7617   0.00751   0.00339  -0.0515   0.9102   0.0219
  -8.800  -0.7506   0.00747   0.00333  -0.0514   0.9056   0.0219
  -8.700  -0.7396   0.00744   0.00328  -0.0514   0.8999   0.0220
  -8.600  -0.7284   0.00739   0.00323  -0.0514   0.8970   0.0220
  -8.500  -0.7171   0.00735   0.00318  -0.0514   0.8943   0.0220
  -8.400  -0.7059   0.00730   0.00312  -0.0514   0.8904   0.0220
  -8.200  -0.6836   0.00724   0.00304  -0.0513   0.8797   0.0220
  -8.100  -0.6723   0.00721   0.00300  -0.0513   0.8759   0.0221
  -8.000  -0.6610   0.00716   0.00294  -0.0514   0.8728   0.0221
  -7.900  -0.6499   0.00710   0.00287  -0.0513   0.8686   0.0223
  -7.800  -0.6388   0.00705   0.00280  -0.0513   0.8632   0.0225
  -7.700  -0.6277   0.00701   0.00273  -0.0513   0.8569   0.0227
  -7.600  -0.6164   0.00695   0.00267  -0.0513   0.8536   0.0229
  -7.500  -0.6051   0.00690   0.00261  -0.0513   0.8497   0.0231
  -7.400  -0.5939   0.00685   0.00254  -0.0513   0.8445   0.0235
  -7.300  -0.5828   0.00682   0.00249  -0.0512   0.8382   0.0238
  -7.200  -0.5715   0.00677   0.00243  -0.0512   0.8334   0.0242
  -7.100  -0.5602   0.00672   0.00237  -0.0512   0.8302   0.0245
  -7.000  -0.5489   0.00667   0.00232  -0.0512   0.8255   0.0249
  -6.900  -0.5377   0.00664   0.00227  -0.0512   0.8194   0.0254
  -6.800  -0.5265   0.00660   0.00222  -0.0512   0.8126   0.0257
  -6.700  -0.5152   0.00655   0.00217  -0.0512   0.8095   0.0261
