  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8832   0.01269   0.00785  -0.0505   0.9926   0.0255
  -9.900  -0.8701   0.01257   0.00773  -0.0510   0.9923   0.0258
  -9.800  -0.8569   0.01246   0.00762  -0.0515   0.9921   0.0261
  -9.700  -0.8437   0.01235   0.00750  -0.0520   0.9918   0.0264
  -9.600  -0.8305   0.01225   0.00740  -0.0525   0.9916   0.0267
  -9.500  -0.8194   0.01215   0.00729  -0.0526   0.9907   0.0270
  -9.400  -0.8077   0.01205   0.00718  -0.0527   0.9898   0.0272
  -9.300  -0.7956   0.01194   0.00707  -0.0530   0.9890   0.0274
  -9.200  -0.7833   0.01184   0.00696  -0.0533   0.9882   0.0276
  -9.100  -0.7707   0.01174   0.00685  -0.0536   0.9875   0.0277
  -9.000  -0.7580   0.01164   0.00675  -0.0540   0.9868   0.0279
  -8.900  -0.7451   0.01155   0.00664  -0.0544   0.9862   0.0280
  -8.800  -0.7320   0.01146   0.00656  -0.0548   0.9856   0.0281
  -8.700  -0.7186   0.01138   0.00648  -0.0553   0.9849   0.0282
  -8.600  -0.7053   0.01129   0.00638  -0.0558   0.9840   0.0283
  -8.500  -0.6934   0.01093   0.00597  -0.0562   0.9829   0.0290
  -8.400  -0.6809   0.01071   0.00572  -0.0565   0.9818   0.0296
  -8.300  -0.6685   0.01052   0.00551  -0.0568   0.9806   0.0300
  -8.200  -0.6557   0.01036   0.00534  -0.0572   0.9794   0.0305
  -8.100  -0.6430   0.01021   0.00519  -0.0576   0.9783   0.0309
  -8.000  -0.6309   0.01009   0.00506  -0.0578   0.9768   0.0313
  -7.900  -0.6212   0.00999   0.00495  -0.0575   0.9746   0.0317
  -7.800  -0.6107   0.00989   0.00485  -0.0573   0.9724   0.0320
  -7.700  -0.6001   0.00978   0.00474  -0.0572   0.9703   0.0323
  -7.600  -0.5894   0.00968   0.00463  -0.0571   0.9681   0.0326
  -7.500  -0.5783   0.00958   0.00452  -0.0571   0.9661   0.0329
  -7.400  -0.5671   0.00948   0.00441  -0.0571   0.9642   0.0331
  -7.300  -0.5558   0.00939   0.00431  -0.0571   0.9623   0.0334
  -7.200  -0.5446   0.00930   0.00420  -0.0571   0.9602   0.0337
  -7.100  -0.5343   0.00921   0.00412  -0.0569   0.9579   0.0340
  -7.000  -0.5239   0.00913   0.00403  -0.0567   0.9554   0.0343
  -6.900  -0.5133   0.00905   0.00394  -0.0565   0.9527   0.0346
  -6.800  -0.5026   0.00897   0.00385  -0.0564   0.9500   0.0349
  -6.700  -0.4918   0.00889   0.00376  -0.0563   0.9473   0.0351
  -6.600  -0.4810   0.00882   0.00366  -0.0562   0.9445   0.0353
  -6.500  -0.4701   0.00875   0.00358  -0.0561   0.9417   0.0355
  -6.400  -0.4592   0.00869   0.00350  -0.0560   0.9392   0.0356
  -6.300  -0.4483   0.00862   0.00343  -0.0559   0.9365   0.0358
  -6.200  -0.4376   0.00851   0.00331  -0.0558   0.9333   0.0364
  -6.100  -0.4270   0.00840   0.00317  -0.0556   0.9300   0.0375
  -6.000  -0.4163   0.00830   0.00306  -0.0555   0.9266   0.0387
  -5.900  -0.4056   0.00821   0.00297  -0.0553   0.9231   0.0399
  -5.800  -0.3948   0.00813   0.00288  -0.0552   0.9196   0.0410
  -5.700  -0.3838   0.00805   0.00281  -0.0552   0.9168   0.0420
  -5.600  -0.3728   0.00797   0.00273  -0.0551   0.9134   0.0430
  -5.500  -0.3618   0.00791   0.00266  -0.0550   0.9096   0.0439
  -5.400  -0.3509   0.00785   0.00259  -0.0549   0.9055   0.0447
  -5.300  -0.3400   0.00779   0.00251  -0.0548   0.9014   0.0469
  -5.200  -0.3293   0.00769   0.00243  -0.0547   0.8975   0.0511
  -5.100  -0.3183   0.00759   0.00236  -0.0547   0.8941   0.0547
  -5.000  -0.3073   0.00752   0.00229  -0.0546   0.8900   0.0592
  -4.900  -0.2966   0.00741   0.00222  -0.0545   0.8857   0.0655
  -4.800  -0.2857   0.00735   0.00216  -0.0544   0.8812   0.0691
  -4.700  -0.2748   0.00730   0.00210  -0.0543   0.8767   0.0738
  -4.600  -0.2637   0.00721   0.00204  -0.0543   0.8727   0.0792
  -4.500  -0.2526   0.00716   0.00199  -0.0543   0.8681   0.0828
  -4.400  -0.2415   0.00712   0.00195  -0.0542   0.8633   0.0850
  -4.300  -0.2305   0.00709   0.00190  -0.0541   0.8583   0.0878
  -4.200  -0.2194   0.00703   0.00185  -0.0541   0.8540   0.0930
  -4.100  -0.2083   0.00697   0.00180  -0.0541   0.8498   0.0969
