  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     7.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8824   0.00818   0.00409  -0.0520   0.9460   0.0207
  -9.900  -0.8717   0.00812   0.00402  -0.0519   0.9420   0.0210
  -9.800  -0.8606   0.00805   0.00396  -0.0518   0.9401   0.0212
  -9.700  -0.8495   0.00799   0.00390  -0.0518   0.9386   0.0213
  -9.600  -0.8384   0.00794   0.00384  -0.0518   0.9366   0.0215
  -9.500  -0.8273   0.00788   0.00378  -0.0518   0.9340   0.0216
  -9.400  -0.8163   0.00784   0.00373  -0.0518   0.9307   0.0217
  -9.300  -0.8053   0.00779   0.00367  -0.0517   0.9269   0.0218
  -9.200  -0.7944   0.00775   0.00362  -0.0516   0.9223   0.0218
  -9.100  -0.7833   0.00770   0.00356  -0.0516   0.9192   0.0219
  -9.000  -0.7720   0.00765   0.00351  -0.0516   0.9174   0.0219
  -8.900  -0.7608   0.00760   0.00345  -0.0516   0.9149   0.0219
  -8.800  -0.7496   0.00755   0.00340  -0.0516   0.9114   0.0219
  -8.700  -0.7386   0.00751   0.00334  -0.0516   0.9070   0.0220
  -8.600  -0.7276   0.00747   0.00329  -0.0515   0.9016   0.0220
  -8.500  -0.7164   0.00743   0.00324  -0.0515   0.8976   0.0220
  -8.400  -0.7051   0.00738   0.00319  -0.0515   0.8951   0.0220
  -8.200  -0.6826   0.00731   0.00311  -0.0515   0.8873   0.0221
  -8.100  -0.6716   0.00727   0.00304  -0.0515   0.8819   0.0222
  -8.000  -0.6605   0.00721   0.00297  -0.0514   0.8765   0.0224
  -7.900  -0.6493   0.00715   0.00290  -0.0514   0.8738   0.0226
  -7.800  -0.6381   0.00709   0.00283  -0.0514   0.8700   0.0228
  -7.700  -0.6270   0.00704   0.00276  -0.0514   0.8651   0.0230
  -7.600  -0.6159   0.00700   0.00269  -0.0514   0.8589   0.0232
  -7.500  -0.6047   0.00695   0.00263  -0.0514   0.8544   0.0235
  -7.400  -0.5934   0.00690   0.00257  -0.0514   0.8510   0.0239
  -7.300  -0.5822   0.00685   0.00251  -0.0513   0.8462   0.0243
  -7.200  -0.5710   0.00681   0.00246  -0.0513   0.8403   0.0246
  -7.100  -0.5598   0.00677   0.00240  -0.0513   0.8342   0.0250
  -7.000  -0.5485   0.00672   0.00235  -0.0513   0.8313   0.0254
  -6.900  -0.5372   0.00667   0.00230  -0.0513   0.8270   0.0257
  -6.800  -0.5260   0.00663   0.00225  -0.0513   0.8213   0.0261
  -6.700  -0.5148   0.00660   0.00220  -0.0513   0.8140   0.0264
