  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8658   0.00941   0.00510  -0.0553   0.9779   0.0218
  -9.900  -0.8552   0.00935   0.00504  -0.0552   0.9763   0.0219
  -9.800  -0.8449   0.00929   0.00497  -0.0550   0.9744   0.0219
  -9.700  -0.8345   0.00922   0.00490  -0.0548   0.9722   0.0220
  -9.600  -0.8241   0.00916   0.00484  -0.0546   0.9695   0.0220
  -9.500  -0.8136   0.00910   0.00478  -0.0545   0.9667   0.0220
  -9.400  -0.8031   0.00905   0.00472  -0.0543   0.9638   0.0220
  -9.300  -0.7925   0.00899   0.00465  -0.0542   0.9606   0.0221
  -9.200  -0.7820   0.00886   0.00450  -0.0541   0.9590   0.0225
  -9.100  -0.7713   0.00875   0.00437  -0.0540   0.9572   0.0228
  -9.000  -0.7606   0.00864   0.00426  -0.0539   0.9551   0.0232
  -8.900  -0.7500   0.00855   0.00415  -0.0538   0.9526   0.0236
  -8.800  -0.7393   0.00846   0.00405  -0.0536   0.9499   0.0240
  -8.700  -0.7287   0.00838   0.00396  -0.0535   0.9470   0.0244
  -8.600  -0.7180   0.00830   0.00388  -0.0534   0.9437   0.0246
  -8.500  -0.7072   0.00823   0.00380  -0.0533   0.9407   0.0250
  -8.400  -0.6962   0.00815   0.00372  -0.0533   0.9390   0.0253
  -8.300  -0.6851   0.00808   0.00365  -0.0533   0.9369   0.0255
  -8.200  -0.6741   0.00801   0.00358  -0.0532   0.9343   0.0257
  -8.100  -0.6631   0.00795   0.00351  -0.0532   0.9312   0.0259
  -8.000  -0.6522   0.00789   0.00344  -0.0531   0.9278   0.0261
