  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8713   0.00900   0.00476  -0.0542   0.9713   0.0216
  -9.900  -0.8608   0.00895   0.00470  -0.0540   0.9687   0.0217
  -9.800  -0.8504   0.00889   0.00464  -0.0538   0.9658   0.0218
  -9.700  -0.8399   0.00883   0.00457  -0.0537   0.9625   0.0218
  -9.600  -0.8291   0.00878   0.00451  -0.0536   0.9599   0.0219
  -9.500  -0.8182   0.00872   0.00445  -0.0535   0.9582   0.0219
  -9.400  -0.8072   0.00866   0.00439  -0.0535   0.9562   0.0220
  -9.300  -0.7963   0.00860   0.00433  -0.0534   0.9539   0.0220
  -9.200  -0.7854   0.00855   0.00427  -0.0534   0.9513   0.0220
  -9.100  -0.7746   0.00849   0.00421  -0.0533   0.9485   0.0220
  -9.000  -0.7638   0.00844   0.00416  -0.0532   0.9454   0.0221
  -8.900  -0.7533   0.00834   0.00403  -0.0530   0.9419   0.0224
  -8.800  -0.7424   0.00825   0.00392  -0.0530   0.9399   0.0227
  -8.700  -0.7315   0.00815   0.00382  -0.0529   0.9381   0.0231
  -8.600  -0.7205   0.00807   0.00373  -0.0529   0.9357   0.0233
  -8.500  -0.7096   0.00799   0.00364  -0.0528   0.9329   0.0238
  -8.400  -0.6987   0.00792   0.00355  -0.0528   0.9297   0.0241
  -8.300  -0.6879   0.00785   0.00348  -0.0527   0.9259   0.0244
  -8.200  -0.6771   0.00779   0.00340  -0.0526   0.9216   0.0247
  -8.100  -0.6660   0.00772   0.00333  -0.0526   0.9188   0.0250
  -8.000  -0.6548   0.00766   0.00326  -0.0525   0.9165   0.0252
  -7.900  -0.6437   0.00759   0.00319  -0.0525   0.9134   0.0255
  -7.800  -0.6326   0.00753   0.00313  -0.0525   0.9097   0.0257
  -7.700  -0.6217   0.00748   0.00306  -0.0524   0.9054   0.0260
  -7.600  -0.6107   0.00743   0.00300  -0.0524   0.9006   0.0262
  -7.500  -0.5996   0.00738   0.00294  -0.0523   0.8971   0.0264
  -7.400  -0.5883   0.00733   0.00288  -0.0523   0.8942   0.0266
  -7.300  -0.5771   0.00728   0.00282  -0.0523   0.8904   0.0268
  -7.200  -0.5660   0.00724   0.00277  -0.0523   0.8858   0.0270
  -7.100  -0.5549   0.00720   0.00271  -0.0522   0.8805   0.0272
  -7.000  -0.5437   0.00716   0.00266  -0.0522   0.8761   0.0274
  -6.900  -0.5324   0.00711   0.00260  -0.0522   0.8729   0.0275
  -6.800  -0.5211   0.00707   0.00255  -0.0522   0.8687   0.0276
  -6.700  -0.5100   0.00704   0.00250  -0.0522   0.8636   0.0277
  -6.600  -0.4989   0.00701   0.00245  -0.0522   0.8576   0.0279
  -6.500  -0.4875   0.00697   0.00241  -0.0522   0.8538   0.0280
  -6.400  -0.4762   0.00694   0.00236  -0.0522   0.8500   0.0281
  -6.300  -0.4649   0.00690   0.00231  -0.0522   0.8453   0.0281
  -6.200  -0.4537   0.00688   0.00227  -0.0522   0.8394   0.0282
  -6.100  -0.4425   0.00685   0.00222  -0.0521   0.8337   0.0282
  -6.000  -0.4310   0.00681   0.00218  -0.0522   0.8301   0.0282
  -5.900  -0.4198   0.00677   0.00212  -0.0522   0.8254   0.0286
  -5.800  -0.4086   0.00672   0.00206  -0.0521   0.8197   0.0295
  -5.700  -0.3974   0.00668   0.00200  -0.0521   0.8136   0.0303
  -5.600  -0.3861   0.00663   0.00194  -0.0521   0.8101   0.0311
  -5.500  -0.3747   0.00658   0.00189  -0.0521   0.8060   0.0321
  -5.400  -0.3635   0.00654   0.00185  -0.0521   0.8006   0.0327
  -5.300  -0.3523   0.00651   0.00180  -0.0521   0.7939   0.0335
  -5.200  -0.3410   0.00647   0.00175  -0.0521   0.7893   0.0341
  -5.100  -0.3296   0.00643   0.00171  -0.0521   0.7852   0.0347
  -5.000  -0.3182   0.00640   0.00167  -0.0521   0.7800   0.0352
  -4.900  -0.3070   0.00639   0.00164  -0.0521   0.7736   0.0356
  -4.700  -0.2843   0.00630   0.00155  -0.0522   0.7647   0.0399
  -4.600  -0.2730   0.00625   0.00150  -0.0522   0.7601   0.0423
  -4.500  -0.2618   0.00622   0.00146  -0.0521   0.7530   0.0442
  -4.400  -0.2505   0.00618   0.00142  -0.0521   0.7470   0.0478
  -4.300  -0.2393   0.00610   0.00137  -0.0521   0.7434   0.0530
  -4.200  -0.2280   0.00606   0.00133  -0.0522   0.7382   0.0561
  -4.100  -0.2167   0.00602   0.00130  -0.0522   0.7321   0.0615
  -4.000  -0.2056   0.00597   0.00126  -0.0521   0.7255   0.0666
  -3.900  -0.1941   0.00593   0.00122  -0.0522   0.7222   0.0689
  -3.800  -0.1826   0.00591   0.00120  -0.0522   0.7176   0.0703
  -3.700  -0.1713   0.00588   0.00117  -0.0522   0.7116   0.0755
  -3.600  -0.1602   0.00585   0.00114  -0.0522   0.7039   0.0801
  -3.500  -0.1487   0.00581   0.00111  -0.0523   0.7004   0.0832
  -3.400  -0.1372   0.00579   0.00108  -0.0523   0.6954   0.0847
  -3.300  -0.1258   0.00579   0.00107  -0.0523   0.6883   0.0856
  -3.200  -0.1145   0.00579   0.00104  -0.0523   0.6812   0.0888
  -3.100  -0.1030   0.00576   0.00102  -0.0524   0.6770   0.0934
  -3.000  -0.0916   0.00573   0.00100  -0.0524   0.6712   0.0974
  -2.900  -0.0804   0.00572   0.00098  -0.0524   0.6635   0.1005
  -2.800  -0.0689   0.00570   0.00096  -0.0524   0.6577   0.1024
  -2.700  -0.0574   0.00570   0.00094  -0.0524   0.6517   0.1035
  -2.600  -0.0461   0.00571   0.00093  -0.0524   0.6433   0.1073
  -2.500  -0.0347   0.00569   0.00091  -0.0525   0.6364   0.1126
  -2.400  -0.0233   0.00566   0.00089  -0.0525   0.6309   0.1173
  -2.300  -0.0121   0.00565   0.00087  -0.0525   0.6230   0.1209
  -2.100   0.0107   0.00563   0.00084  -0.0525   0.6087   0.1323
  -2.000   0.0218   0.00562   0.00083  -0.0525   0.6000   0.1393
  -1.900   0.0332   0.00561   0.00081  -0.0526   0.5931   0.1434
  -1.800   0.0445   0.00556   0.00079  -0.0526   0.5874   0.1565
  -1.700   0.0557   0.00556   0.00079  -0.0526   0.5783   0.1633
  -1.600   0.0670   0.00554   0.00077  -0.0526   0.5709   0.1741
  -1.500   0.0783   0.00551   0.00076  -0.0526   0.5650   0.1822
  -1.400   0.0896   0.00551   0.00076  -0.0526   0.5574   0.1909
  -1.300   0.1008   0.00548   0.00074  -0.0526   0.5500   0.2024
  -1.200   0.1122   0.00546   0.00074  -0.0527   0.5445   0.2117
  -1.100   0.1234   0.00544   0.00073  -0.0527   0.5378   0.2222
  -1.000   0.1348   0.00545   0.00073  -0.0527   0.5296   0.2282
  -0.900   0.1462   0.00542   0.00072  -0.0527   0.5257   0.2402
  -0.800   0.1576   0.00541   0.00072  -0.0528   0.5198   0.2471
  -0.700   0.1686   0.00539   0.00072  -0.0528   0.5114   0.2629
  -0.600   0.1801   0.00539   0.00072  -0.0528   0.5056   0.2703
  -0.500   0.1914   0.00535   0.00071  -0.0528   0.5005   0.2857
  -0.400   0.2027   0.00537   0.00072  -0.0529   0.4939   0.2907
  -0.300   0.2141   0.00538   0.00072  -0.0529   0.4861   0.2965
  -0.200   0.2256   0.00536   0.00072  -0.0529   0.4834   0.3052
  -0.100   0.2371   0.00535   0.00072  -0.0530   0.4802   0.3115
   0.000   0.2486   0.00536   0.00072  -0.0530   0.4763   0.3167
   0.100   0.2599   0.00535   0.00073  -0.0530   0.4710   0.3267
   0.200   0.2713   0.00536   0.00073  -0.0531   0.4644   0.3339
   0.300   0.2828   0.00533   0.00073  -0.0531   0.4618   0.3463
   0.400   0.2942   0.00531   0.00073  -0.0532   0.4581   0.3571
   0.500   0.3054   0.00530   0.00074  -0.0532   0.4524   0.3719
   0.600   0.3167   0.00530   0.00075  -0.0532   0.4467   0.3858
   0.700   0.3281   0.00527   0.00075  -0.0532   0.4421   0.3999
   0.800   0.3395   0.00525   0.00076  -0.0533   0.4400   0.4128
   0.900   0.3509   0.00523   0.00077  -0.0533   0.4362   0.4251
   1.000   0.3621   0.00523   0.00078  -0.0533   0.4291   0.4401
   1.100   0.3733   0.00524   0.00079  -0.0533   0.4210   0.4529
   1.200   0.3846   0.00522   0.00080  -0.0534   0.4173   0.4676
   1.300   0.3959   0.00521   0.00081  -0.0534   0.4118   0.4838
   1.400   0.4068   0.00520   0.00083  -0.0534   0.4034   0.5068
   1.500   0.4180   0.00517   0.00085  -0.0534   0.3980   0.5285
   1.600   0.4291   0.00515   0.00087  -0.0534   0.3913   0.5514
   1.700   0.4399   0.00518   0.00089  -0.0533   0.3807   0.5676
   1.800   0.4513   0.00517   0.00091  -0.0534   0.3763   0.5836
   1.900   0.4622   0.00518   0.00093  -0.0533   0.3674   0.6023
   2.000   0.4732   0.00520   0.00096  -0.0533   0.3582   0.6202
   2.100   0.4843   0.00520   0.00098  -0.0533   0.3519   0.6350
   2.200   0.4954   0.00522   0.00100  -0.0533   0.3449   0.6480
   2.300   0.5064   0.00524   0.00103  -0.0532   0.3353   0.6636
   2.400   0.5176   0.00526   0.00106  -0.0533   0.3293   0.6763
