  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     5.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8776   0.00856   0.00439  -0.0529   0.9592   0.0213
  -9.900  -0.8666   0.00850   0.00433  -0.0529   0.9573   0.0214
  -9.800  -0.8557   0.00844   0.00427  -0.0528   0.9549   0.0216
  -9.700  -0.8449   0.00838   0.00421  -0.0527   0.9521   0.0217
  -9.600  -0.8340   0.00833   0.00415  -0.0526   0.9492   0.0217
  -9.500  -0.8233   0.00828   0.00409  -0.0525   0.9460   0.0218
  -9.400  -0.8125   0.00823   0.00403  -0.0525   0.9424   0.0219
  -9.300  -0.8014   0.00817   0.00397  -0.0524   0.9402   0.0219
  -9.200  -0.7902   0.00812   0.00392  -0.0524   0.9387   0.0219
  -9.100  -0.7791   0.00806   0.00386  -0.0524   0.9366   0.0220
  -9.000  -0.7680   0.00801   0.00381  -0.0524   0.9340   0.0220
  -8.900  -0.7569   0.00796   0.00375  -0.0524   0.9308   0.0220
  -8.800  -0.7460   0.00792   0.00369  -0.0523   0.9271   0.0220
  -8.700  -0.7351   0.00788   0.00364  -0.0522   0.9228   0.0220
  -8.600  -0.7240   0.00783   0.00358  -0.0522   0.9193   0.0221
  -8.500  -0.7128   0.00775   0.00350  -0.0522   0.9175   0.0222
  -8.400  -0.7018   0.00767   0.00341  -0.0522   0.9148   0.0225
  -8.300  -0.6908   0.00760   0.00332  -0.0521   0.9111   0.0229
  -8.200  -0.6798   0.00754   0.00324  -0.0520   0.9069   0.0232
  -8.100  -0.6689   0.00748   0.00316  -0.0520   0.9021   0.0235
  -8.000  -0.6579   0.00742   0.00309  -0.0519   0.8977   0.0237
  -7.900  -0.6466   0.00736   0.00302  -0.0519   0.8953   0.0240
  -7.800  -0.6355   0.00730   0.00295  -0.0519   0.8917   0.0242
  -7.700  -0.6244   0.00724   0.00288  -0.0519   0.8872   0.0247
  -7.600  -0.6134   0.00719   0.00282  -0.0518   0.8821   0.0250
  -7.500  -0.6023   0.00715   0.00276  -0.0518   0.8767   0.0253
  -7.400  -0.5910   0.00709   0.00270  -0.0518   0.8740   0.0256
  -7.300  -0.5798   0.00704   0.00264  -0.0518   0.8701   0.0258
  -7.200  -0.5687   0.00699   0.00259  -0.0518   0.8651   0.0261
  -7.100  -0.5576   0.00695   0.00253  -0.0517   0.8591   0.0264
  -7.000  -0.5463   0.00691   0.00248  -0.0517   0.8546   0.0266
  -6.900  -0.5350   0.00686   0.00243  -0.0517   0.8511   0.0268
  -6.800  -0.5237   0.00682   0.00238  -0.0517   0.8465   0.0271
  -6.700  -0.5125   0.00679   0.00233  -0.0517   0.8409   0.0272
  -6.600  -0.5013   0.00676   0.00229  -0.0517   0.8347   0.0274
  -6.500  -0.4899   0.00673   0.00224  -0.0517   0.8314   0.0277
  -6.400  -0.4785   0.00669   0.00220  -0.0517   0.8269   0.0278
  -6.300  -0.4673   0.00666   0.00215  -0.0517   0.8216   0.0279
  -6.200  -0.4560   0.00665   0.00211  -0.0517   0.8149   0.0280
  -6.100  -0.4446   0.00661   0.00207  -0.0517   0.8109   0.0281
  -6.000  -0.4332   0.00658   0.00203  -0.0518   0.8071   0.0281
  -5.900  -0.4218   0.00655   0.00199  -0.0518   0.8022   0.0282
  -5.800  -0.4105   0.00653   0.00196  -0.0518   0.7965   0.0282
