  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8706   0.00905   0.00480  -0.0543   0.9724   0.0217
  -9.900  -0.8601   0.00900   0.00474  -0.0542   0.9699   0.0217
  -9.800  -0.8496   0.00894   0.00468  -0.0540   0.9671   0.0218
  -9.700  -0.8392   0.00888   0.00461  -0.0538   0.9641   0.0219
  -9.600  -0.8286   0.00883   0.00455  -0.0537   0.9607   0.0219
  -9.500  -0.8177   0.00877   0.00449  -0.0536   0.9590   0.0219
  -9.400  -0.8067   0.00871   0.00443  -0.0536   0.9572   0.0220
  -9.300  -0.7958   0.00865   0.00437  -0.0535   0.9550   0.0220
  -9.200  -0.7849   0.00859   0.00431  -0.0535   0.9526   0.0220
  -9.100  -0.7740   0.00854   0.00425  -0.0534   0.9499   0.0221
  -9.000  -0.7634   0.00847   0.00417  -0.0533   0.9469   0.0222
  -8.900  -0.7529   0.00837   0.00404  -0.0531   0.9436   0.0225
  -8.800  -0.7422   0.00828   0.00393  -0.0530   0.9406   0.0228
  -8.700  -0.7312   0.00818   0.00383  -0.0530   0.9390   0.0233
  -8.600  -0.7202   0.00810   0.00374  -0.0530   0.9369   0.0235
  -8.500  -0.7092   0.00802   0.00365  -0.0529   0.9343   0.0239
  -8.400  -0.6983   0.00795   0.00357  -0.0528   0.9312   0.0243
  -8.300  -0.6875   0.00788   0.00350  -0.0528   0.9277   0.0246
  -8.200  -0.6767   0.00782   0.00342  -0.0527   0.9238   0.0249
  -8.100  -0.6658   0.00775   0.00335  -0.0526   0.9196   0.0251
  -8.000  -0.6546   0.00769   0.00328  -0.0526   0.9176   0.0253
  -7.900  -0.6434   0.00762   0.00321  -0.0526   0.9149   0.0256
  -7.800  -0.6323   0.00756   0.00315  -0.0526   0.9115   0.0258
  -7.700  -0.6213   0.00751   0.00308  -0.0525   0.9075   0.0261
  -7.600  -0.6103   0.00746   0.00302  -0.0524   0.9030   0.0263
  -7.500  -0.5993   0.00741   0.00296  -0.0524   0.8981   0.0265
  -7.400  -0.5880   0.00736   0.00290  -0.0524   0.8957   0.0267
  -7.300  -0.5768   0.00731   0.00284  -0.0524   0.8923   0.0269
  -7.200  -0.5656   0.00726   0.00279  -0.0524   0.8880   0.0271
  -7.100  -0.5545   0.00723   0.00274  -0.0523   0.8832   0.0273
  -7.000  -0.5435   0.00719   0.00268  -0.0523   0.8776   0.0274
  -6.900  -0.5322   0.00714   0.00262  -0.0523   0.8745   0.0275
  -6.800  -0.5209   0.00710   0.00257  -0.0523   0.8708   0.0277
  -6.700  -0.5096   0.00706   0.00252  -0.0523   0.8661   0.0278
  -6.600  -0.4985   0.00703   0.00247  -0.0522   0.8605   0.0279
  -6.500  -0.4873   0.00701   0.00243  -0.0522   0.8552   0.0280
  -6.400  -0.4759   0.00696   0.00238  -0.0522   0.8520   0.0281
  -6.300  -0.4646   0.00693   0.00233  -0.0522   0.8477   0.0281
  -6.200  -0.4534   0.00690   0.00229  -0.0522   0.8423   0.0282
  -6.100  -0.4422   0.00688   0.00224  -0.0522   0.8360   0.0282
  -6.000  -0.4309   0.00684   0.00220  -0.0522   0.8320   0.0282
  -5.900  -0.4196   0.00678   0.00213  -0.0522   0.8277   0.0289
  -5.800  -0.4084   0.00674   0.00206  -0.0522   0.8224   0.0297
  -5.700  -0.3972   0.00670   0.00201  -0.0521   0.8166   0.0305
  -5.600  -0.3860   0.00665   0.00195  -0.0521   0.8117   0.0314
  -5.500  -0.3746   0.00660   0.00190  -0.0521   0.8081   0.0323
  -5.400  -0.3633   0.00656   0.00185  -0.0521   0.8033   0.0330
  -5.300  -0.3521   0.00652   0.00181  -0.0521   0.7971   0.0337
  -5.200  -0.3409   0.00649   0.00176  -0.0521   0.7908   0.0342
  -5.100  -0.3295   0.00645   0.00172  -0.0521   0.7873   0.0348
  -5.000  -0.3181   0.00642   0.00168  -0.0522   0.7826   0.0353
  -4.900  -0.3068   0.00640   0.00165  -0.0522   0.7766   0.0357
  -4.700  -0.2842   0.00632   0.00156  -0.0522   0.7665   0.0403
  -4.600  -0.2729   0.00626   0.00151  -0.0522   0.7625   0.0427
  -4.500  -0.2616   0.00623   0.00147  -0.0522   0.7560   0.0445
  -4.400  -0.2504   0.00619   0.00143  -0.0522   0.7498   0.0489
  -4.300  -0.2392   0.00612   0.00138  -0.0522   0.7453   0.0537
  -4.200  -0.2278   0.00607   0.00134  -0.0522   0.7407   0.0564
  -4.100  -0.2166   0.00602   0.00130  -0.0522   0.7350   0.0626
  -4.000  -0.2055   0.00598   0.00126  -0.0522   0.7286   0.0672
  -3.900  -0.1941   0.00595   0.00123  -0.0522   0.7238   0.0692
  -3.800  -0.1825   0.00593   0.00120  -0.0522   0.7199   0.0712
  -3.700  -0.1712   0.00589   0.00117  -0.0522   0.7145   0.0764
  -3.600  -0.1601   0.00586   0.00114  -0.0522   0.7072   0.0809
  -3.500  -0.1486   0.00583   0.00111  -0.0523   0.7021   0.0836
  -3.400  -0.1371   0.00581   0.00109  -0.0523   0.6978   0.0849
  -3.300  -0.1257   0.00581   0.00107  -0.0523   0.6914   0.0857
  -3.200  -0.1144   0.00580   0.00105  -0.0523   0.6838   0.0899
  -3.100  -0.1029   0.00577   0.00103  -0.0524   0.6791   0.0943
  -3.000  -0.0916   0.00573   0.00100  -0.0524   0.6740   0.0981
  -2.900  -0.0802   0.00572   0.00098  -0.0524   0.6670   0.1010
  -2.800  -0.0689   0.00572   0.00096  -0.0524   0.6595   0.1027
  -2.700  -0.0573   0.00571   0.00094  -0.0525   0.6545   0.1037
  -2.600  -0.0460   0.00571   0.00093  -0.0525   0.6470   0.1086
  -2.500  -0.0347   0.00570   0.00091  -0.0525   0.6382   0.1137
  -2.400  -0.0233   0.00567   0.00089  -0.0525   0.6336   0.1182
  -2.300  -0.0119   0.00566   0.00087  -0.0525   0.6266   0.1215
  -2.200  -0.0006   0.00567   0.00086  -0.0525   0.6174   0.1254
  -2.100   0.0107   0.00563   0.00084  -0.0526   0.6116   0.1341
  -2.000   0.0220   0.00562   0.00083  -0.0526   0.6039   0.1406
  -1.900   0.0332   0.00562   0.00082  -0.0526   0.5949   0.1459
  -1.800   0.0445   0.00557   0.00080  -0.0526   0.5902   0.1584
  -1.700   0.0558   0.00556   0.00079  -0.0526   0.5822   0.1647
  -1.600   0.0669   0.00554   0.00077  -0.0526   0.5728   0.1765
  -1.500   0.0784   0.00552   0.00076  -0.0526   0.5677   0.1833
  -1.400   0.0896   0.00550   0.00076  -0.0526   0.5609   0.1940
  -1.300   0.1008   0.00549   0.00075  -0.0526   0.5517   0.2037
  -1.200   0.1122   0.00546   0.00074  -0.0527   0.5469   0.2150
  -1.100   0.1235   0.00544   0.00073  -0.0527   0.5408   0.2240
  -1.000   0.1348   0.00546   0.00073  -0.0527   0.5328   0.2314
  -0.900   0.1461   0.00542   0.00072  -0.0527   0.5275   0.2424
  -0.800   0.1576   0.00542   0.00072  -0.0528   0.5223   0.2483
  -0.700   0.1687   0.00539   0.00072  -0.0528   0.5149   0.2655
  -0.600   0.1800   0.00540   0.00072  -0.0528   0.5071   0.2737
  -0.500   0.1914   0.00536   0.00072  -0.0528   0.5027   0.2875
  -0.400   0.2028   0.00537   0.00072  -0.0529   0.4967   0.2917
  -0.300   0.2141   0.00539   0.00072  -0.0529   0.4888   0.2995
  -0.200   0.2255   0.00537   0.00072  -0.0529   0.4846   0.3074
  -0.100   0.2371   0.00536   0.00072  -0.0530   0.4817   0.3129
   0.000   0.2486   0.00536   0.00072  -0.0530   0.4781   0.3201
   0.100   0.2599   0.00535   0.00073  -0.0530   0.4734   0.3293
   0.200   0.2713   0.00537   0.00073  -0.0531   0.4670   0.3357
   0.300   0.2827   0.00534   0.00073  -0.0531   0.4630   0.3503
   0.500   0.3054   0.00530   0.00074  -0.0532   0.4546   0.3761
   0.600   0.3166   0.00529   0.00075  -0.0532   0.4494   0.3911
   0.700   0.3280   0.00528   0.00076  -0.0532   0.4431   0.4029
   0.800   0.3394   0.00525   0.00076  -0.0533   0.4411   0.4177
   0.900   0.3508   0.00524   0.00077  -0.0533   0.4379   0.4301
   1.000   0.3620   0.00523   0.00078  -0.0533   0.4317   0.4446
   1.100   0.3731   0.00524   0.00080  -0.0533   0.4235   0.4590
   1.200   0.3845   0.00523   0.00081  -0.0534   0.4187   0.4718
   1.300   0.3958   0.00521   0.00082  -0.0534   0.4141   0.4891
   1.400   0.4068   0.00520   0.00083  -0.0534   0.4066   0.5124
   1.500   0.4178   0.00518   0.00085  -0.0534   0.3991   0.5341
   1.600   0.4290   0.00515   0.00087  -0.0534   0.3937   0.5564
   1.700   0.4399   0.00517   0.00089  -0.0533   0.3844   0.5735
   1.800   0.4511   0.00517   0.00091  -0.0533   0.3775   0.5900
   1.900   0.4622   0.00517   0.00093  -0.0533   0.3703   0.6073
