  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8803   0.00831   0.00420  -0.0524   0.9526   0.0210
  -9.900  -0.8696   0.00825   0.00414  -0.0523   0.9494   0.0212
  -9.800  -0.8589   0.00820   0.00408  -0.0522   0.9460   0.0213
  -9.700  -0.8481   0.00815   0.00401  -0.0521   0.9422   0.0215
  -9.600  -0.8370   0.00809   0.00396  -0.0521   0.9402   0.0216
  -9.500  -0.8258   0.00804   0.00390  -0.0521   0.9387   0.0217
  -9.400  -0.8147   0.00798   0.00384  -0.0521   0.9367   0.0218
  -9.300  -0.8036   0.00793   0.00379  -0.0520   0.9341   0.0218
  -9.200  -0.7925   0.00788   0.00373  -0.0520   0.9309   0.0219
  -9.100  -0.7816   0.00784   0.00367  -0.0519   0.9271   0.0219
  -9.000  -0.7707   0.00779   0.00362  -0.0519   0.9226   0.0219
  -8.900  -0.7596   0.00775   0.00356  -0.0518   0.9193   0.0220
  -8.800  -0.7483   0.00769   0.00351  -0.0519   0.9175   0.0220
  -8.700  -0.7371   0.00764   0.00346  -0.0519   0.9150   0.0220
  -8.600  -0.7259   0.00760   0.00340  -0.0518   0.9114   0.0220
  -8.500  -0.7148   0.00756   0.00335  -0.0518   0.9072   0.0220
  -8.300  -0.6927   0.00748   0.00325  -0.0517   0.8977   0.0221
  -8.200  -0.6815   0.00741   0.00317  -0.0517   0.8954   0.0224
  -8.100  -0.6704   0.00734   0.00309  -0.0517   0.8921   0.0227
  -8.000  -0.6593   0.00728   0.00301  -0.0517   0.8874   0.0229
  -7.900  -0.6483   0.00723   0.00294  -0.0516   0.8820   0.0231
  -7.800  -0.6372   0.00718   0.00287  -0.0516   0.8767   0.0233
  -7.700  -0.6260   0.00712   0.00280  -0.0516   0.8741   0.0236
  -7.600  -0.6148   0.00707   0.00274  -0.0516   0.8703   0.0239
  -7.500  -0.6036   0.00702   0.00268  -0.0515   0.8652   0.0242
  -7.400  -0.5926   0.00698   0.00262  -0.0515   0.8591   0.0247
  -7.300  -0.5814   0.00693   0.00256  -0.0515   0.8546   0.0250
  -7.200  -0.5701   0.00687   0.00250  -0.0515   0.8512   0.0253
  -7.100  -0.5588   0.00683   0.00245  -0.0515   0.8465   0.0256
  -7.000  -0.5477   0.00679   0.00240  -0.0515   0.8409   0.0260
  -6.900  -0.5365   0.00675   0.00235  -0.0514   0.8344   0.0262
  -6.800  -0.5251   0.00670   0.00229  -0.0515   0.8314   0.0265
  -6.700  -0.5138   0.00666   0.00225  -0.0515   0.8270   0.0268
  -6.600  -0.5025   0.00663   0.00220  -0.0515   0.8218   0.0271
  -6.500  -0.4913   0.00660   0.00215  -0.0515   0.8149   0.0273
