  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8779   0.00852   0.00437  -0.0528   0.9586   0.0212
  -9.900  -0.8670   0.00846   0.00431  -0.0528   0.9565   0.0214
  -9.800  -0.8561   0.00840   0.00424  -0.0527   0.9539   0.0215
  -9.700  -0.8453   0.00835   0.00418  -0.0526   0.9510   0.0216
  -9.600  -0.8345   0.00830   0.00412  -0.0526   0.9480   0.0217
  -9.500  -0.8237   0.00825   0.00406  -0.0525   0.9446   0.0218
  -9.400  -0.8129   0.00820   0.00400  -0.0524   0.9410   0.0218
  -9.300  -0.8017   0.00814   0.00395  -0.0524   0.9396   0.0219
  -9.200  -0.7905   0.00808   0.00389  -0.0524   0.9380   0.0219
  -9.100  -0.7794   0.00803   0.00384  -0.0524   0.9357   0.0220
  -9.000  -0.7683   0.00798   0.00378  -0.0523   0.9328   0.0220
  -8.900  -0.7573   0.00793   0.00372  -0.0523   0.9294   0.0220
  -8.800  -0.7464   0.00789   0.00367  -0.0522   0.9255   0.0220
  -8.700  -0.7354   0.00785   0.00361  -0.0522   0.9211   0.0220
  -8.600  -0.7242   0.00779   0.00356  -0.0522   0.9187   0.0221
  -8.500  -0.7130   0.00773   0.00349  -0.0522   0.9166   0.0221
  -8.400  -0.7020   0.00765   0.00340  -0.0521   0.9135   0.0224
  -8.300  -0.6910   0.00758   0.00331  -0.0521   0.9095   0.0228
  -8.200  -0.6801   0.00752   0.00323  -0.0520   0.9050   0.0231
  -8.100  -0.6692   0.00746   0.00315  -0.0519   0.9000   0.0233
  -8.000  -0.6580   0.00740   0.00308  -0.0519   0.8969   0.0236
  -7.900  -0.6468   0.00734   0.00301  -0.0519   0.8940   0.0238
  -7.800  -0.6357   0.00728   0.00294  -0.0519   0.8901   0.0241
  -7.700  -0.6246   0.00723   0.00287  -0.0518   0.8853   0.0245
  -7.600  -0.6136   0.00718   0.00281  -0.0518   0.8797   0.0248
  -7.500  -0.6025   0.00713   0.00275  -0.0518   0.8758   0.0251
  -7.400  -0.5912   0.00707   0.00269  -0.0518   0.8726   0.0255
  -7.300  -0.5800   0.00702   0.00263  -0.0517   0.8683   0.0257
  -7.200  -0.5689   0.00698   0.00258  -0.0517   0.8629   0.0260
  -7.100  -0.5578   0.00694   0.00252  -0.0517   0.8566   0.0263
  -7.000  -0.5465   0.00689   0.00247  -0.0517   0.8533   0.0265
  -6.900  -0.5352   0.00685   0.00242  -0.0517   0.8494   0.0268
  -6.800  -0.5239   0.00681   0.00237  -0.0517   0.8445   0.0270
  -6.700  -0.5128   0.00678   0.00232  -0.0517   0.8383   0.0272
  -6.600  -0.5015   0.00674   0.00227  -0.0517   0.8335   0.0274
  -6.500  -0.4901   0.00671   0.00223  -0.0517   0.8299   0.0276
  -6.400  -0.4787   0.00667   0.00218  -0.0517   0.8249   0.0278
  -6.300  -0.4675   0.00665   0.00214  -0.0517   0.8192   0.0278
  -6.200  -0.4562   0.00663   0.00210  -0.0517   0.8126   0.0280
  -6.100  -0.4448   0.00659   0.00206  -0.0517   0.8095   0.0280
  -6.000  -0.4333   0.00656   0.00202  -0.0517   0.8053   0.0281
  -5.900  -0.4220   0.00654   0.00198  -0.0518   0.8000   0.0282
  -5.800  -0.4107   0.00652   0.00195  -0.0518   0.7937   0.0282
  -5.700  -0.3993   0.00649   0.00191  -0.0518   0.7893   0.0282
  -5.600  -0.3879   0.00646   0.00186  -0.0518   0.7852   0.0285
  -5.500  -0.3765   0.00642   0.00181  -0.0518   0.7798   0.0293
  -5.400  -0.3653   0.00639   0.00176  -0.0518   0.7732   0.0300
  -5.300  -0.3539   0.00635   0.00171  -0.0518   0.7679   0.0311
  -5.200  -0.3425   0.00631   0.00167  -0.0518   0.7644   0.0320
  -5.100  -0.3312   0.00627   0.00163  -0.0518   0.7595   0.0329
  -5.000  -0.3199   0.00624   0.00159  -0.0518   0.7538   0.0336
  -4.900  -0.3086   0.00621   0.00155  -0.0519   0.7471   0.0344
  -4.800  -0.2971   0.00617   0.00152  -0.0519   0.7435   0.0349
  -4.700  -0.2857   0.00615   0.00148  -0.0519   0.7388   0.0355
  -4.500  -0.2631   0.00610   0.00141  -0.0519   0.7251   0.0397
  -4.400  -0.2517   0.00603   0.00136  -0.0519   0.7222   0.0424
  -4.300  -0.2403   0.00599   0.00133  -0.0520   0.7178   0.0444
  -4.200  -0.2290   0.00596   0.00129  -0.0520   0.7121   0.0492
  -4.100  -0.2179   0.00590   0.00125  -0.0520   0.7052   0.0538
  -4.000  -0.2064   0.00586   0.00121  -0.0520   0.7012   0.0563
  -3.900  -0.1951   0.00582   0.00118  -0.0520   0.6966   0.0621
  -3.800  -0.1838   0.00577   0.00114  -0.0520   0.6905   0.0665
  -3.700  -0.1725   0.00576   0.00112  -0.0520   0.6826   0.0689
  -3.600  -0.1610   0.00574   0.00109  -0.0521   0.6783   0.0701
  -3.500  -0.1496   0.00571   0.00107  -0.0521   0.6731   0.0750
  -3.400  -0.1383   0.00568   0.00104  -0.0521   0.6658   0.0794
  -3.300  -0.1270   0.00566   0.00101  -0.0521   0.6590   0.0828
  -3.200  -0.1155   0.00564   0.00099  -0.0522   0.6546   0.0845
  -3.100  -0.1040   0.00564   0.00098  -0.0522   0.6479   0.0854
  -3.000  -0.0927   0.00564   0.00096  -0.0522   0.6388   0.0876
  -2.900  -0.0812   0.00562   0.00094  -0.0523   0.6339   0.0922
  -2.700  -0.0586   0.00560   0.00090  -0.0523   0.6169   0.0996
  -2.600  -0.0471   0.00558   0.00088  -0.0523   0.6122   0.1019
  -2.500  -0.0356   0.00559   0.00087  -0.0523   0.6049   0.1032
  -2.400  -0.0243   0.00560   0.00086  -0.0524   0.5953   0.1054
  -2.300  -0.0128   0.00559   0.00084  -0.0524   0.5903   0.1106
  -2.200  -0.0015   0.00557   0.00083  -0.0524   0.5829   0.1154
  -2.100   0.0098   0.00557   0.00082  -0.0524   0.5741   0.1194
  -2.000   0.0213   0.00556   0.00080  -0.0525   0.5690   0.1224
  -1.900   0.0327   0.00556   0.00079  -0.0525   0.5618   0.1279
  -1.800   0.0438   0.00554   0.00078  -0.0525   0.5522   0.1367
  -1.700   0.0553   0.00551   0.00077  -0.0525   0.5482   0.1425
  -1.600   0.0667   0.00548   0.00075  -0.0526   0.5424   0.1539
  -1.500   0.0779   0.00547   0.00075  -0.0526   0.5345   0.1616
  -1.400   0.0893   0.00547   0.00074  -0.0526   0.5283   0.1677
  -1.300   0.1007   0.00542   0.00072  -0.0526   0.5236   0.1803
  -1.200   0.1121   0.00542   0.00072  -0.0527   0.5175   0.1851
  -1.100   0.1233   0.00540   0.00071  -0.0527   0.5100   0.1992
  -1.000   0.1348   0.00538   0.00070  -0.0527   0.5054   0.2053
  -0.900   0.1461   0.00536   0.00070  -0.0527   0.5003   0.2179
  -0.800   0.1574   0.00536   0.00070  -0.0528   0.4928   0.2252
  -0.700   0.1688   0.00536   0.00070  -0.0528   0.4856   0.2339
  -0.600   0.1802   0.00532   0.00069  -0.0528   0.4817   0.2451
  -0.500   0.1915   0.00529   0.00069  -0.0529   0.4769   0.2610
  -0.400   0.2029   0.00529   0.00069  -0.0529   0.4719   0.2682
  -0.300   0.2143   0.00529   0.00069  -0.0529   0.4661   0.2772
  -0.200   0.2258   0.00527   0.00069  -0.0530   0.4632   0.2852
  -0.100   0.2374   0.00526   0.00069  -0.0530   0.4606   0.2902
   0.000   0.2490   0.00526   0.00069  -0.0531   0.4570   0.2943
   0.100   0.2603   0.00527   0.00070  -0.0531   0.4506   0.3033
   0.200   0.2716   0.00528   0.00071  -0.0531   0.4434   0.3098
   0.300   0.2832   0.00528   0.00071  -0.0532   0.4407   0.3141
   0.400   0.2947   0.00526   0.00071  -0.0533   0.4379   0.3233
   0.500   0.3062   0.00525   0.00071  -0.0533   0.4341   0.3331
   0.600   0.3175   0.00524   0.00072  -0.0533   0.4296   0.3470
   0.700   0.3288   0.00524   0.00073  -0.0534   0.4231   0.3569
   0.800   0.3402   0.00522   0.00073  -0.0534   0.4195   0.3704
   0.900   0.3516   0.00522   0.00074  -0.0534   0.4146   0.3798
   1.000   0.3628   0.00524   0.00076  -0.0534   0.4062   0.3919
   1.100   0.3741   0.00524   0.00077  -0.0535   0.3991   0.4023
   1.200   0.3855   0.00522   0.00078  -0.0535   0.3953   0.4165
   1.300   0.3967   0.00525   0.00079  -0.0535   0.3876   0.4263
   1.400   0.4077   0.00526   0.00081  -0.0535   0.3777   0.4424
   1.700   0.4410   0.00523   0.00086  -0.0535   0.3555   0.5036
   1.800   0.4522   0.00520   0.00088  -0.0535   0.3514   0.5265
   1.900   0.4629   0.00525   0.00092  -0.0535   0.3369   0.5437
   2.000   0.4742   0.00523   0.00093  -0.0535   0.3333   0.5615
   2.100   0.4853   0.00524   0.00095  -0.0535   0.3264   0.5795
   2.200   0.4961   0.00527   0.00098  -0.0534   0.3148   0.5955
   2.300   0.5071   0.00529   0.00101  -0.0534   0.3065   0.6128
   2.400   0.5180   0.00534   0.00105  -0.0534   0.2954   0.6251
   2.500   0.5292   0.00535   0.00107  -0.0534   0.2894   0.6384
   2.600   0.5400   0.00542   0.00111  -0.0533   0.2774   0.6479
   2.700   0.5510   0.00544   0.00114  -0.0533   0.2691   0.6623
   2.800   0.5617   0.00552   0.00120  -0.0532   0.2557   0.6738
   2.900   0.5728   0.00554   0.00122  -0.0532   0.2486   0.6880
   3.000   0.5835   0.00562   0.00127  -0.0531   0.2371   0.6988
   3.100   0.5946   0.00564   0.00130  -0.0531   0.2298   0.7110
   3.200   0.6056   0.00568   0.00134  -0.0531   0.2232   0.7212
   3.300   0.6164   0.00574   0.00139  -0.0530   0.2132   0.7336
   3.400   0.6275   0.00575   0.00142  -0.0530   0.2086   0.7482
   3.500   0.6384   0.00578   0.00146  -0.0530   0.2022   0.7650
   3.600   0.6490   0.00583   0.00151  -0.0529   0.1918   0.7827
   3.700   0.6600   0.00583   0.00154  -0.0529   0.1880   0.7996
   3.800   0.6707   0.00588   0.00159  -0.0528   0.1813   0.8138
   3.900   0.6814   0.00593   0.00164  -0.0527   0.1720   0.8277
   4.000   0.6923   0.00594   0.00168  -0.0526   0.1684   0.8430
   4.100   0.7030   0.00599   0.00173  -0.0525   0.1624   0.8560
   4.200   0.7135   0.00605   0.00179  -0.0524   0.1531   0.8685
