  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   4.100   0.6964   0.00599   0.00182  -0.0509   0.1948   0.9380
   4.200   0.7064   0.00603   0.00186  -0.0506   0.1888   0.9479
   4.300   0.7165   0.00610   0.00191  -0.0504   0.1825   0.9562
   4.400   0.7265   0.00619   0.00198  -0.0501   0.1727   0.9629
   4.500   0.7369   0.00624   0.00202  -0.0499   0.1681   0.9702
   4.600   0.7474   0.00634   0.00208  -0.0497   0.1606   0.9757
   4.700   0.7588   0.00644   0.00214  -0.0498   0.1507   0.9801
   4.800   0.7707   0.00652   0.00219  -0.0500   0.1449   0.9838
   4.900   0.7819   0.00666   0.00227  -0.0501   0.1322   0.9873
   5.000   0.7933   0.00673   0.00232  -0.0502   0.1275   0.9902
   5.200   0.8189   0.00698   0.00248  -0.0510   0.1091   0.9940
   5.300   0.8321   0.00714   0.00257  -0.0515   0.0981   0.9958
   5.400   0.8458   0.00723   0.00264  -0.0521   0.0929   0.9972
   5.500   0.8593   0.00734   0.00271  -0.0527   0.0880   0.9984
   5.600   0.8728   0.00745   0.00279  -0.0533   0.0819   0.9993
   5.700   0.8866   0.00753   0.00285  -0.0539   0.0783   1.0000
   5.800   0.8965   0.00759   0.00290  -0.0537   0.0767   1.0000
   5.900   0.9061   0.00767   0.00296  -0.0533   0.0737   1.0000
   6.000   0.9155   0.00778   0.00304  -0.0530   0.0699   1.0000
   6.100   0.9252   0.00787   0.00310  -0.0527   0.0653   1.0000
   6.200   0.9353   0.00793   0.00316  -0.0525   0.0634   1.0000
   6.300   0.9454   0.00800   0.00322  -0.0523   0.0618   1.0000
   6.400   0.9553   0.00809   0.00329  -0.0520   0.0589   1.0000
   6.500   0.9650   0.00821   0.00338  -0.0518   0.0548   1.0000
   6.600   0.9752   0.00830   0.00345  -0.0516   0.0510   1.0000
   6.700   0.9855   0.00838   0.00351  -0.0514   0.0498   1.0000
   6.800   0.9957   0.00847   0.00358  -0.0513   0.0478   1.0000
   6.900   1.0057   0.00858   0.00367  -0.0511   0.0451   1.0000
   7.000   1.0158   0.00869   0.00375  -0.0509   0.0418   1.0000
   7.100   1.0262   0.00877   0.00382  -0.0508   0.0402   1.0000
   7.200   1.0366   0.00884   0.00389  -0.0506   0.0394   1.0000
   7.300   1.0470   0.00893   0.00397  -0.0505   0.0384   1.0000
   7.400   1.0572   0.00902   0.00405  -0.0503   0.0372   1.0000
   7.500   1.0674   0.00913   0.00414  -0.0502   0.0358   1.0000
   7.600   1.0776   0.00923   0.00423  -0.0500   0.0340   1.0000
   7.700   1.0878   0.00933   0.00432  -0.0499   0.0325   1.0000
   7.800   1.0983   0.00941   0.00439  -0.0498   0.0319   1.0000
   7.900   1.1088   0.00948   0.00446  -0.0497   0.0318   1.0000
   8.000   1.1194   0.00954   0.00453  -0.0496   0.0317   1.0000
   8.100   1.1299   0.00962   0.00460  -0.0495   0.0315   1.0000
   8.200   1.1404   0.00969   0.00467  -0.0494   0.0313   1.0000
   8.300   1.1508   0.00976   0.00474  -0.0493   0.0310   1.0000
   8.400   1.1612   0.00984   0.00482  -0.0492   0.0307   1.0000
   8.500   1.1716   0.00993   0.00490  -0.0491   0.0304   1.0000
   8.600   1.1819   0.01001   0.00498  -0.0490   0.0301   1.0000
   8.700   1.1922   0.01010   0.00507  -0.0488   0.0298   1.0000
   8.800   1.2024   0.01019   0.00516  -0.0487   0.0294   1.0000
   8.900   1.2126   0.01029   0.00525  -0.0486   0.0290   1.0000
   9.000   1.2227   0.01039   0.00534  -0.0484   0.0285   1.0000
   9.100   1.2328   0.01049   0.00544  -0.0483   0.0280   1.0000
   9.200   1.2428   0.01060   0.00554  -0.0481   0.0273   1.0000
   9.300   1.2529   0.01070   0.00564  -0.0479   0.0268   1.0000
   9.400   1.2629   0.01081   0.00574  -0.0478   0.0263   1.0000
   9.500   1.2729   0.01091   0.00585  -0.0476   0.0259   1.0000
   9.600   1.2829   0.01102   0.00596  -0.0474   0.0255   1.0000
   9.700   1.2928   0.01113   0.00608  -0.0473   0.0251   1.0000
   9.800   1.3029   0.01122   0.00617  -0.0471   0.0249   1.0000
   9.900   1.3131   0.01130   0.00625  -0.0470   0.0249   1.0000
  10.000   1.3232   0.01138   0.00633  -0.0469   0.0249   1.0000
  10.100   1.3334   0.01147   0.00642  -0.0467   0.0248   1.0000
  10.200   1.3435   0.01155   0.00650  -0.0466   0.0247   1.0000
  10.300   1.3536   0.01163   0.00659  -0.0465   0.0246   1.0000
  10.400   1.3636   0.01172   0.00667  -0.0463   0.0245   1.0000
  10.500   1.3736   0.01181   0.00676  -0.0462   0.0244   1.0000
  10.600   1.3835   0.01190   0.00686  -0.0460   0.0242   1.0000
  10.700   1.3934   0.01200   0.00695  -0.0458   0.0239   1.0000
  10.800   1.4031   0.01210   0.00705  -0.0457   0.0236   1.0000
  10.900   1.4128   0.01220   0.00716  -0.0455   0.0233   1.0000
  11.000   1.4224   0.01232   0.00727  -0.0452   0.0229   1.0000
  11.100   1.4318   0.01244   0.00739  -0.0450   0.0225   1.0000
  11.200   1.4412   0.01257   0.00752  -0.0448   0.0220   1.0000
  11.300   1.4503   0.01271   0.00765  -0.0445   0.0214   1.0000
  11.400   1.4594   0.01285   0.00778  -0.0442   0.0208   1.0000
  11.500   1.4685   0.01299   0.00792  -0.0439   0.0201   1.0000
  11.600   1.4775   0.01313   0.00806  -0.0436   0.0194   1.0000
  11.700   1.4868   0.01325   0.00818  -0.0434   0.0192   1.0000
  11.800   1.4962   0.01336   0.00830  -0.0431   0.0191   1.0000
  11.900   1.5055   0.01347   0.00841  -0.0429   0.0190   1.0000
  12.000   1.5147   0.01359   0.00853  -0.0426   0.0188   1.0000
  12.100   1.5237   0.01372   0.00866  -0.0423   0.0185   1.0000
  12.200   1.5326   0.01385   0.00879  -0.0420   0.0182   1.0000
  12.300   1.5412   0.01400   0.00894  -0.0417   0.0177   1.0000
  12.400   1.5497   0.01416   0.00910  -0.0413   0.0172   1.0000
  12.500   1.5578   0.01433   0.00927  -0.0409   0.0166   1.0000
  12.600   1.5657   0.01452   0.00945  -0.0404   0.0158   1.0000
  12.700   1.5736   0.01471   0.00962  -0.0400   0.0149   1.0000
  12.800   1.5818   0.01486   0.00978  -0.0396   0.0145   1.0000
