  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     8.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8848   0.00796   0.00393  -0.0515   0.9380   0.0202
  -9.900  -0.8738   0.00789   0.00386  -0.0515   0.9357   0.0205
  -9.800  -0.8629   0.00783   0.00379  -0.0514   0.9328   0.0208
  -9.700  -0.8519   0.00777   0.00373  -0.0514   0.9292   0.0210
  -9.600  -0.8411   0.00772   0.00367  -0.0513   0.9250   0.0212
  -9.500  -0.8301   0.00768   0.00361  -0.0513   0.9202   0.0214
  -9.400  -0.8189   0.00762   0.00355  -0.0513   0.9185   0.0215
  -9.300  -0.8076   0.00757   0.00350  -0.0513   0.9165   0.0216
  -9.200  -0.7965   0.00752   0.00344  -0.0513   0.9136   0.0217
  -9.100  -0.7854   0.00748   0.00339  -0.0512   0.9097   0.0218
  -9.000  -0.7743   0.00744   0.00334  -0.0512   0.9048   0.0218
  -8.900  -0.7633   0.00740   0.00328  -0.0512   0.8990   0.0219
  -8.800  -0.7520   0.00735   0.00323  -0.0512   0.8967   0.0219
  -8.700  -0.7408   0.00731   0.00318  -0.0512   0.8939   0.0219
  -8.600  -0.7295   0.00726   0.00313  -0.0512   0.8899   0.0219
  -8.500  -0.7184   0.00723   0.00308  -0.0511   0.8850   0.0220
  -8.400  -0.7073   0.00720   0.00303  -0.0511   0.8786   0.0220
  -8.300  -0.6960   0.00715   0.00298  -0.0511   0.8755   0.0220
  -8.200  -0.6847   0.00712   0.00294  -0.0511   0.8722   0.0220
  -8.100  -0.6734   0.00708   0.00290  -0.0511   0.8677   0.0220
  -8.000  -0.6623   0.00706   0.00286  -0.0511   0.8621   0.0220
  -7.900  -0.6511   0.00703   0.00281  -0.0511   0.8557   0.0221
  -7.800  -0.6397   0.00698   0.00276  -0.0511   0.8531   0.0221
  -7.700  -0.6285   0.00693   0.00270  -0.0511   0.8493   0.0222
  -7.600  -0.6173   0.00688   0.00263  -0.0511   0.8437   0.0224
  -7.500  -0.6062   0.00684   0.00257  -0.0511   0.8368   0.0226
  -7.400  -0.5949   0.00679   0.00250  -0.0511   0.8328   0.0229
  -7.300  -0.5836   0.00674   0.00244  -0.0511   0.8294   0.0232
  -7.200  -0.5723   0.00670   0.00239  -0.0511   0.8247   0.0235
  -7.100  -0.5611   0.00666   0.00234  -0.0511   0.8185   0.0237
  -7.000  -0.5498   0.00662   0.00228  -0.0511   0.8123   0.0241
  -6.900  -0.5385   0.00657   0.00223  -0.0511   0.8092   0.0246
  -6.800  -0.5271   0.00653   0.00218  -0.0511   0.8045   0.0250
  -6.700  -0.5159   0.00649   0.00213  -0.0511   0.7985   0.0255
  -6.600  -0.5047   0.00645   0.00208  -0.0511   0.7918   0.0260
  -6.500  -0.4933   0.00640   0.00203  -0.0511   0.7888   0.0264
  -6.400  -0.4819   0.00636   0.00199  -0.0512   0.7852   0.0267
  -6.300  -0.4705   0.00633   0.00195  -0.0512   0.7799   0.0269
  -6.200  -0.4592   0.00631   0.00191  -0.0512   0.7731   0.0273
  -6.100  -0.4478   0.00628   0.00187  -0.0512   0.7679   0.0275
  -6.000  -0.4363   0.00625   0.00183  -0.0512   0.7645   0.0277
  -5.900  -0.4249   0.00623   0.00180  -0.0513   0.7593   0.0279
  -5.800  -0.4136   0.00621   0.00176  -0.0513   0.7533   0.0280
  -5.700  -0.4021   0.00619   0.00173  -0.0513   0.7469   0.0281
  -5.600  -0.3906   0.00616   0.00170  -0.0514   0.7439   0.0281
  -5.500  -0.3791   0.00614   0.00166  -0.0514   0.7397   0.0282
  -5.400  -0.3677   0.00612   0.00163  -0.0514   0.7338   0.0282
  -5.300  -0.3563   0.00611   0.00160  -0.0514   0.7265   0.0282
  -5.200  -0.3448   0.00608   0.00157  -0.0515   0.7231   0.0283
  -5.100  -0.3333   0.00605   0.00153  -0.0515   0.7186   0.0291
  -5.000  -0.3219   0.00603   0.00149  -0.0515   0.7131   0.0299
  -4.900  -0.3106   0.00601   0.00146  -0.0515   0.7056   0.0311
  -4.800  -0.2991   0.00597   0.00142  -0.0516   0.7018   0.0320
  -4.700  -0.2877   0.00593   0.00139  -0.0516   0.6981   0.0331
  -4.600  -0.2763   0.00591   0.00136  -0.0516   0.6924   0.0339
  -4.500  -0.2649   0.00588   0.00132  -0.0517   0.6869   0.0346
  -4.400  -0.2534   0.00586   0.00129  -0.0517   0.6805   0.0354
  -4.200  -0.2306   0.00580   0.00123  -0.0517   0.6704   0.0402
  -4.100  -0.2193   0.00577   0.00120  -0.0517   0.6621   0.0427
  -4.000  -0.2079   0.00573   0.00116  -0.0518   0.6576   0.0449
  -3.900  -0.1965   0.00569   0.00113  -0.0518   0.6526   0.0498
  -3.800  -0.1853   0.00565   0.00109  -0.0518   0.6453   0.0546
  -3.700  -0.1739   0.00563   0.00106  -0.0518   0.6375   0.0563
  -3.600  -0.1625   0.00560   0.00104  -0.0519   0.6334   0.0618
  -3.500  -0.1512   0.00556   0.00101  -0.0519   0.6260   0.0666
  -3.400  -0.1399   0.00555   0.00098  -0.0519   0.6164   0.0688
  -3.300  -0.1283   0.00554   0.00096  -0.0519   0.6118   0.0698
  -3.200  -0.1170   0.00554   0.00095  -0.0520   0.6038   0.0735
  -3.100  -0.1056   0.00552   0.00093  -0.0520   0.5950   0.0780
  -3.000  -0.0942   0.00548   0.00090  -0.0520   0.5904   0.0822
  -2.900  -0.0828   0.00548   0.00089  -0.0520   0.5827   0.0842
  -2.800  -0.0714   0.00549   0.00087  -0.0521   0.5732   0.0852
  -2.700  -0.0598   0.00548   0.00086  -0.0521   0.5691   0.0858
  -2.600  -0.0483   0.00548   0.00085  -0.0521   0.5630   0.0897
