  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     8.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8850   0.00795   0.00391  -0.0515   0.9374   0.0201
  -9.900  -0.8740   0.00788   0.00384  -0.0514   0.9349   0.0205
  -9.800  -0.8631   0.00781   0.00378  -0.0514   0.9318   0.0208
  -9.700  -0.8522   0.00776   0.00371  -0.0513   0.9281   0.0210
  -9.600  -0.8413   0.00771   0.00365  -0.0513   0.9235   0.0212
  -9.500  -0.8303   0.00766   0.00359  -0.0512   0.9195   0.0214
  -9.400  -0.8190   0.00760   0.00354  -0.0512   0.9180   0.0215
  -9.300  -0.8078   0.00755   0.00349  -0.0512   0.9157   0.0216
  -9.200  -0.7967   0.00750   0.00343  -0.0512   0.9125   0.0217
  -9.100  -0.7856   0.00746   0.00338  -0.0512   0.9084   0.0218
  -9.000  -0.7746   0.00742   0.00333  -0.0512   0.9032   0.0218
  -8.900  -0.7635   0.00738   0.00327  -0.0511   0.8981   0.0218
  -8.800  -0.7522   0.00733   0.00322  -0.0511   0.8959   0.0219
  -8.700  -0.7409   0.00729   0.00317  -0.0511   0.8928   0.0219
  -8.600  -0.7297   0.00725   0.00312  -0.0511   0.8886   0.0219
  -8.500  -0.7186   0.00722   0.00307  -0.0511   0.8833   0.0220
  -8.400  -0.7075   0.00718   0.00301  -0.0511   0.8770   0.0220
  -8.300  -0.6962   0.00714   0.00297  -0.0511   0.8747   0.0220
  -8.200  -0.6849   0.00710   0.00293  -0.0511   0.8710   0.0220
  -8.100  -0.6736   0.00707   0.00289  -0.0511   0.8661   0.0220
  -8.000  -0.6625   0.00704   0.00285  -0.0511   0.8601   0.0220
  -7.900  -0.6512   0.00701   0.00280  -0.0511   0.8551   0.0221
  -7.800  -0.6398   0.00697   0.00276  -0.0511   0.8521   0.0221
  -7.700  -0.6286   0.00692   0.00269  -0.0511   0.8478   0.0222
  -7.600  -0.6175   0.00687   0.00262  -0.0511   0.8418   0.0224
  -7.500  -0.6063   0.00684   0.00256  -0.0511   0.8348   0.0225
  -7.400  -0.5950   0.00678   0.00250  -0.0511   0.8319   0.0228
  -7.300  -0.5837   0.00673   0.00244  -0.0511   0.8281   0.0231
  -7.200  -0.5724   0.00669   0.00238  -0.0511   0.8230   0.0234
  -7.100  -0.5612   0.00666   0.00233  -0.0511   0.8164   0.0236
  -7.000  -0.5499   0.00661   0.00227  -0.0511   0.8115   0.0240
  -6.900  -0.5385   0.00656   0.00222  -0.0511   0.8080   0.0244
  -6.800  -0.5273   0.00652   0.00217  -0.0511   0.8029   0.0249
  -6.700  -0.5160   0.00649   0.00213  -0.0511   0.7965   0.0254
  -6.600  -0.5048   0.00644   0.00207  -0.0511   0.7906   0.0259
  -6.500  -0.4934   0.00639   0.00202  -0.0511   0.7879   0.0264
  -6.400  -0.4820   0.00635   0.00198  -0.0511   0.7838   0.0267
  -6.300  -0.4706   0.00633   0.00194  -0.0512   0.7781   0.0269
  -6.200  -0.4593   0.00630   0.00190  -0.0512   0.7708   0.0272
  -6.100  -0.4479   0.00627   0.00186  -0.0512   0.7671   0.0275
