  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8868   0.01306   0.00819  -0.0496   0.9930   0.0258
  -9.900  -0.8737   0.01294   0.00807  -0.0501   0.9926   0.0261
  -9.800  -0.8605   0.01283   0.00796  -0.0506   0.9924   0.0264
  -9.700  -0.8473   0.01272   0.00784  -0.0511   0.9921   0.0267
  -9.600  -0.8340   0.01262   0.00773  -0.0517   0.9918   0.0270
  -9.500  -0.8207   0.01251   0.00762  -0.0522   0.9916   0.0272
  -9.400  -0.8096   0.01242   0.00752  -0.0522   0.9906   0.0274
  -9.300  -0.7979   0.01231   0.00740  -0.0524   0.9897   0.0276
  -9.200  -0.7857   0.01221   0.00729  -0.0526   0.9889   0.0278
  -9.100  -0.7733   0.01211   0.00718  -0.0529   0.9881   0.0279
  -9.000  -0.7607   0.01201   0.00709  -0.0533   0.9874   0.0280
  -8.900  -0.7479   0.01192   0.00698  -0.0537   0.9867   0.0281
  -8.800  -0.7349   0.01185   0.00691  -0.0541   0.9861   0.0282
  -8.700  -0.7221   0.01167   0.00671  -0.0545   0.9854   0.0284
  -8.600  -0.7099   0.01130   0.00629  -0.0549   0.9846   0.0292
  -8.500  -0.6971   0.01105   0.00602  -0.0554   0.9837   0.0298
  -8.400  -0.6840   0.01087   0.00582  -0.0559   0.9828   0.0303
  -8.300  -0.6710   0.01070   0.00564  -0.0563   0.9818   0.0307
  -8.200  -0.6581   0.01056   0.00549  -0.0567   0.9807   0.0311
  -8.100  -0.6452   0.01042   0.00536  -0.0571   0.9796   0.0315
  -8.000  -0.6321   0.01030   0.00523  -0.0576   0.9785   0.0319
  -7.900  -0.6192   0.01019   0.00512  -0.0580   0.9774   0.0323
  -7.800  -0.6093   0.01010   0.00501  -0.0577   0.9753   0.0326
  -7.700  -0.5990   0.00999   0.00490  -0.0575   0.9731   0.0328
  -7.600  -0.5883   0.00989   0.00479  -0.0574   0.9709   0.0331
  -7.500  -0.5775   0.00979   0.00468  -0.0573   0.9688   0.0334
  -7.400  -0.5665   0.00968   0.00457  -0.0572   0.9667   0.0336
  -7.300  -0.5552   0.00959   0.00446  -0.0573   0.9648   0.0339
  -7.200  -0.5438   0.00949   0.00435  -0.0573   0.9630   0.0342
  -7.100  -0.5324   0.00940   0.00425  -0.0573   0.9610   0.0345
