  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     8.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8842   0.00804   0.00398  -0.0516   0.9399   0.0204
  -9.900  -0.8731   0.00797   0.00391  -0.0516   0.9383   0.0207
  -9.800  -0.8620   0.00790   0.00385  -0.0516   0.9362   0.0209
  -9.700  -0.8510   0.00784   0.00378  -0.0516   0.9333   0.0211
  -9.600  -0.8400   0.00779   0.00373  -0.0515   0.9299   0.0213
  -9.500  -0.8291   0.00774   0.00367  -0.0514   0.9260   0.0215
  -9.400  -0.8182   0.00770   0.00361  -0.0514   0.9211   0.0216
  -9.300  -0.8070   0.00765   0.00355  -0.0514   0.9188   0.0217
  -9.200  -0.7957   0.00760   0.00350  -0.0514   0.9169   0.0217
  -9.100  -0.7845   0.00755   0.00345  -0.0514   0.9142   0.0218
  -9.000  -0.7734   0.00750   0.00340  -0.0514   0.9105   0.0218
  -8.900  -0.7624   0.00746   0.00334  -0.0513   0.9059   0.0219
  -8.800  -0.7514   0.00743   0.00329  -0.0513   0.9002   0.0219
  -8.700  -0.7401   0.00738   0.00323  -0.0513   0.8971   0.0219
  -8.600  -0.7288   0.00733   0.00318  -0.0513   0.8945   0.0220
  -8.500  -0.7176   0.00729   0.00313  -0.0513   0.8909   0.0220
  -8.400  -0.7065   0.00725   0.00308  -0.0513   0.8860   0.0220
  -8.300  -0.6954   0.00722   0.00304  -0.0512   0.8802   0.0220
  -8.200  -0.6841   0.00719   0.00299  -0.0512   0.8760   0.0220
  -8.100  -0.6728   0.00715   0.00295  -0.0513   0.8730   0.0220
  -8.000  -0.6615   0.00711   0.00291  -0.0513   0.8688   0.0221
  -7.900  -0.6504   0.00707   0.00285  -0.0512   0.8636   0.0221
  -7.800  -0.6393   0.00703   0.00279  -0.0512   0.8570   0.0223
  -7.700  -0.6280   0.00697   0.00271  -0.0512   0.8538   0.0225
  -7.600  -0.6168   0.00692   0.00265  -0.0512   0.8501   0.0227
  -7.500  -0.6056   0.00687   0.00259  -0.0512   0.8448   0.0229
  -7.400  -0.5944   0.00683   0.00253  -0.0512   0.8384   0.0232
  -7.300  -0.5832   0.00679   0.00247  -0.0512   0.8334   0.0235
  -7.200  -0.5718   0.00673   0.00241  -0.0512   0.8304   0.0238
  -7.100  -0.5605   0.00669   0.00236  -0.0512   0.8259   0.0241
  -7.000  -0.5493   0.00665   0.00230  -0.0512   0.8199   0.0246
  -6.900  -0.5381   0.00661   0.00225  -0.0512   0.8128   0.0250
  -6.800  -0.5268   0.00656   0.00220  -0.0512   0.8098   0.0255
  -6.700  -0.5155   0.00652   0.00215  -0.0512   0.8054   0.0259
  -6.600  -0.5042   0.00648   0.00210  -0.0512   0.8002   0.0263
  -6.500  -0.4930   0.00645   0.00206  -0.0512   0.7933   0.0267
  -6.400  -0.4815   0.00641   0.00201  -0.0512   0.7895   0.0269
  -6.300  -0.4701   0.00637   0.00197  -0.0512   0.7861   0.0271
  -6.200  -0.4587   0.00634   0.00193  -0.0513   0.7810   0.0274
  -6.100  -0.4474   0.00632   0.00189  -0.0513   0.7744   0.0276
  -6.000  -0.4360   0.00630   0.00185  -0.0513   0.7685   0.0278
  -5.900  -0.4245   0.00627   0.00182  -0.0513   0.7652   0.0279
  -5.800  -0.4131   0.00624   0.00179  -0.0514   0.7608   0.0280
  -5.700  -0.4017   0.00623   0.00175  -0.0514   0.7545   0.0281
  -5.600  -0.3903   0.00621   0.00172  -0.0514   0.7473   0.0281
  -5.500  -0.3788   0.00618   0.00168  -0.0514   0.7447   0.0282
  -5.400  -0.3673   0.00616   0.00165  -0.0515   0.7406   0.0282
  -5.300  -0.3559   0.00614   0.00162  -0.0515   0.7350   0.0282
  -5.200  -0.3445   0.00612   0.00159  -0.0515   0.7277   0.0287
  -5.100  -0.3331   0.00609   0.00154  -0.0515   0.7234   0.0295
  -5.000  -0.3216   0.00605   0.00151  -0.0516   0.7198   0.0305
  -4.900  -0.3102   0.00603   0.00147  -0.0516   0.7139   0.0317
  -4.800  -0.2989   0.00601   0.00144  -0.0516   0.7066   0.0325
  -4.700  -0.2875   0.00597   0.00140  -0.0516   0.7022   0.0335
  -4.600  -0.2760   0.00593   0.00137  -0.0517   0.6987   0.0343
  -4.500  -0.2645   0.00590   0.00133  -0.0517   0.6945   0.0350
  -4.400  -0.2532   0.00589   0.00131  -0.0517   0.6868   0.0357
