  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8308   0.00000  -0.00374  -0.0511   0.8958   0.0195
  -9.900  -0.8207   0.00000  -0.00374  -0.0510   0.8930   0.0198
  -9.800  -0.8106   0.00000  -0.00374  -0.0509   0.8892   0.0203
  -9.700  -0.8005   0.00000  -0.00375  -0.0508   0.8837   0.0205
  -9.600  -0.7904   0.00000  -0.00376  -0.0507   0.8787   0.0209
  -9.500  -0.7801   0.00000  -0.00376  -0.0506   0.8750   0.0212
  -9.400  -0.7697   0.00000  -0.00377  -0.0506   0.8720   0.0213
  -9.300  -0.7594   0.00000  -0.00378  -0.0505   0.8677   0.0215
  -9.200  -0.7492   0.00000  -0.00379  -0.0504   0.8629   0.0216
  -9.100  -0.7388   0.00000  -0.00381  -0.0503   0.8557   0.0216
  -9.000  -0.7284   0.00000  -0.00381  -0.0503   0.8533   0.0217
  -8.900  -0.7180   0.00000  -0.00382  -0.0502   0.8512   0.0218
  -8.800  -0.7076   0.00000  -0.00383  -0.0502   0.8466   0.0218
  -8.700  -0.6972   0.00000  -0.00385  -0.0501   0.8398   0.0219
  -8.600  -0.6869   0.00000  -0.00386  -0.0501   0.8342   0.0219
  -8.500  -0.6763   0.00000  -0.00387  -0.0500   0.8319   0.0219
  -8.400  -0.6658   0.00000  -0.00387  -0.0500   0.8286   0.0219
  -8.300  -0.6553   0.00000  -0.00389  -0.0499   0.8232   0.0220
  -8.200  -0.6449   0.00000  -0.00390  -0.0499   0.8189   0.0220
  -8.100  -0.6345   0.00000  -0.00391  -0.0498   0.8125   0.0220
  -8.000  -0.6239   0.00000  -0.00392  -0.0498   0.8093   0.0220
  -7.900  -0.6133   0.00000  -0.00392  -0.0498   0.8056   0.0220
  -7.800  -0.6028   0.00000  -0.00393  -0.0498   0.8007   0.0221
  -7.700  -0.5923   0.00000  -0.00395  -0.0497   0.7948   0.0221
  -7.600  -0.5818   0.00000  -0.00396  -0.0497   0.7903   0.0221
  -7.500  -0.5712   0.00000  -0.00396  -0.0496   0.7882   0.0222
  -7.400  -0.5608   0.00000  -0.00398  -0.0496   0.7829   0.0224
  -7.300  -0.5504   0.00000  -0.00400  -0.0495   0.7784   0.0227
  -7.200  -0.5400   0.00000  -0.00402  -0.0495   0.7722   0.0228
  -7.100  -0.5294   0.00000  -0.00402  -0.0495   0.7684   0.0231
  -7.000  -0.5190   0.00000  -0.00403  -0.0494   0.7653   0.0235
  -6.900  -0.5085   0.00000  -0.00404  -0.0494   0.7617   0.0237
  -6.800  -0.4982   0.00000  -0.00406  -0.0494   0.7566   0.0243
  -6.700  -0.4878   0.00000  -0.00407  -0.0493   0.7512   0.0248
  -6.600  -0.4774   0.00000  -0.00408  -0.0493   0.7465   0.0252
  -6.500  -0.4672   0.00000  -0.00408  -0.0493   0.7430   0.0262
  -6.400  -0.4565   0.00000  -0.00409  -0.0493   0.7395   0.0263
  -6.300  -0.4460   0.00000  -0.00410  -0.0493   0.7346   0.0266
  -6.200  -0.4355   0.00000  -0.00411  -0.0492   0.7290   0.0271
  -6.100  -0.4248   0.00000  -0.00412  -0.0492   0.7242   0.0273
  -6.000  -0.4142   0.00000  -0.00412  -0.0492   0.7214   0.0275
  -5.900  -0.4035   0.00000  -0.00413  -0.0492   0.7177   0.0276
  -5.800  -0.3927   0.00000  -0.00414  -0.0492   0.7127   0.0279
  -5.700  -0.3821   0.00000  -0.00416  -0.0492   0.7042   0.0280
