  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8907   0.01348   0.00859  -0.0486   0.9934   0.0261
  -9.900  -0.8776   0.01337   0.00846  -0.0491   0.9930   0.0264
  -9.800  -0.8644   0.01326   0.00835  -0.0496   0.9927   0.0267
  -9.700  -0.8512   0.01315   0.00823  -0.0501   0.9924   0.0270
  -9.600  -0.8379   0.01305   0.00812  -0.0507   0.9921   0.0272
  -9.500  -0.8246   0.01294   0.00801  -0.0512   0.9919   0.0275
  -9.400  -0.8112   0.01285   0.00791  -0.0517   0.9916   0.0277
  -9.300  -0.7999   0.01274   0.00779  -0.0518   0.9907   0.0278
  -9.200  -0.7881   0.01264   0.00768  -0.0520   0.9898   0.0279
  -9.100  -0.7760   0.01254   0.00758  -0.0522   0.9889   0.0280
  -9.000  -0.7635   0.01245   0.00748  -0.0525   0.9881   0.0281
  -8.900  -0.7508   0.01236   0.00738  -0.0529   0.9874   0.0282
  -8.800  -0.7392   0.01203   0.00700  -0.0532   0.9865   0.0287
  -8.700  -0.7273   0.01169   0.00663  -0.0535   0.9857   0.0294
  -8.600  -0.7147   0.01145   0.00637  -0.0539   0.9849   0.0300
  -8.500  -0.7015   0.01127   0.00617  -0.0544   0.9843   0.0306
  -8.400  -0.6879   0.01110   0.00600  -0.0550   0.9836   0.0310
  -8.300  -0.6744   0.01095   0.00585  -0.0556   0.9827   0.0313
  -8.200  -0.6610   0.01081   0.00570  -0.0561   0.9818   0.0317
  -8.100  -0.6478   0.01069   0.00558  -0.0566   0.9808   0.0321
  -8.000  -0.6347   0.01057   0.00546  -0.0570   0.9798   0.0324
  -7.900  -0.6215   0.01045   0.00533  -0.0575   0.9788   0.0328
  -7.800  -0.6084   0.01034   0.00521  -0.0579   0.9778   0.0331
  -7.700  -0.5973   0.01023   0.00509  -0.0579   0.9761   0.0334
  -7.600  -0.5872   0.01013   0.00498  -0.0577   0.9739   0.0336
  -7.500  -0.5765   0.01002   0.00486  -0.0576   0.9717   0.0339
  -7.400  -0.5656   0.00992   0.00475  -0.0575   0.9696   0.0341
  -7.300  -0.5547   0.00982   0.00464  -0.0574   0.9675   0.0344
