  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     3.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8647   0.00963   0.00528  -0.0555   0.9809   0.0219
  -9.900  -0.8532   0.00957   0.00522  -0.0555   0.9792   0.0219
  -9.800  -0.8418   0.00950   0.00515  -0.0556   0.9772   0.0220
  -9.700  -0.8316   0.00944   0.00508  -0.0554   0.9757   0.0220
  -9.600  -0.8213   0.00937   0.00502  -0.0552   0.9736   0.0220
  -9.500  -0.8109   0.00931   0.00496  -0.0550   0.9711   0.0221
  -9.400  -0.8007   0.00921   0.00484  -0.0548   0.9683   0.0223
  -9.300  -0.7906   0.00908   0.00468  -0.0546   0.9655   0.0226
  -9.200  -0.7805   0.00896   0.00455  -0.0544   0.9625   0.0231
  -9.100  -0.7699   0.00886   0.00443  -0.0543   0.9600   0.0234
  -9.000  -0.7592   0.00876   0.00433  -0.0542   0.9584   0.0238
  -8.900  -0.7484   0.00867   0.00423  -0.0541   0.9565   0.0243
  -8.800  -0.7377   0.00858   0.00414  -0.0540   0.9542   0.0246
  -8.700  -0.7269   0.00850   0.00406  -0.0539   0.9517   0.0250
  -8.600  -0.7162   0.00843   0.00398  -0.0538   0.9489   0.0252
  -8.500  -0.7055   0.00836   0.00390  -0.0537   0.9460   0.0255
  -8.400  -0.6949   0.00829   0.00382  -0.0536   0.9427   0.0257
  -8.300  -0.6839   0.00822   0.00375  -0.0535   0.9402   0.0258
  -8.200  -0.6728   0.00815   0.00368  -0.0535   0.9384   0.0261
  -8.100  -0.6617   0.00809   0.00361  -0.0534   0.9361   0.0263
  -8.000  -0.6507   0.00802   0.00354  -0.0534   0.9333   0.0264
  -7.900  -0.6397   0.00797   0.00348  -0.0533   0.9301   0.0267
  -7.800  -0.6288   0.00791   0.00341  -0.0533   0.9266   0.0268
  -7.700  -0.6180   0.00786   0.00334  -0.0532   0.9224   0.0270
  -7.600  -0.6069   0.00781   0.00328  -0.0531   0.9191   0.0272
  -7.500  -0.5957   0.00775   0.00321  -0.0531   0.9168   0.0273
  -7.400  -0.5845   0.00770   0.00316  -0.0531   0.9139   0.0275
  -7.300  -0.5734   0.00765   0.00310  -0.0531   0.9103   0.0276
  -7.200  -0.5623   0.00760   0.00304  -0.0530   0.9062   0.0277
  -7.100  -0.5514   0.00756   0.00298  -0.0530   0.9016   0.0278
  -7.000  -0.5403   0.00752   0.00292  -0.0529   0.8975   0.0279
  -6.900  -0.5290   0.00746   0.00286  -0.0529   0.8947   0.0280
  -6.800  -0.5177   0.00742   0.00281  -0.0529   0.8911   0.0280
  -6.700  -0.5066   0.00738   0.00275  -0.0529   0.8867   0.0281
  -6.600  -0.4955   0.00734   0.00270  -0.0528   0.8816   0.0282
  -6.500  -0.4844   0.00731   0.00265  -0.0528   0.8766   0.0282
  -6.400  -0.4731   0.00727   0.00260  -0.0528   0.8735   0.0282
  -6.300  -0.4619   0.00720   0.00252  -0.0528   0.8692   0.0286
  -6.200  -0.4509   0.00713   0.00243  -0.0527   0.8645   0.0293
  -6.100  -0.4399   0.00708   0.00235  -0.0526   0.8591   0.0301
  -6.000  -0.4287   0.00702   0.00228  -0.0526   0.8545   0.0309
  -5.900  -0.4175   0.00697   0.00222  -0.0526   0.8507   0.0316
  -5.800  -0.4063   0.00691   0.00216  -0.0526   0.8456   0.0324
  -5.700  -0.3952   0.00687   0.00211  -0.0525   0.8401   0.0330
