  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8810   0.00826   0.00416  -0.0522   0.9505   0.0209
  -9.900  -0.8703   0.00821   0.00410  -0.0521   0.9471   0.0211
  -9.800  -0.8596   0.00815   0.00403  -0.0520   0.9434   0.0213
  -9.700  -0.8486   0.00810   0.00397  -0.0520   0.9405   0.0214
  -9.600  -0.8375   0.00804   0.00392  -0.0520   0.9392   0.0216
  -9.500  -0.8263   0.00798   0.00386  -0.0520   0.9374   0.0217
  -9.400  -0.8152   0.00793   0.00380  -0.0520   0.9349   0.0217
  -9.300  -0.8041   0.00788   0.00375  -0.0519   0.9319   0.0218
  -9.200  -0.7932   0.00783   0.00369  -0.0519   0.9283   0.0218
  -9.100  -0.7823   0.00779   0.00363  -0.0518   0.9240   0.0219
  -9.000  -0.7712   0.00775   0.00358  -0.0518   0.9196   0.0219
  -8.900  -0.7600   0.00769   0.00352  -0.0518   0.9181   0.0219
  -8.800  -0.7487   0.00764   0.00347  -0.0518   0.9159   0.0220
  -8.700  -0.7375   0.00759   0.00342  -0.0518   0.9126   0.0220
  -8.600  -0.7265   0.00755   0.00336  -0.0517   0.9085   0.0220
  -8.500  -0.7154   0.00752   0.00331  -0.0517   0.9036   0.0220
  -8.400  -0.7044   0.00748   0.00326  -0.0516   0.8982   0.0220
  -8.300  -0.6930   0.00744   0.00322  -0.0517   0.8962   0.0221
  -8.200  -0.6818   0.00738   0.00315  -0.0517   0.8931   0.0222
  -8.100  -0.6708   0.00731   0.00307  -0.0516   0.8891   0.0225
  -8.000  -0.6598   0.00726   0.00300  -0.0516   0.8837   0.0227
  -7.900  -0.6488   0.00721   0.00293  -0.0515   0.8777   0.0229
  -7.800  -0.6375   0.00715   0.00286  -0.0515   0.8749   0.0231
  -7.700  -0.6263   0.00709   0.00279  -0.0515   0.8716   0.0234
  -7.600  -0.6151   0.00704   0.00272  -0.0515   0.8670   0.0236
  -7.500  -0.6040   0.00700   0.00266  -0.0515   0.8610   0.0240
  -7.400  -0.5929   0.00695   0.00260  -0.0514   0.8553   0.0244
  -7.300  -0.5816   0.00690   0.00254  -0.0514   0.8523   0.0247
  -7.200  -0.5703   0.00685   0.00249  -0.0514   0.8480   0.0251
  -7.100  -0.5592   0.00681   0.00243  -0.0514   0.8426   0.0254
  -7.000  -0.5480   0.00677   0.00238  -0.0514   0.8362   0.0258
  -6.900  -0.5367   0.00672   0.00233  -0.0514   0.8324   0.0261
  -6.800  -0.5254   0.00667   0.00228  -0.0514   0.8286   0.0264
  -6.700  -0.5141   0.00664   0.00223  -0.0514   0.8231   0.0266
  -6.600  -0.5029   0.00661   0.00218  -0.0514   0.8172   0.0269
  -6.500  -0.4916   0.00657   0.00213  -0.0514   0.8118   0.0272
  -6.400  -0.4802   0.00653   0.00209  -0.0514   0.8083   0.0274
  -6.300  -0.4688   0.00650   0.00205  -0.0515   0.8036   0.0276
  -6.200  -0.4575   0.00648   0.00201  -0.0515   0.7979   0.0278
  -6.100  -0.4462   0.00646   0.00197  -0.0515   0.7912   0.0279
  -6.000  -0.4347   0.00643   0.00193  -0.0515   0.7882   0.0280
  -5.900  -0.4232   0.00640   0.00190  -0.0515   0.7840   0.0281
  -5.800  -0.4119   0.00638   0.00186  -0.0516   0.7786   0.0281
  -5.700  -0.4006   0.00636   0.00183  -0.0516   0.7714   0.0282
  -5.600  -0.3891   0.00633   0.00179  -0.0516   0.7671   0.0282
  -5.500  -0.3776   0.00631   0.00176  -0.0516   0.7632   0.0282
  -5.400  -0.3662   0.00628   0.00172  -0.0516   0.7579   0.0286
  -5.300  -0.3549   0.00625   0.00167  -0.0516   0.7516   0.0295
  -5.200  -0.3435   0.00622   0.00163  -0.0517   0.7464   0.0302
  -5.100  -0.3321   0.00618   0.00159  -0.0517   0.7428   0.0313
  -5.000  -0.3207   0.00614   0.00155  -0.0517   0.7381   0.0323
  -4.900  -0.3094   0.00612   0.00151  -0.0517   0.7314   0.0332
  -4.800  -0.2981   0.00609   0.00147  -0.0517   0.7247   0.0339
  -4.700  -0.2866   0.00605   0.00144  -0.0518   0.7214   0.0347
  -4.600  -0.2751   0.00602   0.00141  -0.0518   0.7169   0.0353
  -4.400  -0.2524   0.00598   0.00134  -0.0518   0.7036   0.0392
  -4.300  -0.2410   0.00592   0.00130  -0.0519   0.7008   0.0419
  -4.200  -0.2296   0.00588   0.00126  -0.0519   0.6961   0.0443
  -4.100  -0.2183   0.00585   0.00123  -0.0519   0.6899   0.0476
  -4.000  -0.2072   0.00580   0.00118  -0.0519   0.6819   0.0535
  -3.900  -0.1957   0.00576   0.00115  -0.0519   0.6785   0.0560
  -3.800  -0.1843   0.00573   0.00112  -0.0519   0.6732   0.0602
  -3.700  -0.1731   0.00569   0.00109  -0.0519   0.6654   0.0656
  -3.600  -0.1618   0.00566   0.00106  -0.0520   0.6589   0.0686
  -3.500  -0.1502   0.00564   0.00104  -0.0520   0.6548   0.0697
  -3.400  -0.1388   0.00563   0.00102  -0.0520   0.6479   0.0731
  -3.300  -0.1276   0.00562   0.00100  -0.0520   0.6389   0.0779
  -3.200  -0.1161   0.00557   0.00097  -0.0521   0.6345   0.0818
  -3.100  -0.1047   0.00556   0.00095  -0.0521   0.6278   0.0841
  -3.000  -0.0934   0.00557   0.00093  -0.0521   0.6181   0.0852
  -2.900  -0.0818   0.00557   0.00092  -0.0522   0.6128   0.0860
  -2.800  -0.0704   0.00556   0.00090  -0.0522   0.6055   0.0902
  -2.700  -0.0591   0.00556   0.00089  -0.0522   0.5960   0.0943
  -2.600  -0.0477   0.00553   0.00087  -0.0522   0.5911   0.0981
  -2.500  -0.0363   0.00553   0.00085  -0.0523   0.5839   0.1010
  -2.400  -0.0249   0.00554   0.00084  -0.0523   0.5744   0.1027
  -2.300  -0.0134   0.00553   0.00083  -0.0523   0.5698   0.1036
  -2.200  -0.0019   0.00553   0.00082  -0.0524   0.5633   0.1078
  -2.100   0.0094   0.00554   0.00081  -0.0524   0.5543   0.1127
  -2.000   0.0208   0.00551   0.00079  -0.0524   0.5489   0.1173
  -1.900   0.0323   0.00550   0.00078  -0.0524   0.5432   0.1208
  -1.700   0.0550   0.00549   0.00076  -0.0525   0.5289   0.1327
  -1.600   0.0664   0.00545   0.00074  -0.0525   0.5250   0.1412
  -1.500   0.0779   0.00545   0.00074  -0.0526   0.5191   0.1473
  -1.400   0.0891   0.00542   0.00073  -0.0526   0.5115   0.1582
  -1.300   0.1006   0.00541   0.00072  -0.0526   0.5065   0.1632
  -1.200   0.1120   0.00538   0.00071  -0.0527   0.5024   0.1738
  -1.100   0.1233   0.00536   0.00070  -0.0527   0.4959   0.1835
  -1.000   0.1346   0.00536   0.00070  -0.0527   0.4870   0.1933
  -0.900   0.1460   0.00533   0.00069  -0.0527   0.4836   0.2033
  -0.800   0.1575   0.00532   0.00069  -0.0528   0.4784   0.2115
  -0.700   0.1688   0.00531   0.00069  -0.0528   0.4724   0.2207
  -0.600   0.1802   0.00531   0.00069  -0.0528   0.4649   0.2264
  -0.500   0.1916   0.00526   0.00068  -0.0529   0.4629   0.2435
  -0.400   0.2032   0.00525   0.00068  -0.0529   0.4606   0.2487
  -0.300   0.2145   0.00521   0.00067  -0.0530   0.4571   0.2661
  -0.200   0.2260   0.00522   0.00068  -0.0530   0.4517   0.2699
  -0.100   0.2374   0.00523   0.00068  -0.0531   0.4451   0.2773
   0.000   0.2489   0.00521   0.00068  -0.0531   0.4419   0.2850
   0.100   0.2605   0.00521   0.00068  -0.0532   0.4383   0.2900
   0.200   0.2720   0.00522   0.00069  -0.0532   0.4339   0.2931
   0.300   0.2834   0.00523   0.00069  -0.0532   0.4292   0.3021
   0.400   0.2948   0.00523   0.00070  -0.0533   0.4239   0.3089
   0.500   0.3064   0.00522   0.00070  -0.0534   0.4206   0.3134
   0.600   0.3179   0.00520   0.00071  -0.0534   0.4174   0.3262
   0.700   0.3293   0.00520   0.00071  -0.0534   0.4125   0.3344
   0.800   0.3404   0.00522   0.00073  -0.0534   0.4050   0.3473
   0.900   0.3518   0.00522   0.00073  -0.0535   0.3983   0.3566
   1.000   0.3633   0.00522   0.00074  -0.0535   0.3935   0.3658
   1.100   0.3744   0.00523   0.00076  -0.0535   0.3864   0.3768
   1.200   0.3857   0.00525   0.00077  -0.0535   0.3775   0.3855
   1.300   0.3970   0.00525   0.00078  -0.0536   0.3716   0.3983
   1.400   0.4080   0.00529   0.00081  -0.0536   0.3613   0.4082
   1.500   0.4194   0.00528   0.00081  -0.0536   0.3557   0.4224
   1.600   0.4303   0.00530   0.00084  -0.0536   0.3447   0.4397
   1.700   0.4414   0.00531   0.00086  -0.0536   0.3357   0.4588
   1.800   0.4526   0.00527   0.00087  -0.0536   0.3327   0.4829
   1.900   0.4635   0.00528   0.00090  -0.0536   0.3231   0.5035
   2.000   0.4746   0.00528   0.00092  -0.0536   0.3144   0.5232
   2.100   0.4857   0.00528   0.00094  -0.0536   0.3083   0.5423
   2.200   0.4965   0.00534   0.00098  -0.0535   0.2941   0.5580
   2.300   0.5075   0.00534   0.00101  -0.0535   0.2867   0.5793
   2.400   0.5183   0.00537   0.00105  -0.0534   0.2768   0.5966
   2.500   0.5296   0.00539   0.00107  -0.0535   0.2707   0.6050
   2.600   0.5403   0.00546   0.00111  -0.0534   0.2587   0.6185
   2.700   0.5514   0.00550   0.00114  -0.0534   0.2488   0.6274
   2.800   0.5621   0.00556   0.00119  -0.0533   0.2374   0.6417
   2.900   0.5733   0.00559   0.00122  -0.0533   0.2295   0.6524
   3.000   0.5842   0.00563   0.00125  -0.0533   0.2224   0.6656
   3.100   0.5951   0.00569   0.00130  -0.0532   0.2117   0.6759
   3.200   0.6063   0.00570   0.00132  -0.0533   0.2077   0.6878
   3.300   0.6173   0.00576   0.00137  -0.0532   0.2007   0.6961
   3.400   0.6282   0.00580   0.00141  -0.0532   0.1911   0.7081
   3.500   0.6395   0.00582   0.00144  -0.0532   0.1880   0.7198
   3.600   0.6503   0.00586   0.00148  -0.0531   0.1810   0.7357
   3.700   0.6611   0.00590   0.00153  -0.0531   0.1716   0.7511
   3.800   0.6722   0.00592   0.00156  -0.0531   0.1684   0.7655
   3.900   0.6830   0.00595   0.00160  -0.0530   0.1630   0.7825
   4.000   0.6937   0.00600   0.00166  -0.0529   0.1544   0.7980
   4.100   0.7047   0.00601   0.00170  -0.0529   0.1498   0.8135
   4.200   0.7155   0.00606   0.00175  -0.0528   0.1440   0.8269
   4.300   0.7258   0.00613   0.00181  -0.0527   0.1331   0.8428
   4.400   0.7366   0.00616   0.00186  -0.0526   0.1281   0.8571
   4.500   0.7467   0.00627   0.00194  -0.0524   0.1163   0.8701
   4.600   0.7573   0.00630   0.00198  -0.0523   0.1107   0.8846
   4.700   0.7676   0.00640   0.00206  -0.0521   0.1024   0.8943
   4.800   0.7779   0.00645   0.00212  -0.0519   0.0945   0.9068
   4.900   0.7886   0.00651   0.00217  -0.0518   0.0912   0.9154
   5.000   0.7988   0.00657   0.00223  -0.0516   0.0868   0.9260
   5.100   0.8092   0.00663   0.00229  -0.0514   0.0816   0.9355
   5.200   0.8196   0.00666   0.00233  -0.0513   0.0786   0.9442
   5.300   0.8298   0.00669   0.00238  -0.0510   0.0772   0.9543
   5.400   0.8403   0.00676   0.00243  -0.0509   0.0747   0.9599
   5.500   0.8500   0.00683   0.00250  -0.0506   0.0711   0.9677
   5.600   0.8603   0.00690   0.00255  -0.0504   0.0667   0.9742
   5.700   0.8712   0.00695   0.00260  -0.0503   0.0637   0.9798
