  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8683   0.00922   0.00494  -0.0548   0.9754   0.0217
  -9.900  -0.8579   0.00916   0.00488  -0.0546   0.9734   0.0218
  -9.800  -0.8474   0.00910   0.00482  -0.0545   0.9709   0.0219
  -9.700  -0.8369   0.00904   0.00475  -0.0543   0.9682   0.0219
  -9.600  -0.8265   0.00898   0.00468  -0.0541   0.9653   0.0220
  -9.500  -0.8160   0.00893   0.00462  -0.0540   0.9621   0.0220
  -9.400  -0.8052   0.00887   0.00456  -0.0539   0.9597   0.0220
  -9.300  -0.7942   0.00881   0.00450  -0.0538   0.9581   0.0220
  -9.200  -0.7832   0.00875   0.00445  -0.0538   0.9561   0.0221
  -9.100  -0.7726   0.00865   0.00433  -0.0537   0.9538   0.0223
  -9.000  -0.7620   0.00855   0.00421  -0.0536   0.9512   0.0226
  -8.900  -0.7515   0.00845   0.00408  -0.0534   0.9483   0.0230
  -8.800  -0.7409   0.00836   0.00398  -0.0533   0.9452   0.0234
  -8.700  -0.7303   0.00828   0.00389  -0.0532   0.9417   0.0238
  -8.600  -0.7193   0.00820   0.00380  -0.0531   0.9398   0.0241
  -8.500  -0.7082   0.00812   0.00372  -0.0531   0.9380   0.0245
  -8.400  -0.6972   0.00804   0.00364  -0.0531   0.9355   0.0248
  -8.300  -0.6863   0.00797   0.00357  -0.0530   0.9326   0.0251
  -8.200  -0.6753   0.00790   0.00349  -0.0530   0.9294   0.0253
  -8.100  -0.6645   0.00784   0.00342  -0.0529   0.9257   0.0255
  -8.000  -0.6537   0.00779   0.00335  -0.0528   0.9214   0.0257
  -7.900  -0.6426   0.00772   0.00328  -0.0527   0.9186   0.0260
  -7.800  -0.6314   0.00766   0.00322  -0.0527   0.9163   0.0262
  -7.700  -0.6202   0.00761   0.00316  -0.0527   0.9131   0.0265
  -7.600  -0.6091   0.00755   0.00309  -0.0527   0.9095   0.0266
  -7.500  -0.5981   0.00750   0.00303  -0.0526   0.9052   0.0268
  -7.400  -0.5872   0.00746   0.00297  -0.0526   0.9003   0.0270
  -7.300  -0.5760   0.00741   0.00291  -0.0525   0.8970   0.0271
  -7.200  -0.5647   0.00736   0.00286  -0.0525   0.8939   0.0273
  -7.100  -0.5535   0.00732   0.00281  -0.0525   0.8901   0.0275
  -7.000  -0.5423   0.00728   0.00275  -0.0525   0.8856   0.0276
  -6.900  -0.5313   0.00724   0.00269  -0.0524   0.8803   0.0277
  -6.800  -0.5201   0.00720   0.00264  -0.0524   0.8760   0.0278
  -6.700  -0.5088   0.00716   0.00259  -0.0524   0.8728   0.0279
  -6.600  -0.4975   0.00712   0.00253  -0.0524   0.8683   0.0280
  -6.500  -0.4863   0.00709   0.00249  -0.0524   0.8633   0.0281
  -6.400  -0.4752   0.00706   0.00244  -0.0524   0.8574   0.0281
  -6.300  -0.4639   0.00702   0.00239  -0.0524   0.8538   0.0282
  -6.200  -0.4525   0.00698   0.00235  -0.0524   0.8499   0.0282
  -6.100  -0.4413   0.00695   0.00230  -0.0524   0.8449   0.0282
  -6.000  -0.4302   0.00689   0.00222  -0.0523   0.8390   0.0290
  -5.900  -0.4191   0.00685   0.00215  -0.0523   0.8335   0.0297
  -5.800  -0.4078   0.00679   0.00209  -0.0523   0.8297   0.0306
  -5.700  -0.3965   0.00674   0.00203  -0.0523   0.8251   0.0314
  -5.600  -0.3853   0.00670   0.00198  -0.0522   0.8196   0.0322
