  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     5.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8753   0.00874   0.00454  -0.0534   0.9641   0.0214
  -9.900  -0.8647   0.00869   0.00448  -0.0532   0.9606   0.0216
  -9.800  -0.8537   0.00862   0.00442  -0.0532   0.9590   0.0217
  -9.700  -0.8428   0.00857   0.00436  -0.0531   0.9571   0.0217
  -9.600  -0.8319   0.00851   0.00430  -0.0531   0.9548   0.0218
  -9.500  -0.8210   0.00845   0.00424  -0.0530   0.9521   0.0219
  -9.400  -0.8101   0.00840   0.00418  -0.0529   0.9494   0.0219
  -9.300  -0.7994   0.00835   0.00412  -0.0528   0.9463   0.0219
  -9.200  -0.7886   0.00830   0.00406  -0.0527   0.9428   0.0220
  -9.100  -0.7775   0.00825   0.00400  -0.0527   0.9403   0.0220
  -9.000  -0.7663   0.00819   0.00395  -0.0527   0.9388   0.0220
  -8.900  -0.7552   0.00814   0.00389  -0.0527   0.9368   0.0220
  -8.800  -0.7441   0.00808   0.00383  -0.0527   0.9341   0.0221
  -8.700  -0.7332   0.00801   0.00374  -0.0526   0.9308   0.0223
  -8.600  -0.7224   0.00793   0.00365  -0.0525   0.9273   0.0225
  -8.500  -0.7117   0.00786   0.00355  -0.0524   0.9232   0.0228
  -8.400  -0.7008   0.00778   0.00346  -0.0523   0.9194   0.0232
  -8.300  -0.6897   0.00771   0.00338  -0.0523   0.9174   0.0235
  -8.200  -0.6785   0.00763   0.00330  -0.0523   0.9147   0.0238
  -8.100  -0.6675   0.00757   0.00323  -0.0523   0.9112   0.0241
  -8.000  -0.6565   0.00751   0.00316  -0.0522   0.9070   0.0244
  -7.900  -0.6456   0.00746   0.00309  -0.0521   0.9022   0.0246
  -7.800  -0.6345   0.00740   0.00302  -0.0521   0.8978   0.0249
  -7.700  -0.6233   0.00734   0.00295  -0.0521   0.8953   0.0253
  -7.600  -0.6121   0.00728   0.00289  -0.0521   0.8919   0.0256
  -7.500  -0.6010   0.00723   0.00283  -0.0520   0.8873   0.0258
  -7.400  -0.5900   0.00718   0.00277  -0.0520   0.8823   0.0261
  -7.300  -0.5789   0.00714   0.00271  -0.0520   0.8769   0.0263
  -7.200  -0.5676   0.00709   0.00266  -0.0520   0.8741   0.0266
  -7.100  -0.5563   0.00704   0.00260  -0.0520   0.8702   0.0268
  -7.000  -0.5451   0.00700   0.00255  -0.0519   0.8653   0.0270
  -6.900  -0.5340   0.00697   0.00250  -0.0519   0.8595   0.0272
  -6.800  -0.5228   0.00693   0.00245  -0.0519   0.8547   0.0273
  -6.700  -0.5114   0.00689   0.00240  -0.0519   0.8513   0.0275
  -6.600  -0.5001   0.00685   0.00235  -0.0519   0.8470   0.0277
  -6.500  -0.4889   0.00683   0.00231  -0.0519   0.8415   0.0278
  -6.400  -0.4777   0.00680   0.00226  -0.0519   0.8348   0.0279
  -6.300  -0.4663   0.00676   0.00222  -0.0519   0.8316   0.0280
  -6.200  -0.4549   0.00673   0.00217  -0.0519   0.8272   0.0281
  -6.100  -0.4437   0.00670   0.00213  -0.0519   0.8218   0.0281
  -6.000  -0.4324   0.00669   0.00209  -0.0519   0.8153   0.0282
  -5.900  -0.4210   0.00665   0.00205  -0.0519   0.8111   0.0282
  -5.800  -0.4096   0.00662   0.00201  -0.0520   0.8075   0.0282
  -5.700  -0.3983   0.00658   0.00195  -0.0520   0.8026   0.0289
  -5.600  -0.3871   0.00654   0.00190  -0.0519   0.7965   0.0296
  -5.500  -0.3758   0.00650   0.00184  -0.0519   0.7905   0.0305
  -5.400  -0.3644   0.00646   0.00180  -0.0519   0.7870   0.0314
  -5.300  -0.3531   0.00642   0.00175  -0.0519   0.7818   0.0324
  -5.200  -0.3419   0.00638   0.00171  -0.0519   0.7760   0.0331
  -5.100  -0.3306   0.00635   0.00167  -0.0519   0.7692   0.0338
  -5.000  -0.3192   0.00631   0.00163  -0.0520   0.7661   0.0344
  -4.900  -0.3077   0.00628   0.00159  -0.0520   0.7617   0.0351
  -4.800  -0.2964   0.00626   0.00156  -0.0520   0.7560   0.0355
  -4.600  -0.2737   0.00619   0.00148  -0.0520   0.7453   0.0398
  -4.500  -0.2624   0.00614   0.00143  -0.0520   0.7400   0.0421
  -4.400  -0.2511   0.00610   0.00139  -0.0520   0.7349   0.0443
  -4.300  -0.2399   0.00607   0.00135  -0.0520   0.7280   0.0477
  -4.200  -0.2287   0.00599   0.00130  -0.0520   0.7235   0.0536
  -4.100  -0.2173   0.00595   0.00127  -0.0521   0.7196   0.0561
  -4.000  -0.2059   0.00591   0.00123  -0.0521   0.7143   0.0617
  -3.900  -0.1948   0.00586   0.00120  -0.0521   0.7077   0.0665
  -3.800  -0.1834   0.00584   0.00116  -0.0521   0.7023   0.0688
  -3.700  -0.1719   0.00581   0.00114  -0.0521   0.6981   0.0699
  -3.600  -0.1605   0.00579   0.00111  -0.0522   0.6917   0.0751
  -3.500  -0.1493   0.00576   0.00109  -0.0522   0.6846   0.0796
  -3.400  -0.1379   0.00573   0.00106  -0.0522   0.6796   0.0829
  -3.300  -0.1264   0.00571   0.00103  -0.0522   0.6743   0.0846
  -3.200  -0.1150   0.00571   0.00102  -0.0522   0.6677   0.0854
  -3.100  -0.1036   0.00571   0.00100  -0.0523   0.6600   0.0878
  -3.000  -0.0921   0.00568   0.00098  -0.0523   0.6559   0.0926
  -2.900  -0.0808   0.00566   0.00096  -0.0523   0.6491   0.0966
  -2.800  -0.0695   0.00565   0.00094  -0.0523   0.6398   0.1000
  -2.700  -0.0580   0.00564   0.00092  -0.0524   0.6345   0.1021
  -2.600  -0.0466   0.00564   0.00090  -0.0524   0.6275   0.1033
  -2.500  -0.0353   0.00565   0.00089  -0.0524   0.6186   0.1059
  -2.400  -0.0238   0.00563   0.00087  -0.0524   0.6134   0.1115
  -2.300  -0.0124   0.00561   0.00086  -0.0524   0.6064   0.1160
  -2.200  -0.0012   0.00561   0.00084  -0.0524   0.5967   0.1200
  -2.100   0.0103   0.00560   0.00083  -0.0525   0.5913   0.1227
  -2.000   0.0217   0.00559   0.00082  -0.0525   0.5843   0.1298
  -1.900   0.0328   0.00558   0.00080  -0.0525   0.5749   0.1375
  -1.800   0.0442   0.00556   0.00079  -0.0525   0.5696   0.1427
  -1.700   0.0555   0.00553   0.00077  -0.0526   0.5627   0.1545
  -1.600   0.0667   0.00552   0.00076  -0.0526   0.5537   0.1623
  -1.500   0.0781   0.00550   0.00075  -0.0526   0.5487   0.1705
  -1.400   0.0895   0.00546   0.00074  -0.0526   0.5431   0.1807
  -1.300   0.1007   0.00547   0.00074  -0.0526   0.5349   0.1881
  -1.200   0.1120   0.00544   0.00073  -0.0526   0.5283   0.2004
  -1.100   0.1235   0.00542   0.00072  -0.0527   0.5246   0.2065
  -1.000   0.1348   0.00540   0.00071  -0.0527   0.5184   0.2193
  -0.900   0.1460   0.00540   0.00071  -0.0527   0.5098   0.2262
  -0.800   0.1575   0.00539   0.00071  -0.0528   0.5052   0.2354
  -0.700   0.1688   0.00536   0.00070  -0.0528   0.5000   0.2467
  -0.600   0.1800   0.00536   0.00071  -0.0528   0.4920   0.2581
  -0.500   0.1913   0.00534   0.00070  -0.0528   0.4854   0.2702
  -0.400   0.2029   0.00532   0.00070  -0.0529   0.4824   0.2800
  -0.300   0.2143   0.00531   0.00070  -0.0529   0.4780   0.2880
  -0.200   0.2258   0.00532   0.00070  -0.0530   0.4735   0.2918
  -0.100   0.2372   0.00532   0.00071  -0.0530   0.4680   0.2995
   0.000   0.2486   0.00531   0.00071  -0.0530   0.4638   0.3073
   0.100   0.2602   0.00530   0.00071  -0.0531   0.4609   0.3127
   0.200   0.2717   0.00531   0.00071  -0.0531   0.4566   0.3189
   0.300   0.2830   0.00530   0.00072  -0.0532   0.4508   0.3293
   0.400   0.2943   0.00531   0.00073  -0.0532   0.4443   0.3362
   0.500   0.3058   0.00528   0.00073  -0.0532   0.4411   0.3502
   0.600   0.3173   0.00526   0.00073  -0.0533   0.4387   0.3636
   0.700   0.3286   0.00524   0.00074  -0.0533   0.4353   0.3770
   0.800   0.3400   0.00524   0.00075  -0.0534   0.4302   0.3884
   0.900   0.3511   0.00524   0.00076  -0.0534   0.4218   0.4007
   1.000   0.3625   0.00523   0.00076  -0.0534   0.4177   0.4136
   1.100   0.3739   0.00523   0.00077  -0.0534   0.4122   0.4250
   1.200   0.3849   0.00524   0.00079  -0.0534   0.4040   0.4399
   1.300   0.3963   0.00524   0.00080  -0.0535   0.3982   0.4518
   1.400   0.4075   0.00522   0.00081  -0.0535   0.3927   0.4695
   1.500   0.4185   0.00522   0.00083  -0.0535   0.3845   0.4911
   1.600   0.4295   0.00520   0.00085  -0.0534   0.3760   0.5144
   1.700   0.4406   0.00519   0.00087  -0.0534   0.3696   0.5351
   1.800   0.4516   0.00519   0.00089  -0.0534   0.3626   0.5553
   1.900   0.4627   0.00520   0.00092  -0.0534   0.3531   0.5733
   2.000   0.4738   0.00521   0.00094  -0.0534   0.3462   0.5903
   2.100   0.4847   0.00524   0.00097  -0.0534   0.3358   0.6049
   2.200   0.4960   0.00523   0.00099  -0.0534   0.3317   0.6208
   2.300   0.5067   0.00527   0.00103  -0.0533   0.3199   0.6366
   2.400   0.5179   0.00530   0.00105  -0.0533   0.3124   0.6478
   2.500   0.5288   0.00533   0.00108  -0.0533   0.3031   0.6630
