  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8649   0.01085   0.00624  -0.0551   0.9902   0.0232
  -9.900  -0.8538   0.01069   0.00607  -0.0551   0.9892   0.0236
  -9.800  -0.8423   0.01055   0.00592  -0.0553   0.9883   0.0240
  -9.700  -0.8307   0.01042   0.00580  -0.0554   0.9873   0.0244
  -9.600  -0.8189   0.01031   0.00568  -0.0556   0.9863   0.0247
  -9.500  -0.8071   0.01021   0.00558  -0.0558   0.9853   0.0250
  -9.400  -0.7954   0.01011   0.00549  -0.0559   0.9842   0.0253
  -9.300  -0.7837   0.01002   0.00540  -0.0560   0.9829   0.0256
  -9.200  -0.7717   0.00994   0.00532  -0.0562   0.9816   0.0259
  -9.100  -0.7595   0.00985   0.00523  -0.0565   0.9802   0.0261
  -9.000  -0.7474   0.00976   0.00513  -0.0567   0.9787   0.0264
  -8.900  -0.7360   0.00968   0.00504  -0.0568   0.9768   0.0266
  -8.800  -0.7261   0.00960   0.00496  -0.0565   0.9746   0.0268
  -8.700  -0.7161   0.00952   0.00487  -0.0562   0.9721   0.0269
  -8.600  -0.7057   0.00944   0.00478  -0.0560   0.9697   0.0271
  -8.500  -0.6950   0.00936   0.00470  -0.0559   0.9674   0.0273
  -8.400  -0.6842   0.00929   0.00462  -0.0558   0.9653   0.0274
  -8.300  -0.6733   0.00922   0.00455  -0.0558   0.9631   0.0276
  -8.200  -0.6623   0.00917   0.00448  -0.0557   0.9607   0.0277
  -8.100  -0.6515   0.00910   0.00441  -0.0556   0.9590   0.0278
  -8.000  -0.6408   0.00903   0.00434  -0.0555   0.9570   0.0279
  -7.900  -0.6300   0.00896   0.00426  -0.0554   0.9547   0.0280
  -7.800  -0.6192   0.00889   0.00419  -0.0553   0.9521   0.0281
  -7.700  -0.6084   0.00883   0.00412  -0.0552   0.9493   0.0281
  -7.600  -0.5976   0.00878   0.00407  -0.0551   0.9465   0.0282
  -7.500  -0.5868   0.00873   0.00400  -0.0550   0.9436   0.0282
  -7.400  -0.5762   0.00863   0.00388  -0.0549   0.9407   0.0285
  -7.300  -0.5654   0.00850   0.00373  -0.0548   0.9386   0.0288
  -7.200  -0.5547   0.00839   0.00360  -0.0547   0.9360   0.0292
  -7.100  -0.5439   0.00829   0.00349  -0.0546   0.9330   0.0295
  -7.000  -0.5331   0.00820   0.00338  -0.0545   0.9297   0.0300
  -6.900  -0.5224   0.00811   0.00327  -0.0544   0.9262   0.0306
  -6.800  -0.5117   0.00803   0.00318  -0.0542   0.9225   0.0312
  -6.700  -0.5008   0.00796   0.00309  -0.0541   0.9191   0.0317
  -6.600  -0.4897   0.00788   0.00301  -0.0541   0.9165   0.0322
  -6.500  -0.4786   0.00781   0.00294  -0.0541   0.9133   0.0327
  -6.400  -0.4676   0.00774   0.00287  -0.0540   0.9095   0.0331
  -6.300  -0.4566   0.00768   0.00279  -0.0539   0.9055   0.0334
  -6.200  -0.4457   0.00763   0.00272  -0.0538   0.9012   0.0339
  -6.100  -0.4347   0.00758   0.00266  -0.0538   0.8973   0.0343
  -6.000  -0.4235   0.00752   0.00260  -0.0538   0.8941   0.0347
  -5.900  -0.4123   0.00747   0.00254  -0.0537   0.8901   0.0350
  -5.800  -0.4012   0.00743   0.00248  -0.0537   0.8857   0.0353
  -5.700  -0.3901   0.00739   0.00242  -0.0536   0.8809   0.0355
  -5.600  -0.3791   0.00736   0.00237  -0.0536   0.8764   0.0357
  -5.500  -0.3677   0.00730   0.00230  -0.0536   0.8730   0.0362
  -5.400  -0.3566   0.00723   0.00223  -0.0535   0.8687   0.0379
  -5.300  -0.3456   0.00717   0.00215  -0.0535   0.8638   0.0401
  -5.200  -0.3347   0.00711   0.00209  -0.0534   0.8582   0.0417
  -5.100  -0.3236   0.00705   0.00204  -0.0533   0.8539   0.0434
  -5.000  -0.3124   0.00700   0.00198  -0.0533   0.8496   0.0448
  -4.900  -0.3013   0.00693   0.00192  -0.0533   0.8448   0.0494
  -4.800  -0.2904   0.00686   0.00186  -0.0532   0.8395   0.0535
  -4.600  -0.2683   0.00672   0.00174  -0.0531   0.8303   0.0638
  -4.500  -0.2572   0.00666   0.00170  -0.0531   0.8258   0.0679
  -4.400  -0.2460   0.00663   0.00166  -0.0531   0.8200   0.0699
  -4.300  -0.2350   0.00659   0.00161  -0.0530   0.8139   0.0754
  -4.200  -0.2238   0.00652   0.00157  -0.0530   0.8096   0.0801
  -4.100  -0.2125   0.00648   0.00153  -0.0530   0.8049   0.0832
  -4.000  -0.2012   0.00646   0.00150  -0.0530   0.7995   0.0850
  -3.900  -0.1900   0.00645   0.00146  -0.0530   0.7937   0.0866
  -3.800  -0.1788   0.00641   0.00143  -0.0530   0.7890   0.0914
  -3.700  -0.1675   0.00636   0.00139  -0.0530   0.7846   0.0957
  -3.600  -0.1562   0.00632   0.00135  -0.0530   0.7792   0.0991
  -3.500  -0.1451   0.00631   0.00132  -0.0529   0.7728   0.1017
  -3.400  -0.1337   0.00629   0.00130  -0.0529   0.7675   0.1032
  -3.300  -0.1223   0.00627   0.00127  -0.0530   0.7628   0.1062
  -3.200  -0.1110   0.00623   0.00124  -0.0530   0.7573   0.1118
