  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8674   0.00928   0.00499  -0.0550   0.9762   0.0218
  -9.900  -0.8570   0.00922   0.00493  -0.0548   0.9744   0.0218
  -9.800  -0.8466   0.00916   0.00487  -0.0546   0.9721   0.0219
  -9.700  -0.8362   0.00910   0.00480  -0.0545   0.9695   0.0219
  -9.600  -0.8257   0.00904   0.00473  -0.0543   0.9667   0.0220
  -9.500  -0.8152   0.00898   0.00467  -0.0541   0.9637   0.0220
  -9.400  -0.8046   0.00893   0.00461  -0.0540   0.9605   0.0220
  -9.300  -0.7936   0.00887   0.00455  -0.0540   0.9590   0.0220
  -9.200  -0.7827   0.00880   0.00448  -0.0539   0.9572   0.0221
  -9.100  -0.7722   0.00868   0.00434  -0.0538   0.9550   0.0225
  -9.000  -0.7615   0.00858   0.00422  -0.0537   0.9525   0.0228
  -8.900  -0.7510   0.00848   0.00410  -0.0535   0.9498   0.0232
  -8.800  -0.7404   0.00839   0.00400  -0.0534   0.9468   0.0236
  -8.700  -0.7298   0.00831   0.00391  -0.0533   0.9435   0.0240
  -8.600  -0.7190   0.00823   0.00382  -0.0532   0.9405   0.0243
  -8.500  -0.7079   0.00815   0.00374  -0.0532   0.9390   0.0247
  -8.400  -0.6969   0.00808   0.00367  -0.0531   0.9368   0.0250
  -8.300  -0.6859   0.00800   0.00359  -0.0531   0.9341   0.0252
  -8.200  -0.6749   0.00794   0.00352  -0.0530   0.9311   0.0254
  -8.100  -0.6640   0.00787   0.00345  -0.0530   0.9276   0.0256
  -8.000  -0.6532   0.00782   0.00338  -0.0529   0.9236   0.0258
  -7.900  -0.6423   0.00776   0.00331  -0.0528   0.9196   0.0261
  -7.800  -0.6311   0.00770   0.00325  -0.0528   0.9176   0.0263
  -7.700  -0.6199   0.00764   0.00318  -0.0528   0.9148   0.0266
  -7.600  -0.6087   0.00759   0.00312  -0.0528   0.9115   0.0267
  -7.500  -0.5977   0.00754   0.00306  -0.0527   0.9074   0.0269
  -7.400  -0.5867   0.00749   0.00300  -0.0526   0.9029   0.0271
  -7.300  -0.5757   0.00745   0.00294  -0.0526   0.8982   0.0272
  -7.200  -0.5644   0.00740   0.00289  -0.0526   0.8956   0.0274
  -7.100  -0.5531   0.00735   0.00283  -0.0526   0.8922   0.0275
  -7.000  -0.5420   0.00731   0.00277  -0.0526   0.8880   0.0276
  -6.900  -0.5309   0.00727   0.00272  -0.0525   0.8831   0.0277
  -6.800  -0.5199   0.00724   0.00266  -0.0525   0.8776   0.0278
  -6.700  -0.5085   0.00719   0.00261  -0.0525   0.8746   0.0279
  -6.600  -0.4972   0.00715   0.00256  -0.0525   0.8706   0.0280
  -6.500  -0.4860   0.00712   0.00252  -0.0525   0.8660   0.0281
  -6.400  -0.4749   0.00709   0.00247  -0.0524   0.8605   0.0282
  -6.300  -0.4637   0.00706   0.00242  -0.0524   0.8553   0.0282
  -6.200  -0.4523   0.00701   0.00237  -0.0524   0.8520   0.0282
  -6.100  -0.4410   0.00697   0.00231  -0.0524   0.8476   0.0285
  -6.000  -0.4299   0.00691   0.00223  -0.0524   0.8421   0.0293
  -5.900  -0.4189   0.00687   0.00216  -0.0523   0.8357   0.0300
  -5.800  -0.4076   0.00681   0.00210  -0.0523   0.8317   0.0309
  -5.700  -0.3963   0.00676   0.00205  -0.0523   0.8276   0.0317
  -5.600  -0.3851   0.00672   0.00199  -0.0523   0.8225   0.0325
  -5.500  -0.3739   0.00668   0.00194  -0.0523   0.8167   0.0332
  -5.400  -0.3627   0.00664   0.00189  -0.0523   0.8117   0.0337
  -5.300  -0.3513   0.00659   0.00185  -0.0523   0.8079   0.0343
  -5.200  -0.3400   0.00656   0.00180  -0.0523   0.8030   0.0348
  -5.100  -0.3287   0.00654   0.00176  -0.0523   0.7970   0.0353
  -5.000  -0.3175   0.00652   0.00172  -0.0523   0.7907   0.0356
  -4.800  -0.2947   0.00643   0.00164  -0.0523   0.7822   0.0397
  -4.700  -0.2836   0.00637   0.00158  -0.0523   0.7765   0.0421
  -4.600  -0.2724   0.00634   0.00154  -0.0523   0.7703   0.0441
  -4.500  -0.2611   0.00629   0.00150  -0.0523   0.7661   0.0471
  -4.400  -0.2499   0.00621   0.00144  -0.0523   0.7619   0.0526
  -4.300  -0.2386   0.00617   0.00140  -0.0523   0.7562   0.0558
  -4.200  -0.2275   0.00613   0.00136  -0.0522   0.7492   0.0614
  -4.100  -0.2163   0.00607   0.00132  -0.0523   0.7448   0.0663
  -4.000  -0.2049   0.00603   0.00129  -0.0523   0.7404   0.0689
  -3.900  -0.1935   0.00601   0.00126  -0.0523   0.7346   0.0706
  -3.800  -0.1822   0.00599   0.00123  -0.0523   0.7282   0.0756
  -3.700  -0.1709   0.00594   0.00119  -0.0523   0.7236   0.0801
  -3.600  -0.1595   0.00590   0.00116  -0.0523   0.7191   0.0833
  -3.500  -0.1481   0.00589   0.00114  -0.0524   0.7137   0.0848
  -3.400  -0.1367   0.00589   0.00112  -0.0524   0.7069   0.0856
  -3.300  -0.1253   0.00587   0.00109  -0.0524   0.7015   0.0895
  -3.200  -0.1139   0.00583   0.00107  -0.0524   0.6967   0.0940
  -3.100  -0.1026   0.00581   0.00104  -0.0524   0.6902   0.0977
  -3.000  -0.0913   0.00580   0.00102  -0.0524   0.6826   0.1008
  -2.900  -0.0798   0.00578   0.00100  -0.0525   0.6784   0.1026
  -2.800  -0.0683   0.00577   0.00098  -0.0525   0.6728   0.1037
  -2.700  -0.0570   0.00577   0.00096  -0.0525   0.6654   0.1082
  -2.600  -0.0457   0.00575   0.00094  -0.0525   0.6585   0.1135
  -2.500  -0.0343   0.00572   0.00092  -0.0525   0.6527   0.1179
  -2.400  -0.0230   0.00571   0.00091  -0.0525   0.6451   0.1215
  -2.300  -0.0116   0.00571   0.00089  -0.0526   0.6375   0.1251
  -2.200  -0.0003   0.00567   0.00087  -0.0526   0.6323   0.1340
  -2.100   0.0109   0.00566   0.00086  -0.0526   0.6239   0.1404
  -2.000   0.0222   0.00566   0.00084  -0.0526   0.6157   0.1457
  -1.900   0.0335   0.00561   0.00082  -0.0526   0.6099   0.1571
  -1.800   0.0448   0.00560   0.00081  -0.0526   0.6025   0.1637
  -1.700   0.0559   0.00557   0.00079  -0.0526   0.5939   0.1766
  -1.600   0.0673   0.00555   0.00078  -0.0526   0.5877   0.1830
  -1.500   0.0785   0.00555   0.00078  -0.0526   0.5795   0.1929
  -1.400   0.0897   0.00552   0.00076  -0.0527   0.5717   0.2031
  -1.300   0.1011   0.00550   0.00076  -0.0527   0.5660   0.2135
  -1.200   0.1122   0.00548   0.00075  -0.0527   0.5582   0.2245
  -1.100   0.1236   0.00549   0.00074  -0.0527   0.5504   0.2320
  -1.000   0.1349   0.00545   0.00074  -0.0527   0.5453   0.2426
  -0.900   0.1462   0.00546   0.00074  -0.0527   0.5385   0.2486
  -0.800   0.1574   0.00545   0.00073  -0.0527   0.5303   0.2617
  -0.700   0.1688   0.00542   0.00073  -0.0528   0.5258   0.2744
  -0.600   0.1801   0.00540   0.00073  -0.0528   0.5194   0.2867
  -0.500   0.1913   0.00542   0.00073  -0.0528   0.5111   0.2924
  -0.400   0.2027   0.00541   0.00073  -0.0528   0.5057   0.3018
  -0.300   0.2141   0.00540   0.00073  -0.0529   0.5005   0.3091
  -0.200   0.2255   0.00541   0.00073  -0.0529   0.4940   0.3140
  -0.100   0.2368   0.00542   0.00074  -0.0529   0.4871   0.3232
   0.000   0.2483   0.00540   0.00074  -0.0530   0.4843   0.3316
   0.100   0.2598   0.00539   0.00074  -0.0530   0.4815   0.3386
