  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8951   0.01398   0.00905  -0.0475   0.9939   0.0264
  -9.900  -0.8820   0.01387   0.00893  -0.0480   0.9935   0.0267
  -9.800  -0.8688   0.01376   0.00881  -0.0485   0.9932   0.0270
  -9.700  -0.8556   0.01365   0.00870  -0.0490   0.9928   0.0273
  -9.600  -0.8422   0.01355   0.00859  -0.0495   0.9925   0.0275
  -9.500  -0.8288   0.01345   0.00848  -0.0501   0.9922   0.0277
  -9.400  -0.8154   0.01335   0.00837  -0.0506   0.9919   0.0279
  -9.300  -0.8020   0.01325   0.00826  -0.0512   0.9917   0.0280
  -9.200  -0.7902   0.01315   0.00816  -0.0514   0.9909   0.0281
  -9.100  -0.7785   0.01306   0.00805  -0.0515   0.9899   0.0282
  -9.000  -0.7666   0.01291   0.00789  -0.0517   0.9890   0.0283
  -8.900  -0.7562   0.01242   0.00733  -0.0518   0.9879   0.0290
  -8.800  -0.7445   0.01211   0.00699  -0.0521   0.9870   0.0297
  -8.700  -0.7322   0.01189   0.00676  -0.0525   0.9862   0.0303
  -8.600  -0.7195   0.01172   0.00658  -0.0529   0.9855   0.0308
  -8.500  -0.7063   0.01156   0.00642  -0.0534   0.9848   0.0312
  -8.400  -0.6929   0.01142   0.00627  -0.0539   0.9841   0.0316
  -8.300  -0.6791   0.01127   0.00612  -0.0545   0.9834   0.0319
  -8.200  -0.6652   0.01114   0.00598  -0.0552   0.9827   0.0322
  -8.100  -0.6514   0.01101   0.00585  -0.0558   0.9819   0.0326
  -8.000  -0.6378   0.01089   0.00572  -0.0563   0.9810   0.0330
  -7.900  -0.6244   0.01077   0.00559  -0.0568   0.9801   0.0333
  -7.800  -0.6112   0.01065   0.00546  -0.0573   0.9791   0.0337
  -7.700  -0.5980   0.01052   0.00532  -0.0578   0.9782   0.0340
  -7.600  -0.5850   0.01040   0.00519  -0.0582   0.9772   0.0342
  -7.500  -0.5754   0.01030   0.00508  -0.0578   0.9749   0.0344
  -7.400  -0.5648   0.01019   0.00496  -0.0577   0.9727   0.0347
  -7.300  -0.5538   0.01009   0.00485  -0.0576   0.9706   0.0349
  -7.200  -0.5427   0.01000   0.00474  -0.0576   0.9685   0.0351
  -7.100  -0.5315   0.00991   0.00465  -0.0576   0.9666   0.0353
  -7.000  -0.5198   0.00982   0.00455  -0.0577   0.9648   0.0355
  -6.900  -0.5081   0.00974   0.00446  -0.0578   0.9630   0.0357
  -6.800  -0.4965   0.00966   0.00436  -0.0579   0.9612   0.0358
  -6.700  -0.4861   0.00950   0.00418  -0.0577   0.9588   0.0363
  -6.600  -0.4763   0.00934   0.00400  -0.0574   0.9561   0.0371
  -6.500  -0.4661   0.00921   0.00385  -0.0571   0.9533   0.0379
  -6.400  -0.4556   0.00909   0.00372  -0.0570   0.9504   0.0388
  -6.300  -0.4449   0.00898   0.00361  -0.0568   0.9477   0.0396
  -6.200  -0.4341   0.00888   0.00351  -0.0567   0.9450   0.0405
  -6.100  -0.4232   0.00879   0.00341  -0.0566   0.9423   0.0413
  -6.000  -0.4124   0.00870   0.00332  -0.0565   0.9397   0.0421
  -5.900  -0.4017   0.00862   0.00324  -0.0564   0.9368   0.0429
  -5.800  -0.3909   0.00854   0.00316  -0.0563   0.9336   0.0436
  -5.700  -0.3801   0.00848   0.00308  -0.0561   0.9303   0.0443
  -5.600  -0.3692   0.00841   0.00300  -0.0560   0.9269   0.0448
  -5.500  -0.3585   0.00832   0.00289  -0.0559   0.9236   0.0468
  -5.400  -0.3478   0.00821   0.00279  -0.0557   0.9202   0.0503
  -5.300  -0.3370   0.00811   0.00271  -0.0557   0.9172   0.0534
  -5.200  -0.3261   0.00803   0.00264  -0.0556   0.9136   0.0560
  -5.100  -0.3154   0.00792   0.00256  -0.0555   0.9097   0.0623
  -5.000  -0.3047   0.00782   0.00249  -0.0554   0.9057   0.0675
  -4.900  -0.2939   0.00776   0.00242  -0.0552   0.9017   0.0710
  -4.800  -0.2831   0.00767   0.00235  -0.0551   0.8979   0.0773
  -4.700  -0.2721   0.00759   0.00230  -0.0551   0.8944   0.0818
  -4.600  -0.2610   0.00754   0.00224  -0.0550   0.8903   0.0846
  -4.500  -0.2499   0.00750   0.00219  -0.0550   0.8859   0.0871
  -4.400  -0.2391   0.00743   0.00212  -0.0549   0.8815   0.0925
  -4.300  -0.2282   0.00737   0.00207  -0.0548   0.8769   0.0966
  -4.200  -0.2171   0.00731   0.00202  -0.0547   0.8729   0.1001
  -4.100  -0.2059   0.00727   0.00198  -0.0547   0.8683   0.1024
  -4.000  -0.1947   0.00724   0.00193  -0.0546   0.8636   0.1044
  -3.900  -0.1838   0.00719   0.00187  -0.0546   0.8589   0.1098
  -3.800  -0.1728   0.00714   0.00183  -0.0545   0.8545   0.1146
