  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8641   0.01077   0.00620  -0.0553   0.9897   0.0228
  -9.900  -0.8530   0.01059   0.00600  -0.0553   0.9887   0.0233
  -9.800  -0.8416   0.01044   0.00584  -0.0554   0.9877   0.0238
  -9.700  -0.8301   0.01031   0.00570  -0.0556   0.9866   0.0241
  -9.600  -0.8185   0.01019   0.00559  -0.0557   0.9856   0.0245
  -9.500  -0.8069   0.01009   0.00548  -0.0558   0.9845   0.0248
  -9.400  -0.7953   0.00999   0.00538  -0.0559   0.9832   0.0251
  -9.300  -0.7834   0.00989   0.00529  -0.0561   0.9819   0.0254
  -9.200  -0.7714   0.00981   0.00521  -0.0563   0.9805   0.0257
  -9.100  -0.7594   0.00972   0.00512  -0.0565   0.9790   0.0260
  -9.000  -0.7475   0.00964   0.00503  -0.0567   0.9772   0.0262
  -8.900  -0.7377   0.00956   0.00495  -0.0564   0.9751   0.0264
  -8.800  -0.7277   0.00948   0.00486  -0.0561   0.9727   0.0266
  -8.700  -0.7174   0.00940   0.00477  -0.0559   0.9701   0.0268
  -8.600  -0.7067   0.00932   0.00469  -0.0558   0.9678   0.0269
  -8.500  -0.6960   0.00925   0.00461  -0.0557   0.9655   0.0271
  -8.400  -0.6852   0.00917   0.00452  -0.0556   0.9634   0.0273
  -8.300  -0.6743   0.00911   0.00445  -0.0555   0.9610   0.0275
  -8.200  -0.6635   0.00905   0.00439  -0.0555   0.9592   0.0276
  -8.100  -0.6527   0.00898   0.00432  -0.0554   0.9573   0.0277
  -8.000  -0.6419   0.00891   0.00424  -0.0553   0.9550   0.0278
  -7.900  -0.6311   0.00884   0.00417  -0.0552   0.9525   0.0279
  -7.800  -0.6203   0.00878   0.00410  -0.0551   0.9498   0.0280
  -7.700  -0.6096   0.00872   0.00402  -0.0550   0.9470   0.0281
  -7.600  -0.5988   0.00867   0.00397  -0.0548   0.9440   0.0281
  -7.500  -0.5879   0.00862   0.00390  -0.0548   0.9410   0.0282
  -7.400  -0.5768   0.00856   0.00384  -0.0547   0.9391   0.0282
  -7.300  -0.5659   0.00846   0.00374  -0.0547   0.9366   0.0284
  -7.200  -0.5552   0.00835   0.00360  -0.0546   0.9337   0.0287
  -7.100  -0.5445   0.00824   0.00347  -0.0544   0.9304   0.0291
  -7.000  -0.5338   0.00815   0.00336  -0.0543   0.9269   0.0295
  -6.900  -0.5231   0.00806   0.00325  -0.0542   0.9232   0.0300
  -6.800  -0.5123   0.00798   0.00315  -0.0541   0.9195   0.0306
  -6.700  -0.5012   0.00790   0.00306  -0.0540   0.9171   0.0312
  -6.600  -0.4902   0.00782   0.00297  -0.0540   0.9140   0.0318
  -6.500  -0.4792   0.00775   0.00290  -0.0539   0.9103   0.0323
  -6.400  -0.4682   0.00768   0.00282  -0.0539   0.9063   0.0328
  -6.300  -0.4573   0.00763   0.00275  -0.0538   0.9019   0.0331
  -6.200  -0.4464   0.00757   0.00269  -0.0537   0.8979   0.0336
  -6.100  -0.4351   0.00751   0.00262  -0.0537   0.8948   0.0340
  -6.000  -0.4240   0.00746   0.00256  -0.0537   0.8909   0.0344
  -5.900  -0.4128   0.00741   0.00250  -0.0536   0.8865   0.0348
  -5.800  -0.4018   0.00737   0.00244  -0.0535   0.8818   0.0351
  -5.700  -0.3908   0.00734   0.00238  -0.0535   0.8769   0.0354
  -5.600  -0.3795   0.00729   0.00233  -0.0535   0.8737   0.0356
  -5.500  -0.3682   0.00725   0.00228  -0.0535   0.8696   0.0358
  -5.400  -0.3571   0.00719   0.00221  -0.0534   0.8648   0.0370
  -5.300  -0.3462   0.00713   0.00213  -0.0533   0.8594   0.0392
  -5.200  -0.3352   0.00707   0.00207  -0.0533   0.8545   0.0411
  -5.100  -0.3240   0.00700   0.00201  -0.0533   0.8506   0.0428
  -5.000  -0.3128   0.00695   0.00196  -0.0532   0.8456   0.0444
  -4.900  -0.3017   0.00690   0.00190  -0.0532   0.8405   0.0477
